gisjoin,state,county,year,wheat_acres,land_in_farms_acres,wheat_share_of_farmland
G2100350,Kentucky,Calloway,1920,5915.0,243057.0,0.024335855375488
G2100370,Kentucky,Campbell,1920,2819.0,81467.0,0.034602968072962
G2100390,Kentucky,Carlisle,1920,10900.0,102199.0,0.1066546639399602
G2100410,Kentucky,Carroll,1920,1496.0,78224.0,0.0191245653507874
G2100430,Kentucky,Carter,1920,4196.0,220079.0,0.0190658808882265
G2100450,Kentucky,Casey,1920,6081.0,226643.0,0.026830742621656
G2100470,Kentucky,Christian,1920,31893.0,383165.0,0.0832356817559015
G2100490,Kentucky,Clark,1920,7519.0,154568.0,0.0486452564567051
G2100510,Kentucky,Clay,1920,949.0,250128.0,0.0037940574425893
G2100530,Kentucky,Clinton,1920,4076.0,121393.0,0.0335768948786173
G2100550,Kentucky,Crittenden,1920,2502.0,210711.0,0.0118740834602844
G2100570,Kentucky,Cumberland,1920,1510.0,176999.0,0.008531121644755
G2100590,Kentucky,Daviess,1920,17603.0,240006.0,0.0733439997333399
G2100610,Kentucky,Edmonson,1920,2211.0,163760.0,0.0135014655593551
G2100630,Kentucky,Elliott,1920,3798.0,149625.0,0.0253834586466165
G2100650,Kentucky,Estill,1920,313.0,139160.0,0.0022492095429721
G2100670,Kentucky,Fayette,1920,20074.0,160342.0,0.1251948959099924
G2100690,Kentucky,Fleming,1920,9396.0,204178.0,0.0460186699840335
G2100710,Kentucky,Floyd,1920,380.0,196303.0,0.0019357829477898
G2100730,Kentucky,Franklin,1920,5596.0,126667.0,0.0441788311083391
G2100750,Kentucky,Fulton,1920,12202.0,101746.0,0.1199260904605586
G2100770,Kentucky,Gallatin,1920,1354.0,65290.0,0.0207382447541736
G2100790,Kentucky,Garrard,1920,9691.0,129034.0,0.0751042360928127
G2100810,Kentucky,Grant,1920,2903.0,156061.0,0.0186017006170664
G2100830,Kentucky,Graves,1920,9839.0,324454.0,0.030324791804077
G2100850,Kentucky,Grayson,1920,12416.0,296476.0,0.0418786006287186
G2100870,Kentucky,Green,1920,7216.0,163688.0,0.044083866868677
G2100890,Kentucky,Greenup,1920,3474.0,185114.0,0.0187668139632874
G2100910,Kentucky,Hancock,1920,3898.0,103691.0,0.037592462219479
G2100930,Kentucky,Hardin,1920,20148.0,349967.0,0.0575711424219997
G2100950,Kentucky,Harlan,1920,43.0,134832.0,0.0003189153910051
G2100970,Kentucky,Harrison,1920,8690.0,174584.0,0.0497754662512028
G2100990,Kentucky,Hart,1920,5045.0,261548.0,0.0192890024010889
G2101010,Kentucky,Henderson,1920,14626.0,236741.0,0.0617805956720635
G2101030,Kentucky,Henry,1920,6383.0,177355.0,0.0359899636322629
G2101050,Kentucky,Hickman,1920,15438.0,142609.0,0.1082540372627253
G2101070,Kentucky,Hopkins,1920,9438.0,292794.0,0.0322342670956372
G2101090,Kentucky,Jackson,1920,3067.0,153643.0,0.0199618596356488
G2101110,Kentucky,Jefferson,1920,13963.0,181378.0,0.0769828755416864
G2101130,Kentucky,Jessamine,1920,15361.0,100370.0,0.1530437381687755
G2101150,Kentucky,Johnson,1920,2971.0,151479.0,0.0196132797285432
G2101170,Kentucky,Kenton,1920,1102.0,82556.0,0.0133485149474296
G2101190,Kentucky,Knott,1920,65.0,220297.0,0.0002950562195581
G2101210,Kentucky,Knox,1920,395.0,176875.0,0.0022332155477031
G2101230,Kentucky,Larue,1920,10048.0,147847.0,0.0679621500605355
G2101250,Kentucky,Laurel,1920,4312.0,190055.0,0.0226881692141748
G2101270,Kentucky,Lawrence,1920,2786.0,256758.0,0.0108506843019496
G2101290,Kentucky,Lee,1920,539.0,91799.0,0.0058715236549417
G2101310,Kentucky,Leslie,1920,136.0,180987.0,0.0007514351859525
G2101330,Kentucky,Letcher,1920,121.0,132006.0,0.0009166250018938
G2101350,Kentucky,Lewis,1920,3535.0,242165.0,0.0145974851857204
G2101370,Kentucky,Lincoln,1920,11183.0,167960.0,0.0665813288878304
G2101390,Kentucky,Livingston,1920,6302.0,181718.0,0.0346801087399156
G2101410,Kentucky,Logan,1920,23436.0,328148.0,0.0714189938686202
G2101430,Kentucky,Lyon,1920,2894.0,122085.0,0.0237047958389646
G2101450,Kentucky,McCracken,1920,5539.0,127782.0,0.0433472633078211
G2101470,Kentucky,McCreary,1920,85.0,86814.0,0.0009791047526896
G2101490,Kentucky,McLean,1920,6478.0,143083.0,0.0452744211401773
G2101510,Kentucky,Madison,1920,10536.0,255451.0,0.0412447005492247
G2101530,Kentucky,Magoffin,1920,1895.0,188604.0,0.0100475069457699
G2101550,Kentucky,Marion,1920,7432.0,187860.0,0.0395613754923879
G2101570,Kentucky,Marshall,1920,7790.0,187671.0,0.0415088106313708
G2101590,Kentucky,Martin,1920,46.0,107491.0,0.0004279428045138
G2101610,Kentucky,Mason,1920,10897.0,143782.0,0.0757883462464008
G2101630,Kentucky,Meade,1920,9189.0,174871.0,0.0525473063000726
G2101650,Kentucky,Menifee,1920,665.0,98405.0,0.0067577866978303
G2101670,Kentucky,Mercer,1920,14749.0,147892.0,0.0997281800232602
G2101690,Kentucky,Metcalfe,1920,4415.0,156771.0,0.028162096306077
G2101710,Kentucky,Monroe,1920,5980.0,203602.0,0.0293710277895109
G2101730,Kentucky,Montgomery,1920,4110.0,117584.0,0.0349537352020683
G2101750,Kentucky,Morgan,1920,5248.0,220786.0,0.0237696230739267
G2101770,Kentucky,Muhlenberg,1920,6748.0,231620.0,0.0291339262585269
G2101790,Kentucky,Nelson,1920,17087.0,228932.0,0.0746378837384026
G2101810,Kentucky,Nicholas,1920,4747.0,119557.0,0.0397049106284031
G2101830,Kentucky,Ohio,1920,8290.0,336794.0,0.0246144527515335
G2101850,Kentucky,Oldham,1920,6119.0,114794.0,0.0533041796609578
G2101870,Kentucky,Owen,1920,3854.0,201396.0,0.0191364277344137
G2101890,Kentucky,Owsley,1920,1651.0,110567.0,0.0149321226043937
G2101910,Kentucky,Pendleton,1920,3028.0,173202.0,0.0174824771076546
G2101930,Kentucky,Perry,1920,48.0,138251.0,0.0003471945953374
G2101950,Kentucky,Pike,1920,456.0,410591.0,0.0011105942409843
G2101970,Kentucky,Powell,1920,56.0,90267.0,0.000620381756345
G2101990,Kentucky,Pulaski,1920,13705.0,336143.0,0.0407713383887214
G2102010,Kentucky,Robertson,1920,1323.0,60443.0,0.0218883907152192
G2102030,Kentucky,Rockcastle,1920,3753.0,173224.0,0.021665589063871
G2102050,Kentucky,Rowan,1920,2045.0,132282.0,0.0154593973480896
G2102070,Kentucky,Russell,1920,5815.0,156505.0,0.037155362448484
G2102090,Kentucky,Scott,1920,12877.0,176602.0,0.0729153690218683
G2102110,Kentucky,Shelby,1920,20887.0,238926.0,0.0874203728351037
G2102130,Kentucky,Simpson,1920,14607.0,145658.0,0.1002828543574674
G2102150,Kentucky,Spencer,1920,6598.0,116221.0,0.0567711515130656
G2102170,Kentucky,Taylor,1920,10165.0,165357.0,0.0614730552682982
G2102190,Kentucky,Todd,1920,15147.0,225774.0,0.0670892131069122
G2102210,Kentucky,Trigg,1920,7019.0,241489.0,0.0290655060893042
G2102230,Kentucky,Trimble,1920,4129.0,87169.0,0.0473677568860489
G2102250,Kentucky,Union,1920,17340.0,183507.0,0.0944923081953277
G2102270,Kentucky,Warren,1920,13619.0,313417.0,0.0434532906638759
G2102290,Kentucky,Washington,1920,13278.0,188599.0,0.0704033425415829
G2102310,Kentucky,Wayne,1920,7848.0,270423.0,0.0290212001198122
G2102330,Kentucky,Webster,1920,5508.0,170821.0,0.0322442790991739
G2102350,Kentucky,Whitley,1920,660.0,176988.0,0.0037290663773815
G2102370,Kentucky,Wolfe,1920,2368.0,130581.0,0.018134338073686
G2102390,Kentucky,Woodford,1920,14525.0,112816.0,0.1287494681605446
G2200010,Louisiana,Acadia,1920,0.0,322061.0,0.0
G2200030,Louisiana,Allen,1920,0.0,94659.0,0.0
G2200050,Louisiana,Ascension,1920,0.0,108982.0,0.0
G2200070,Louisiana,Assumption,1920,0.0,79282.0,0.0
G2200090,Louisiana,Avoyelles,1920,0.0,221540.0,0.0
G2200110,Louisiana,Beauregard,1920,0.0,73909.0,0.0
G2200130,Louisiana,Bienville,1920,13.0,273873.0,4.746725672118099e-05
G2200150,Louisiana,Bossier,1920,72.0,244342.0,0.0002946689476225
G2200170,Louisiana,Caddo,1920,4.0,224282.0,1.783469025601698e-05
G2200190,Louisiana,Calcasieu,1920,0.0,145591.0,0.0
G2200210,Louisiana,Caldwell,1920,0.0,90711.0,0.0
G2200230,Louisiana,Cameron,1920,0.0,132513.0,0.0
G2200250,Louisiana,Catahoula,1920,3.0,118707.0,2.527230913088529e-05
G2200270,Louisiana,Claiborne,1920,27.0,362808.0,7.44195276840643e-05
G2200290,Louisiana,Concordia,1920,0.0,160429.0,0.0
G2200310,Louisiana,De Soto,1920,108.0,307362.0,0.0003513772034278
G2200330,Louisiana,East Baton Rouge,1920,5.0,177776.0,2.812528125281253e-05
G2200350,Louisiana,East Carroll,1920,0.0,107323.0,0.0
G2200370,Louisiana,East Feliciana,1920,0.0,201527.0,0.0
G2200390,Louisiana,Evangeline,1920,0.0,179229.0,0.0
G2200410,Louisiana,Franklin,1920,49.0,210198.0,0.0002331135405665
G2200430,Louisiana,Grant,1920,12.0,101307.0,0.0001184518345227
G2200450,Louisiana,Iberia,1920,0.0,110646.0,0.0
G2200470,Louisiana,Iberville,1920,0.0,113802.0,0.0
G2200490,Louisiana,Jackson,1920,24.0,180672.0,0.0001328374070138
G2200510,Louisiana,Jefferson,1920,0.0,14983.0,0.0
G2200530,Louisiana,Jefferson Davis,1920,0.0,264063.0,0.0
G2200550,Louisiana,Lafayette,1920,20.0,141154.0,0.0001416892188673
G2200570,Louisiana,Lafourche,1920,0.0,238433.0,0.0
G2200590,Louisiana,La Salle,1920,7.0,59247.0,0.0001181494421658
G2200610,Louisiana,Lincoln,1920,18.0,203682.0,8.837305211064306e-05
G2200630,Louisiana,Livingston,1920,0.0,79463.0,0.0
G2200650,Louisiana,Madison,1920,0.0,150866.0,0.0
G2200670,Louisiana,Morehouse,1920,24.0,173777.0,0.0001381080350103
G2200690,Louisiana,Natchitoches,1920,18.0,283450.0,6.3503263362145e-05
G2200710,Louisiana,Orleans,1920,0.0,9068.0,0.0
G2200730,Louisiana,Ouachita,1920,57.0,159490.0,0.0003573891780048
G2200750,Louisiana,Plaquemines,1920,0.0,69348.0,0.0
G2200770,Louisiana,Pointe Coupee,1920,0.0,194964.0,0.0
G2200790,Louisiana,Rapides,1920,0.0,219284.0,0.0
G2200810,Louisiana,Red River,1920,0.0,137014.0,0.0
G2200830,Louisiana,Richland,1920,31.0,167845.0,0.0001846942119217
G2200850,Louisiana,Sabine,1920,16.0,225655.0,7.090469965212382e-05
G2200870,Louisiana,St Bernard,1920,0.0,8250.0,0.0
G2200890,Louisiana,St Charles,1920,0.0,49908.0,0.0
G2200910,Louisiana,St Helena,1920,0.0,115826.0,0.0
G2200930,Louisiana,St James,1920,0.0,54324.0,0.0
G2200950,Louisiana,St John The Baptist,1920,0.0,31610.0,0.0
G2200970,Louisiana,St Landry,1920,0.0,302175.0,0.0
G2200990,Louisiana,St Martin,1920,0.0,103673.0,0.0
G2201010,Louisiana,St Mary,1920,0.0,122944.0,0.0
G2201030,Louisiana,St Tammany,1920,0.0,73151.0,0.0
G2201050,Louisiana,Tangipahoa,1920,0.0,169293.0,0.0
G2201070,Louisiana,Tensas,1920,193.0,161155.0,0.0011976047904191
G2201090,Louisiana,Terrebonne,1920,0.0,142530.0,0.0
G2201110,Louisiana,Union,1920,0.0,339726.0,0.0
G2201130,Louisiana,Vermilion,1920,0.0,258103.0,0.0
G2201150,Louisiana,Vernon,1920,0.0,95087.0,0.0
G2201170,Louisiana,Washington,1920,0.0,178794.0,0.0
G2201190,Louisiana,Webster,1920,21.0,231878.0,9.056486600712445e-05
G2201210,Louisiana,West Baton Rouge,1920,0.0,48681.0,0.0
G2201230,Louisiana,West Carroll,1920,34.0,64792.0,0.0005247561427336
G2201250,Louisiana,West Feliciana,1920,0.0,172640.0,0.0
G2201270,Louisiana,Winn,1920,10.0,159965.0,6.251367486637702e-05
G2300010,Maine,Androscoggin,1920,79.0,211954.0,0.0003727223831586
G2300030,Maine,Aroostook,1920,9113.0,850208.0,0.0107185535774775
G2300050,Maine,Cumberland,1920,46.0,319776.0,0.0001438506954868
G2300070,Maine,Franklin,1920,84.0,274808.0,0.0003056679572647
G2300090,Maine,Hancock,1920,87.0,229184.0,0.0003796076514939
G2300110,Maine,Kennebec,1920,2859.0,430020.0,0.006648527975443
G2300130,Maine,Knox,1920,47.0,124010.0,0.0003790016934118
G2300150,Maine,Lincoln,1920,82.0,184998.0,0.0004432480351138
G2300170,Maine,Oxford,1920,116.0,434989.0,0.0002666734101322
G2300190,Maine,Penobscot,1920,1044.0,591275.0,0.001765675869942
G2300210,Maine,Piscataquis,1920,146.0,218668.0,0.0006676788556167
G2300230,Maine,Sagadahoc,1920,14.0,95866.0,0.0001460371768927
G2300250,Maine,Somerset,1920,461.0,500383.0,0.0009212942885749
G2300270,Maine,Waldo,1920,215.0,359983.0,0.0005972504257145
G2300290,Maine,Washington,1920,51.0,272153.0,0.0001873945905428
G2300310,Maine,York,1920,20.0,327693.0,6.103273490736757e-05
G2400010,Maryland,Allegany,1920,4409.0,152974.0,0.0288218913017898
G2400030,Maryland,Anne Arundel,1920,4350.0,179133.0,0.0242836328314715
G2400050,Maryland,Baltimore,1920,31282.0,280618.0,0.1114753864684375
G2400090,Maryland,Calvert,1920,2384.0,123676.0,0.0192761732268184
G2400110,Maryland,Caroline,1920,28893.0,174225.0,0.1658372793801119
G2400130,Maryland,Carroll,1920,66404.0,273777.0,0.2425477669782341
G2400150,Maryland,Cecil,1920,33321.0,187561.0,0.1776542031659033
G2400170,Maryland,Charles,1920,10695.0,235476.0,0.0454186413902053
G2400190,Maryland,Dorchester,1920,27163.0,201808.0,0.1345982319828748
G2400210,Maryland,Frederick,1920,94591.0,364525.0,0.2594911185789726
G2400230,Maryland,Garrett,1920,4671.0,244754.0,0.0190844684867254
G2400250,Maryland,Harford,1920,22793.0,219089.0,0.1040353463660886
G2400270,Maryland,Howard,1920,29072.0,142400.0,0.2041573033707865
G2400290,Maryland,Kent,1920,43966.0,165800.0,0.2651749095295537
G2400310,Maryland,Montgomery,1920,54633.0,260405.0,0.2098001190453332
G2400330,Maryland,Prince Georges,1920,8953.0,228723.0,0.0391434180209248
G2400350,Maryland,Queen Anne's,1920,55508.0,214378.0,0.2589258226123949
G2400370,Maryland,St Mary's,1920,15808.0,190387.0,0.0830308792091897
G2400390,Maryland,Somerset,1920,8020.0,131253.0,0.0611033652564131
G2400410,Maryland,Talbot,1920,39773.0,160450.0,0.2478840760361483
G2400430,Maryland,Washington,1920,64468.0,239298.0,0.2694046753420421
G2400450,Maryland,Wicomico,1920,3339.0,167840.0,0.0198939466158245
G2400470,Maryland,Worcester,1920,9125.0,206826.0,0.044119211317726
G2405100,Maryland,Baltimore City,1920,674.0,12623.0,0.0533945971639071
G2500010,Massachusetts,Barnstable,1920,9.0,47679.0,0.0001887623482036
G2500030,Massachusetts,Berkshire,1920,746.0,356264.0,0.0020939527990478
G2500050,Massachusetts,Bristol,1920,40.0,177761.0,0.0002250212363791
G2500070,Massachusetts,Dukes,1920,6.0,34421.0,0.0001743121931379
G2500090,Massachusetts,Essex,1920,22.0,148541.0,0.0001481072565823
G2500110,Massachusetts,Franklin,1920,134.0,271460.0,0.0004936270537095
G2500130,Massachusetts,Hampden,1920,93.0,211143.0,0.0004404597831801
G2500150,Massachusetts,Hampshire,1920,227.0,267008.0,0.000850161792905
G2500170,Massachusetts,Middlesex,1920,96.0,257165.0,0.0003733011879532
G2500190,Massachusetts,Nantucket,1920,0.0,4461.0,0.0
G2500210,Massachusetts,Norfolk,1920,20.0,75786.0,0.0002639009843506
G2500230,Massachusetts,Plymouth,1920,58.0,122707.0,0.0004726706707848
G2500250,Massachusetts,Suffolk,1920,0.0,2471.0,0.0
G2500270,Massachusetts,Worcester,1920,425.0,517610.0,0.0008210815092444
G2600010,Michigan,Alcona,1920,2104.0,131388.0,0.0160136389929065
G2600030,Michigan,Alger,1920,403.0,30380.0,0.0132653061224489
G2600050,Michigan,Allegan,1920,37317.0,436616.0,0.0854686956043754
G2600070,Michigan,Alpena,1920,4316.0,153729.0,0.0280753794014141
G2600090,Michigan,Antrim,1920,1881.0,156963.0,0.0119837159075705
G2600110,Michigan,Arenac,1920,1959.0,135334.0,0.0144752981512406
G2600130,Michigan,Baraga,1920,660.0,48948.0,0.013483696984555
G2600150,Michigan,Barry,1920,26459.0,332369.0,0.0796073039302702
G2600170,Michigan,Bay,1920,8156.0,227932.0,0.0357826018286155
G2600190,Michigan,Benzie,1920,2060.0,89414.0,0.0230388977117677
G2600210,Michigan,Berrien,1920,38703.0,326690.0,0.1184701092779087
G2600230,Michigan,Branch,1920,24421.0,308805.0,0.0790822687456485
G2600250,Michigan,Calhoun,1920,32169.0,407958.0,0.0788537055285102
G2600270,Michigan,Cass,1920,34028.0,286991.0,0.1185681780961772
G2600290,Michigan,Charlevoix,1920,1920.0,134723.0,0.0142514641152587
G2600310,Michigan,Cheboygan,1920,1725.0,127197.0,0.0135616406047312
G2600330,Michigan,Chippewa,1920,3377.0,185202.0,0.0182341443396939
G2600350,Michigan,Clare,1920,2668.0,186581.0,0.0142994195550457
G2600370,Michigan,Clinton,1920,34521.0,343965.0,0.1003619554315119
G2600390,Michigan,Crawford,1920,195.0,50884.0,0.0038322458926185
G2600410,Michigan,Delta,1920,1837.0,142137.0,0.0129241506433933
G2600430,Michigan,Dickinson,1920,623.0,53451.0,0.0116555349759592
G2600450,Michigan,Eaton,1920,29332.0,342500.0,0.0856408759124087
G2600470,Michigan,Emmet,1920,2196.0,125218.0,0.0175374147486783
G2600490,Michigan,Genesee,1920,31250.0,368520.0,0.0847986540757625
G2600510,Michigan,Gladwin,1920,2310.0,154633.0,0.0149385965479554
G2600530,Michigan,Gogebic,1920,456.0,27442.0,0.0166168646600102
G2600550,Michigan,Grand Traverse,1920,4159.0,170188.0,0.0244376806825393
G2600570,Michigan,Gratiot,1920,24298.0,328074.0,0.0740625590567981
G2600590,Michigan,Hillsdale,1920,26758.0,362815.0,0.0737510852638397
G2600610,Michigan,Houghton,1920,2786.0,134790.0,0.0206691891089843
G2600630,Michigan,Huron,1920,22340.0,480988.0,0.0464460651824993
G2600650,Michigan,Ingham,1920,13548.0,323196.0,0.0419188356291538
G2600670,Michigan,Ionia,1920,37544.0,344102.0,0.1091071833351738
G2600690,Michigan,Iosco,1920,1011.0,121694.0,0.0083077226486104
G2600710,Michigan,Iron,1920,974.0,42849.0,0.0227309855539219
G2600730,Michigan,Isabella,1920,17040.0,316771.0,0.0537928030028001
G2600750,Michigan,Jackson,1920,14156.0,411677.0,0.0343861813994952
G2600770,Michigan,Kalamazoo,1920,30938.0,311934.0,0.0991812370565568
G2600790,Michigan,Kalkaska,1920,1252.0,86868.0,0.014412672100198
G2600810,Michigan,Kent,1920,32443.0,469924.0,0.0690388232990866
G2600830,Michigan,Keweenaw,1920,71.0,4857.0,0.0146180770022647
G2600850,Michigan,Lake,1920,1086.0,88438.0,0.0122797892308736
G2600870,Michigan,Lapeer,1920,24376.0,395932.0,0.0615661275168463
G2600890,Michigan,Leelanau,1920,4000.0,165399.0,0.024183943070998
G2600910,Michigan,Lenawee,1920,46118.0,456708.0,0.1009791814463508
G2600930,Michigan,Livingston,1920,12265.0,333339.0,0.0367943744956335
G2600950,Michigan,Luce,1920,417.0,23988.0,0.0173836918459229
G2600970,Michigan,Mackinac,1920,827.0,53043.0,0.0155911241822672
G2600990,Michigan,Macomb,1920,28425.0,272357.0,0.1043666951831603
G2601010,Michigan,Manistee,1920,3557.0,147569.0,0.0241039784778645
G2601030,Michigan,Marquette,1920,483.0,88450.0,0.0054607122668174
G2601050,Michigan,Mason,1920,11184.0,183428.0,0.0609721525612229
G2601070,Michigan,Mecosta,1920,4162.0,281574.0,0.0147811942864042
G2601090,Michigan,Menominee,1920,3504.0,222353.0,0.015758725989755
G2601110,Michigan,Midland,1920,1578.0,202927.0,0.0077761953806048
G2601130,Michigan,Missaukee,1920,1838.0,168710.0,0.0108944342362634
G2601150,Michigan,Monroe,1920,40152.0,318845.0,0.1259295268861045
G2601170,Michigan,Montcalm,1920,15549.0,396333.0,0.0392321608344498
G2601190,Michigan,Montmorency,1920,1189.0,55212.0,0.0215351735130044
G2601210,Michigan,Muskegon,1920,5676.0,173518.0,0.0327113037264145
G2601230,Michigan,Newaygo,1920,9348.0,317091.0,0.0294804961351788
G2601250,Michigan,Oakland,1920,16403.0,462018.0,0.0355029457726755
G2601270,Michigan,Oceana,1920,8672.0,231030.0,0.0375362507033718
G2601290,Michigan,Ogemaw,1920,1679.0,166463.0,0.0100863254897484
G2601310,Michigan,Ontonagon,1920,1608.0,80170.0,0.0200573780715978
G2601330,Michigan,Osceola,1920,3561.0,259130.0,0.0137421371512368
G2601350,Michigan,Oscoda,1920,671.0,47724.0,0.0140600117341379
G2601370,Michigan,Otsego,1920,585.0,73961.0,0.007909573964657
G2601390,Michigan,Ottawa,1920,26663.0,308872.0,0.086323784609806
G2601410,Michigan,Presque Isle,1920,3910.0,132755.0,0.0294527513088019
G2601430,Michigan,Roscommon,1920,168.0,51349.0,0.0032717287581062
G2601450,Michigan,Saginaw,1920,21840.0,429649.0,0.0508321909279435
G2601470,Michigan,St Clair,1920,29163.0,395921.0,0.073658633919393
G2601490,Michigan,St Joseph,1920,24035.0,292038.0,0.0823009334401687
G2601510,Michigan,Sanilac,1920,23554.0,549839.0,0.0428379943947228
G2601530,Michigan,Schoolcraft,1920,407.0,42949.0,0.0094763556776642
G2601550,Michigan,Shiawassee,1920,27717.0,320616.0,0.0864492102702298
G2601570,Michigan,Tuscola,1920,18652.0,445260.0,0.0418901316084984
G2601590,Michigan,Van Buren,1920,19888.0,341089.0,0.0583073625945134
G2601610,Michigan,Washtenaw,1920,33284.0,421211.0,0.0790197786857418
G2601630,Michigan,Wayne,1920,19802.0,262294.0,0.0754954364186752
G2601650,Michigan,Wexford,1920,2327.0,146712.0,0.0158610065979606
G2700010,Minnesota,Aitkin,1920,1729.0,231221.0,0.007477694500067
G2700030,Minnesota,Anoka,1920,7507.0,213990.0,0.0350810785550726
G2700050,Minnesota,Becker,1920,60112.0,454338.0,0.1323067848165902
G2700070,Minnesota,Beltrami,1920,5291.0,459487.0,0.0115150156587672
G2700090,Minnesota,Benton,1920,15933.0,219888.0,0.0724596158044095
G2700110,Minnesota,Big Stone,1920,79517.0,287527.0,0.2765548974531087
G2700130,Minnesota,Blue Earth,1920,66227.0,440386.0,0.1503839813254735
G2700150,Minnesota,Brown,1920,48830.0,369113.0,0.132290111700211
G2700170,Minnesota,Carlton,1920,1493.0,185199.0,0.008061598604744
G2700190,Minnesota,Carver,1920,36335.0,218382.0,0.1663827604839226
G2700210,Minnesota,Cass,1920,2981.0,240733.0,0.0123830135461278
G2700230,Minnesota,Chippewa,1920,67592.0,355036.0,0.1903806937887988
G2700250,Minnesota,Chisago,1920,14004.0,243819.0,0.0574360488723192
G2700270,Minnesota,Clay,1920,154039.0,580717.0,0.2652565707564958
G2700290,Minnesota,Clearwater,1920,12261.0,203168.0,0.0603490707197983
G2700310,Minnesota,Cook,1920,40.0,18334.0,0.0021817388458601
G2700330,Minnesota,Cottonwood,1920,14836.0,380043.0,0.0390376878405864
G2700350,Minnesota,Crow Wing,1920,4379.0,190100.0,0.023035244608101
