gisjoin,year,n_couples,n_same_bpl,icm_rate
G05087.0,1940,148,120.0,0.8108108108108109
G05089.0,1940,106,72.0,0.6792452830188679
G05095.0,1940,113,61.0,0.5398230088495575
G0501330,1940,135,76.0,0.562962962962963
G0501350,1940,122,95.0,0.7786885245901639
G0501390,1940,340,200.0,0.5882352941176471
G0501410,1940,114,92.0,0.8070175438596491
G0501450,1940,394,268.0,0.6802030456852792
G0501470,1940,117,62.0,0.5299145299145299
G0501490,1940,195,163.0,0.8358974358974359
G0605.00,1940,54,26.0,0.4814814814814814
G06031.0,1940,243,100.0,0.411522633744856
G06033.0,1940,67,32.0,0.4776119402985074
G06035.0,1940,105,38.0,0.3619047619047619
G06045.0,1940,143,70.0,0.4895104895104895
G06051.0,1940,13,2.0,0.1538461538461538
G06069.0,1940,44,20.0,0.4545454545454545
G06071.0,1940,1150,330.0,0.2869565217391304
G06079.0,1940,208,66.0,0.3173076923076923
G06081.0,1940,687,216.0,0.314410480349345
G06085.0,1940,918,311.0,0.3387799564270152
G0801.00,1940,135,42.0,0.3111111111111111
G0809.00,1940,62,17.0,0.2741935483870967
G08017.0,1940,24,8.0,0.3333333333333333
G08021.0,1940,78,47.0,0.6025641025641025
G08027.0,1940,22,7.0,0.3181818181818182
G08029.0,1940,132,45.0,0.3409090909090909
G08033.0,1940,17,6.0,0.3529411764705882
G08035.0,1940,38,13.0,0.3421052631578947
G08039.0,1940,35,11.0,0.3142857142857143
G08055.0,1940,97,72.0,0.7422680412371134
G08057.0,1940,15,4.0,0.2666666666666666
G09011.0,1940,497,259.0,0.5211267605633803
G09013.0,1940,124,61.0,0.4919354838709677
G1001.00,1940,295,176.0,0.5966101694915255
G1209.00,1940,104,54.0,0.5192307692307693
G12011.0,1940,270,119.0,0.4407407407407407
G12019.0,1940,47,26.0,0.5531914893617021
G12021.0,1940,37,20.0,0.5405405405405406
G12025.0,1940,1771,670.0,0.378317334839074
G12027.0,1940,62,35.0,0.5645161290322581
G12029.0,1940,41,30.0,0.7317073170731707
G12031.0,1940,1351,568.0,0.4204293116210215
G12033.0,1940,505,244.0,0.4831683168316831
G12035.0,1940,16,9.0,0.5625
G12049.0,1940,98,54.0,0.5510204081632653
G12053.0,1940,41,20.0,0.4878048780487805
G1201050,1940,726,370.0,0.509641873278237
G1201070,1940,107,57.0,0.5327102803738317
G1201090,1940,109,59.0,0.5412844036697247
G1201110,1940,66,30.0,0.4545454545454545
G1201130,1940,153,90.0,0.5882352941176471
G1201150,1940,126,63.0,0.5
G1201190,1940,92,51.0,0.5543478260869565
G1201250,1940,38,31.0,0.8157894736842105
G1201270,1940,327,130.0,0.3975535168195718
G1201290,1940,34,25.0,0.7352941176470589
G1201310,1940,96,60.0,0.625
G1301.00,1940,101,84.0,0.8316831683168316
G1303.00,1940,44,40.0,0.9090909090909092
G1305.00,1940,59,57.0,0.9661016949152542
G1307.00,1940,32,27.0,0.84375
G1309.00,1940,76,70.0,0.9210526315789472
G13015.0,1940,214,183.0,0.8551401869158879
G13017.0,1940,96,74.0,0.7708333333333334
G13019.0,1940,116,101.0,0.8706896551724138
G1301230,1940,88,81.0,0.9204545454545454
G1301270,1940,117,93.0,0.7948717948717948
G1301310,1940,109,95.0,0.8715596330275229
G1301330,1940,48,41.0,0.8541666666666666
G1301350,1940,266,250.0,0.9398496240601504
G1301390,1940,287,252.0,0.8780487804878049
G1301450,1940,42,36.0,0.8571428571428571
G1301470,1940,113,99.0,0.8761061946902655
G1301510,1940,71,66.0,0.9295774647887324
G1301550,1940,80,72.0,0.9
G1301570,1940,183,176.0,0.9617486338797814
G1301630,1940,78,77.0,0.9871794871794872
G1301690,1940,34,33.0,0.9705882352941176
G1302510,1940,85,74.0,0.8705882352941177
G1302530,1940,57,39.0,0.6842105263157895
G1302590,1940,33,24.0,0.7272727272727273
G1302610,1940,108,87.0,0.8055555555555556
G1302630,1940,24,19.0,0.7916666666666666
G1302770,1940,124,99.0,0.7983870967741935
G1302810,1940,38,33.0,0.868421052631579
G1605.00,1940,257,98.0,0.3813229571984435
G16013.0,1940,40,10.0,0.25
G16015.0,1940,26,5.0,0.1923076923076923
G16023.0,1940,13,7.0,0.5384615384615384
G16025.0,1940,16,6.0,0.375
G16031.0,1940,94,45.0,0.4787234042553192
G16035.0,1940,64,14.0,0.21875
G16041.0,1940,57,34.0,0.5964912280701754
G16043.0,1940,65,32.0,0.4923076923076923
G16047.0,1940,68,23.0,0.3382352941176471
G16059.0,1940,56,23.0,0.4107142857142857
G16061.0,1940,32,6.0,0.1875
G16063.0,1940,26,10.0,0.3846153846153846
G16065.0,1940,62,40.0,0.6451612903225806
G16067.0,1940,66,21.0,0.3181818181818182
G16073.0,1940,44,9.0,0.2045454545454545
G16075.0,1940,88,30.0,0.3409090909090909
G16077.0,1940,29,13.0,0.4482758620689655
G16081.0,1940,28,16.0,0.5714285714285714
G17061.0,1940,205,177.0,0.8634146341463415
G17063.0,1940,108,74.0,0.6851851851851852
G17067.0,1940,250,178.0,0.712
G17071.0,1940,84,51.0,0.6071428571428571
G22099.0,1910,1860,1796.0,0.9655913978494624
G2201030,1910,1323,967.0,0.7309145880574452
G2201210,1910,431,385.0,0.8932714617169374
G2201110,1910,2133,1313.0,0.6155649320206282
G2201130,1910,3312,3174.0,0.9583333333333334
G2201150,1910,2078,1247.0,0.6000962463907603
G23019.0,1910,10221,8676.0,0.8488406222483122
G23023.0,1910,2672,2193.0,0.8207335329341318
G23025.0,1910,5424,4734.0,0.8727876106194691
G23027.0,1910,4355,3907.0,0.8971297359357061
G2403.00,1910,2815,2257.0,0.8017761989342806
G24025.0,1910,1543,1302.0,0.8438107582631238
G2409.00,1910,2460,1681.0,0.6833333333333333
G24011.0,1910,5419,4659.0,0.8597527219044104
G24013.0,1910,3057,1990.0,0.6509649983644096
G24015.0,1910,1052,920.0,0.8745247148288974
G24017.0,1910,3282,2951.0,0.8991468616697136
G24021.0,1910,2641,1608.0,0.6088602801968951
G24031.0,1910,3374,2081.0,0.6167753408417309
G24037.0,1910,1337,1189.0,0.8893044128646223
G2201070,1910,172,90.0,0.5232558139534884
G2607.00,1910,518,265.0,0.5115830115830116
G26025.0,1910,8159,4664.0,0.5716386812109328
G26031.0,1910,878,394.0,0.44874715261959
G26033.0,1910,496,209.0,0.4213709677419355
G26035.0,1910,934,498.0,0.5331905781584583
G26049.0,1910,6903,4335.0,0.6279878313776619
G26095.0,1910,113,52.0,0.4601769911504424
G26087.0,1910,2223,1467.0,0.659919028340081
G26089.0,1910,479,229.0,0.4780793319415449
G2601030,1910,578,241.0,0.416955017301038
G2601510,1910,792,475.0,0.5997474747474747
G2601610,1910,3803,2462.0,0.6473836444911911
G27021.0,1910,641,228.0,0.3556942277691107
G27035.0,1910,810,265.0,0.3271604938271605
G27093.0,1910,360,146.0,0.4055555555555555
G2701470,1910,485,179.0,0.3690721649484536
G27063.0,1910,392,125.0,0.3188775510204081
G27089.0,1910,178,57.0,0.3202247191011236
G2701330,1910,441,136.0,0.3083900226757369
G2701110,1910,1041,355.0,0.3410182516810759
G2701550,1910,219,80.0,0.365296803652968
G2701230,1910,6934,2337.0,0.3370349004903374
G2701310,1910,919,407.0,0.4428726877040261
G2701350,1910,178,52.0,0.2921348314606741
G28015.0,1910,1527,1243.0,0.8140144073346431
G28017.0,1910,1689,1211.0,0.7169923031379515
G28023.0,1910,1735,1204.0,0.6939481268011527
G28027.0,1910,532,279.0,0.5244360902255639
G28029.0,1910,2489,2143.0,0.8609883487344315
G28035.0,1910,1902,1299.0,0.6829652996845426
G28037.0,1910,1348,1248.0,0.9258160237388724
G28045.0,1910,784,583.0,0.7436224489795918
G28041.0,1910,699,538.0,0.7696709585121603
G28069.0,1910,1390,1088.0,0.7827338129496403
G28043.0,1910,707,573.0,0.8104667609618105
G28055.0,1910,89,58.0,0.651685393258427
G2801090,1910,1272,961.0,0.7555031446540881
G2801010,1910,2196,1752.0,0.7978142076502732
G2801030,1910,685,484.0,0.7065693430656934
G2801050,1910,1088,822.0,0.7555147058823529
G2801130,1910,2920,2318.0,0.7938356164383562
G2801550,1910,1910,1552.0,0.812565445026178
G2801170,1910,2331,1465.0,0.6284856284856285
G2801230,1910,1587,1309.0,0.8248267170762444
G2801270,1910,1871,1733.0,0.926242650988776
G2801290,1910,2200,1951.0,0.8868181818181818
G2801350,1910,1408,1123.0,0.7975852272727273
G2801370,1910,1318,956.0,0.7253414264036419
G2801410,1910,2040,1211.0,0.5936274509803922
G2801450,1910,2545,1962.0,0.7709233791748527
G29025.0,1910,2481,1290.0,0.5199516324062878
G29067.0,1910,2724,1491.0,0.5473568281938326
G29053.0,1910,2089,1474.0,0.7056007659167065
G29027.0,1910,3243,2380.0,0.7338883749614554
G29033.0,1910,3393,1895.0,0.5585027998821103
G29035.0,1910,873,537.0,0.6151202749140894
G29045.0,1910,1952,1052.0,0.5389344262295082
G29057.0,1910,2620,1480.0,0.5648854961832062
G29081.0,1910,3744,2018.0,0.5389957264957265
G29059.0,1910,2266,1454.0,0.6416593115622242
G29061.0,1910,3248,1800.0,0.5541871921182266
G29063.0,1910,2124,1190.0,0.5602636534839924
G29069.0,1910,5205,2131.0,0.4094140249759846
G29075.0,1910,2975,1618.0,0.5438655462184874
G29073.0,1910,667,555.0,0.8320839580209896
G29099.0,1910,2449,1831.0,0.7476521028991425
G2901030,1910,1861,1095.0,0.5883933369156368
G2901150,1910,3939,2130.0,0.5407463823305407
G2901170,1910,2889,1493.0,0.5167878158532364
G2901190,1910,2279,912.0,0.4001755155770075
G2901230,1910,1767,1356.0,0.767402376910017
G2901250,1910,1414,1133.0,0.8012729844413012
G2901610,1910,2133,1368.0,0.6413502109704642
G2901270,1910,3951,2318.0,0.5866869147051379
G2901310,1910,2629,1908.0,0.7257512362114873
G2901370,1910,3182,2261.0,0.7105593966059083
G2901590,1910,4497,2476.0,0.5505892817433845
G30029.0,1910,1539,485.0,0.3151397011046133
G30031.0,1910,1390,464.0,0.3338129496402878
G30039.0,1910,145,27.0,0.1862068965517241
G30067.0,1910,880,274.0,0.3113636363636363
G30077.0,1910,315,85.0,0.2698412698412698
G30099.0,1910,426,150.0,0.352112676056338
G30089.0,1910,324,76.0,0.2345679012345679
G30093.0,1910,1799,332.0,0.1845469705391884
G3001050,1910,786,272.0,0.3460559796437659
G3103.00,1910,1343,448.0,0.3335815338793745
G3109.00,1910,226,63.0,0.2787610619469026
G31013.0,1910,616,179.0,0.2905844155844156
G31019.0,1910,2290,690.0,0.3013100436681222
G31025.0,1910,1828,678.0,0.3708971553610503
G31027.0,1910,979,312.0,0.3186925434116445
G31029.0,1910,484,130.0,0.268595041322314
G3101010,1910,374,100.0,0.267379679144385
G3101070,1910,991,317.0,0.3198789101917255
G3101110,1910,1630,456.0,0.2797546012269938
G3101170,1910,331,106.0,0.3202416918429003
G3101190,1910,1396,480.0,0.3438395415472779
G3101210,1910,993,317.0,0.3192346424974824
G3101250,1910,920,282.0,0.3065217391304348
G3101270,1910,1669,548.0,0.3283403235470341
G3101330,1910,1183,371.0,0.3136094674556213
G3101370,1910,674,228.0,0.3382789317507418
G3101450,1910,1261,382.0,0.302934179222839
G3101510,1910,1131,378.0,0.3342175066312997
G3101550,1910,1084,354.0,0.3265682656826568
G3101590,1910,1236,445.0,0.3600323624595469
G3101650,1910,636,186.0,0.2924528301886792
G3101610,1910,740,214.0,0.2891891891891892
G3101630,1910,491,136.0,0.2769857433808554
G3101750,1910,910,271.0,0.2978021978021978
G3101690,1910,1346,430.0,0.3194650817236255
G3401.00,1910,5925,3714.0,0.6268354430379747
G3403.00,1910,7497,3982.0,0.5311457916499933
G3405.00,1910,8065,5999.0,0.7438313701177929
G34015.0,1910,4987,3613.0,0.7244836575095248
G34033.0,1910,3842,3205.0,0.834200937011973
G36071.0,1910,11402,8700.0,0.7630240308717768
G3601150,1910,5419,4211.0,0.7770806421849049
G36021.0,1910,5159,4529.0,0.8778833107191316
G36065.0,1910,10914,9199.0,0.8428623785962983
G3601230,1910,2950,2454.0,0.831864406779661
G36091.0,1910,6653,5550.0,0.8342101307680746
G36039.0,1910,4781,4403.0,0.9209370424597364
G36097.0,1910,2619,2231.0,0.8518518518518519
G36073.0,1910,3010,2443.0,0.8116279069767441
G37069.0,1910,2086,2043.0,0.979386385426654
G3701790,1910,3851,3394.0,0.8813295247987536
G37049.0,1910,1871,1730.0,0.9246392303580973
G37071.0,1910,4513,3885.0,0.8608464436073565
G3701610,1910,3880,3501.0,0.902319587628866
G37017.0,1910,1487,1443.0,0.9704102219233356
G37021.0,1910,6651,5423.0,0.8153661103593445
G37043.0,1910,613,450.0,0.734094616639478
G37023.0,1910,2656,2550.0,0.9600903614457832
G37055.0,1910,732,723.0,0.9877049180327868
G3701050,1910,1196,1140.0,0.9531772575250836
G3701070,1910,1995,1935.0,0.9699248120300752
G37019.0,1910,1392,1272.0,0.913793103448276
G38083.0,1910,134,47.0,0.3507462686567164
G38091.0,1910,219,68.0,0.3105022831050228
G38095.0,1910,595,261.0,0.4386554621848739
G38089.0,1910,386,118.0,0.3056994818652849
G3801030,1910,335,129.0,0.3850746268656716
G3801050,1910,790,339.0,0.4291139240506329
G38019.0,1910,243,98.0,0.4032921810699588
G38021.0,1910,541,168.0,0.310536044362292
G38027.0,1910,214,80.0,0.3738317757009345
G38029.0,1910,345,128.0,0.3710144927536232
G38039.0,1910,138,49.0,0.3550724637681159
G38035.0,1910,824,257.0,0.3118932038834951
G38011.0,1910,293,116.0,0.3959044368600682
G3809.00,1910,671,265.0,0.3949329359165425
G38059.0,1910,790,277.0,0.350632911392405
G39021.0,1910,4487,3627.0,0.8083351905504792
G3907.00,1910,7936,4780.0,0.6023185483870968
G39031.0,1910,4566,4050.0,0.8869908015768725
G39033.0,1910,4008,3232.0,0.8063872255489022
G39045.0,1910,6194,5457.0,0.8810138844042622
G39051.0,1910,3501,2546.0,0.7272207940588403
G3901430,1910,4129,3071.0,0.7437636231533059
G39043.0,1910,2292,1585.0,0.6915357766143106
G39065.0,1910,4722,4075.0,0.8629817873782296
G3901390,1910,6712,5292.0,0.7884386174016687
G3901050,1910,3937,2964.0,0.7528575057150114
G3901070,1910,3116,2582.0,0.8286264441591784
G39041.0,1910,4415,3699.0,0.8378255945639864
G3909.00,1910,6983,5716.0,0.8185593584419304
G39019.0,1910,2419,2160.0,0.8929309632079372
G39073.0,1910,3593,3144.0,0.8750347898691901
G39083.0,1910,5202,4371.0,0.8402537485582469
G3901030,1910,3723,2844.0,0.7639000805801772
G3901610,1910,4415,3601.0,0.8156285390713477
G40065.0,1910,3732,1448.0,0.3879957127545552
G40027.0,1910,2619,842.0,0.3214967544864452
G40073.0,1910,2216,700.0,0.315884476534296
G40071.0,1910,3774,1246.0,0.3301536830948595
G4001.00,1910,1151,417.0,0.3622936576889661
G4007.00,1910,2185,701.0,0.3208237986270023
G40043.0,1910,2097,645.0,0.3075822603719599
G40061.0,1910,2908,1024.0,0.3521320495185694
G40051.0,1910,4446,1586.0,0.3567251461988304
G40053.0,1910,2724,868.0,0.3186490455212922
G40055.0,1910,2567,1032.0,0.4020257109466303
G40037.0,1910,3747,1412.0,0.3768348011742727
G40045.0,1910,2350,797.0,0.3391489361702127
G40047.0,1910,4377,1474.0,0.33676033813114
G40079.0,1910,4226,1480.0,0.3502129673450071
G4009.00,1910,3229,1237.0,0.3830907401672344
G41023.0,1910,668,244.0,0.3652694610778443
G41019.0,1910,2549,866.0,0.3397410749313456
G41021.0,1910,402,106.0,0.263681592039801
G41039.0,1910,4507,1390.0,0.3084091413357
G41057.0,1910,592,170.0,0.2871621621621621
G41043.0,1910,3047,1086.0,0.3564161470298654
G41035.0,1910,880,234.0,0.2659090909090909
G41037.0,1910,513,158.0,0.3079922027290448
G41047.0,1910,3851,1212.0,0.3147234484549467
G41049.0,1910,541,162.0,0.299445471349353
G41067.0,1910,1988,564.0,0.2837022132796781
G42021.0,1910,10889,9767.0,0.8969602350996418
G42023.0,1910,752,563.0,0.7486702127659575
G42039.0,1910,8823,6850.0,0.776379916128301
G42049.0,1910,10219,6898.0,0.6750171249633037
G42061.0,1910,5628,5411.0,0.9614427860696516
G42035.0,1910,3972,3697.0,0.9307653575025177
G42073.0,1910,6952,5537.0,0.7964614499424626
G4201310,1910,2678,2305.0,0.8607169529499626
G4201090,1910,3430,3359.0,0.9793002915451896
G4201190,1910,3248,3167.0,0.9750615763546798
G45085.0,1910,1479,1336.0,0.903313049357674
G45069.0,1910,2031,1594.0,0.7848350566223535
G45073.0,1910,3252,2495.0,0.767220172201722
G45033.0,1910,1759,1502.0,0.8538942581011939
G45043.0,1910,934,799.0,0.8554603854389722
G46083.0,1910,550,166.0,0.3018181818181818
G46085.0,1910,985,342.0,0.3472081218274112
G46087.0,1910,490,150.0,0.3061224489795918
G4601270,1910,568,179.0,0.3151408450704225
G4601290,1910,285,95.0,0.3333333333333333
G4601350,1910,404,115.0,0.2846534653465346
G4609.00,1910,394,131.0,0.33248730964467
G46053.0,1910,903,300.0,0.3322259136212624
G46063.0,1910,270,89.0,0.3296296296296296
G46089.0,1910,164,68.0,0.4146341463414634
G47051.0,1910,2832,2232.0,0.788135593220339
G47083.0,1910,859,748.0,0.8707799767171129
G47085.0,1910,2064,1836.0,0.8895348837209303
G47089.0,1910,2630,2335.0,0.8878326996197718
G4701030,1910,3676,3195.0,0.8691512513601741
G4701070,1910,3158,2650.0,0.8391386953768207
G47041.0,1910,2599,2526.0,0.9719122739515198
G47091.0,1910,2128,1499.0,0.7044172932330827
G47093.0,1910,12733,10090.0,0.7924291211811828
G4701430,1910,2321,1839.0,0.7923308918569582
G47043.0,1910,2825,2459.0,0.8704424778761062
G47049.0,1910,1201,1044.0,0.8692756036636137
G4701330,1910,2596,2394.0,0.9221879815100154
G4701350,1910,1372,1279.0,0.9322157434402332
G4701510,1910,2072,1673.0,0.8074324324324325
G4701610,1910,2128,1597.0,0.7504699248120301
G47031.0,1910,2421,2090.0,0.8632796365138372
G47039.0,1910,1533,1409.0,0.9191128506197
G47069.0,1910,1977,1509.0,0.7632776934749621
G47071.0,1910,2568,1978.0,0.7702492211838006
G47073.0,1910,3485,2931.0,0.8410329985652798
G4701850,1910,2453,2241.0,0.9135752140236444
G47077.0,1910,2670,2423.0,0.90749063670412
G47079.0,1910,3380,2647.0,0.7831360946745562
G4801150,1910,385,203.0,0.5272727272727272
G4801210,1910,4719,1820.0,0.3856749311294766
G4801290,1910,831,338.0,0.4067388688327316
G4801050,1910,145,100.0,0.6896551724137931
G48085.0,1910,7753,3196.0,0.4122275248290984
G4801490,1910,588,380.0,0.6462585034013606
G4801650,1910,203,99.0,0.4876847290640394
G4802170,1910,6649,2953.0,0.4441269363814107
G4801910,1910,1359,580.0,0.426784400294334
G4801930,1910,2336,1189.0,0.5089897260273972
G4809.00,1910,851,375.0,0.4406580493537015
G48015.0,1910,372,241.0,0.6478494623655914
G48017.0,1910,42,15.0,0.3571428571428571
G48019.0,1910,603,365.0,0.6053067993366501
G48077.0,1910,2645,1114.0,0.42117202268431
G48081.0,1910,1031,551.0,0.5344325897187197
G4801450,1910,2685,1302.0,0.4849162011173184
G48027.0,1910,5971,2851.0,0.4774744598894657
G48045.0,1910,327,169.0,0.5168195718654435
G4802030,1910,2054,1051.0,0.5116845180136319
G4802050,1910,194,89.0,0.4587628865979381
G4802070,1910,2534,1108.0,0.4372533543804262
G4802370,1910,1901,844.0,0.4439768542872172
G4802410,1910,1436,915.0,0.6371866295264624
G4802550,1910,994,668.0,0.6720321931589537
G4802690,1910,125,60.0,0.48
G48087.0,1910,850,344.0,0.4047058823529412
G48089.0,1910,763,451.0,0.5910878112712975
G4802830,1910,359,217.0,0.6044568245125348
G4802770,1910,5921,2286.0,0.3860834318527276
G4802790,1910,79,43.0,0.5443037974683544
G4802810,1910,1442,789.0,0.5471567267683772
G4802870,1910,704,430.0,0.6107954545454546
G4803030,1910,631,305.0,0.4833597464342313
G4803210,1910,1189,605.0,0.5088309503784693
G4803250,1910,590,387.0,0.6559322033898305
G4803410,1910,92,36.0,0.391304347826087
G4803470,1910,3337,2149.0,0.6439916092298472
G4803530,1910,1728,887.0,0.5133101851851852
G4803690,1910,232,131.0,0.5646551724137931
G4803670,1910,4273,1837.0,0.4299087292300491
G4803790,1910,1017,482.0,0.4739429695181907
G4803810,1910,479,219.0,0.4572025052192067
G4804290,1910,1345,695.0,0.516728624535316
G4804330,1910,832,429.0,0.515625
G4802430,1910,118,62.0,0.5254237288135594
G4803610,1910,1002,493.0,0.4920159680638722
G4803750,1910,1619,605.0,0.3736874613959234
G4803870,1910,3176,1268.0,0.3992443324937028
G4803950,1910,1691,924.0,0.5464222353636902
G4804010,1910,2513,1490.0,0.59291683247115
G4804070,1910,667,452.0,0.6776611694152923
G4804590,1910,2512,1359.0,0.5410031847133758
G4804670,1910,4094,1985.0,0.4848558866634098
G4802670,1910,447,295.0,0.6599552572706935
G4803450,1910,368,173.0,0.4701086956521739
G4803970,1910,1253,485.0,0.3870710295291301
G4803990,1910,3070,1494.0,0.4866449511400652
G4804170,1910,644,299.0,0.4642857142857143
G4804490,1910,2175,1053.0,0.4841379310344827
G51027.0,1910,1954,1514.0,0.77482088024565
G51025.0,1910,1249,1143.0,0.9151321056845476
G5105300,1910,465,438.0,0.9419354838709676
G51089.0,1910,1713,1493.0,0.8715703444249854
G51091.0,1910,780,611.0,0.7833333333333333
G51095.0,1910,186,151.0,0.8118279569892473
G51099.0,1910,526,485.0,0.9220532319391636
G5107000,1910,1624,1132.0,0.6970443349753694
G5107100,1910,5291,3322.0,0.6278586278586279
G5101390,1910,2218,2120.0,0.9558160504959424
G5101530,1910,1342,1093.0,0.8144560357675111
G5101590,1910,683,664.0,0.972181551976574
G5101650,1910,5291,4801.0,0.9073899073899074
G5101690,1910,3904,3356.0,0.8596311475409836
G5101710,1910,3550,3261.0,0.9185915492957748
G5101950,1910,5057,3553.0,0.7025904686573067
G5101970,1910,2833,2571.0,0.907518531591952
G51077.0,1910,3088,2346.0,0.7597150259067358
G51079.0,1910,768,758.0,0.9869791666666666
G5107400,1910,2658,1854.0,0.6975169300225733
G5101730,1910,2983,2512.0,0.8421052631578947
G5101750,1910,1615,1422.0,0.8804953560371517
G5101790,1910,988,919.0,0.930161943319838
G5107900,1910,913,767.0,0.8400876232201533
G5101830,1910,728,640.0,0.8791208791208791
G51069.0,1910,2090,1669.0,0.7985645933014354
G51073.0,1910,1037,971.0,0.9363548698167792
G5101910,1910,4977,3932.0,0.7900341571227647
G5101990,1910,670,618.0,0.9223880597014924
G53073.0,1910,4003,1087.0,0.2715463402448164
G53075.0,1910,3676,1112.0,0.3025027203482046
G53027.0,1910,2403,654.0,0.2721598002496879
G5307.00,1910,1840,607.0,0.3298913043478261
G5309.00,1910,481,119.0,0.2474012474012474
G53023.0,1910,515,135.0,0.2621359223300971
G53055.0,1910,251,69.0,0.2749003984063745
G5301.00,1910,777,245.0,0.3153153153153153
G5305.00,1910,876,249.0,0.2842465753424658
G53029.0,1910,321,69.0,0.2149532710280373
G53031.0,1910,415,89.0,0.2144578313253012
G53039.0,1910,1085,238.0,0.2193548387096774
G53035.0,1910,1080,246.0,0.2277777777777777
G54091.0,1910,2367,1991.0,0.8411491339247993
G54087.0,1910,3419,2924.0,0.8552208248025739
G54095.0,1910,2583,1862.0,0.7208672086720868
G54097.0,1910,2798,2442.0,0.8727662616154396
G5401.00,1910,2571,2350.0,0.914041229093738
G5403.00,1910,3135,2157.0,0.6880382775119617
G5409.00,1910,1313,726.0,0.5529322162985529
G54029.0,1910,1434,787.0,0.5488145048814504
G54035.0,1910,3389,2662.0,0.7854824431985836
G54031.0,1910,1392,1132.0,0.8132183908045977
G54037.0,1910,1911,1191.0,0.6232339089481946
G54033.0,1910,7044,5747.0,0.8158716638273709
G54053.0,1910,3586,2589.0,0.7219743446737312
G54061.0,1910,3755,2701.0,0.7193075898801597
G54067.0,1910,2651,2241.0,0.8453413806110902
G4805050,1910,10,7.0,0.7
G55057.0,1910,1128,629.0,0.5576241134751773
G55095.0,1910,606,227.0,0.3745874587458745
G55097.0,1910,977,566.0,0.579324462640737
G5501010,1910,1604,862.0,0.5374064837905237
G5501110,1910,1820,1071.0,0.5884615384615385
G5501290,1910,486,168.0,0.345679012345679
G55019.0,1910,1245,663.0,0.5325301204819277
G55045.0,1910,1437,829.0,0.5768963117606124
G55037.0,1910,56,20.0,0.3571428571428571
G55049.0,1910,667,464.0,0.6956521739130435
G55073.0,1910,1126,609.0,0.5408525754884547
G55081.0,1910,1628,916.0,0.5626535626535627
G55083.0,1910,534,286.0,0.5355805243445693
G5501250,1910,222,105.0,0.4729729729729729
G55011.0,1910,480,291.0,0.60625
G01037.0,1920,1621,1482.0,0.9142504626773597
G01039.0,1920,5291,4348.0,0.8217728217728217
G01041.0,1920,2893,2710.0,0.9367438645005184
G01061.0,1920,4441,3531.0,0.7950911956766494
G01057.0,1920,2746,2409.0,0.8772760378732702
G01059.0,1920,3571,2804.0,0.7852142257070849
G01085.0,1920,580,531.0,0.9155172413793105
G0109.00,1920,4178,3250.0,0.777884155098133
G01089.0,1920,5667,3842.0,0.6779601199929416
G01099.0,1920,2178,2033.0,0.933425160697888
G01019.0,1920,3281,2105.0,0.6415726912526669
G01021.0,1920,3410,3124.0,0.9161290322580644
G01029.0,1920,2252,1520.0,0.6749555950266429
G01025.0,1920,2114,1963.0,0.9285714285714286
G01035.0,1920,2331,2142.0,0.918918918918919
G0401.00,1920,682,340.0,0.4985337243401759
G0403.00,1920,3568,1042.0,0.2920403587443946
G04015.0,1920,507,111.0,0.2189349112426035
G0409.00,1920,1000,409.0,0.409
G04011.0,1920,679,227.0,0.3343151693667157
G05035.0,1920,807,383.0,0.4745972738537794
G05041.0,1920,869,425.0,0.4890678941311853
G05043.0,1920,1924,1103.0,0.5732848232848233
G05045.0,1920,3990,2507.0,0.6283208020050125
G05047.0,1920,3145,1841.0,0.5853736089030207
G05051.0,1920,3754,1900.0,0.5061267980820459
G05055.0,1920,4702,2129.0,0.4527860484900042
G05063.0,1920,4004,2511.0,0.6271228771228772
G05067.0,1920,3466,1877.0,0.5415464512406232
G05069.0,1920,3380,1647.0,0.4872781065088757
G05075.0,1920,3776,2197.0,0.581832627118644
G05081.0,1920,1744,797.0,0.4569954128440367
G05077.0,1920,1099,484.0,0.4404003639672429
G05085.0,1920,3786,2064.0,0.5451664025356577
G05083.0,1920,4177,2578.0,0.6171893703615035
G05087.0,1920,2699,1701.0,0.6302334197851056
G05089.0,1920,1779,1124.0,0.6318156267566049
G05095.0,1920,1405,718.0,0.5110320284697509
G05099.0,1920,2625,1744.0,0.6643809523809524
G0501010,1920,1913,1272.0,0.6649242028227914
G0501090,1920,2129,1296.0,0.6087364960075152
G0501110,1920,2924,1316.0,0.4500683994528043
G0501070,1920,1846,819.0,0.4436619718309859
G0501150,1920,4385,2824.0,0.6440136830102623
G0501210,1920,3070,1635.0,0.5325732899022801
G06051.0,1920,37,13.0,0.3513513513513513
G06055.0,1920,1520,599.0,0.394078947368421
G06061.0,1920,1555,560.0,0.360128617363344
G06065.0,1920,5614,1780.0,0.3170644816530103
G06067.0,1920,7379,2676.0,0.3626507656864073
G06089.0,1920,1425,604.0,0.423859649122807
G06069.0,1920,663,289.0,0.4358974358974359
G06071.0,1920,8222,2492.0,0.3030892726830455
G06079.0,1920,2004,778.0,0.3882235528942115
G06081.0,1920,1922,633.0,0.3293444328824141
G06085.0,1920,7253,2480.0,0.3419274782848476
G06091.0,1920,132,57.0,0.4318181818181818
G06093.0,1920,1895,703.0,0.370976253298153
G0601050,1920,240,130.0,0.5416666666666666
G0601030,1920,1659,596.0,0.3592525617842073
