gisjoin,year,lni,n_children
G2900550,1850,68.88146113812986,30
G2900570,1850,41.51250931340057,16
G2900590,1850,62.10865881746382,18
G2900610,1850,55.07375916853851,29
G2900630,1850,64.06549736929483,16
G2900650,1850,51.626684295706355,1
G2900690,1850,56.46986211354948,1
G2900710,1850,42.52235358731719,23
G2900730,1850,44.09647931654943,23
G2900750,1850,45.3455498201153,6
G2900770,1850,60.18542984140024,44
G2900790,1850,65.57843039289361,13
G2900810,1850,67.3200300485252,15
G2900830,1850,45.82593274561258,11
G2900850,1850,58.306685274178605,15
G2900870,1850,48.29606631101255,25
G2900890,1850,57.51988715046194,40
G2900950,1850,49.93571483060002,34
G2900970,1850,46.47406631371399,18
G2900990,1850,54.06015886693209,15
G2901010,1850,66.19348714404245,36
G2901030,1850,41.286462401074154,14
G2901050,1850,66.13961404652012,7
G2901070,1850,60.02904122699374,43
G2901090,1850,45.79856812705658,22
G2901110,1850,55.96030698888823,17
G2901130,1850,58.64161097977862,25
G2901150,1850,56.900251728383246,24
G2901170,1850,70.45544570420343,24
G2901190,1850,40.45509389401479,3
G2901210,1850,57.96952280915423,34
G2901230,1850,64.85940006154776,28
G2901270,1850,60.60217654950262,43
G2901290,1850,55.53460905960839,21
G2901310,1850,39.7208683233746,12
G2901330,1850,43.802167418056904,8
G2901350,1850,46.40806017226653,32
G2901370,1850,59.36994510831526,39
G2901390,1850,50.344467026364406,9
G2901410,1850,39.75810332268148,9
G2901430,1850,52.17254467250411,8
G2901450,1850,41.05477154493829,8
G2901470,1850,63.50805507994158,8
G2901490,1850,58.54815342467347,8
G2901510,1850,46.63750192148106,22
G2901530,1850,34.790232141450964,2
G2901570,1850,58.134223501106405,29
G2901590,1850,73.91467345761066,16
G2901630,1850,57.45359457509567,48
G2901650,1850,54.55964192489783,59
G2901670,1850,57.61747811920456,24
G2901690,1850,55.795636334194015,21
G2901710,1850,76.64397742935891,9
G2901730,1850,47.23357642406292,17
G2901750,1850,48.323318389651625,20
G2901770,1850,53.67353041436438,22
G2901790,1850,34.086333595819674,4
G2901810,1850,79.87756326682961,7
G2901830,1850,61.868090341897265,23
G2901850,1850,53.86185686917759,22
G2901870,1850,60.18143189717335,11
G2901890,1850,48.92172474121178,190
G2901930,1850,54.157707671256425,20
G2901950,1850,52.30113544126828,21
G2901970,1850,49.735964569943775,9
G2901990,1850,55.35015990327416,16
G2902010,1850,46.66335947767164,6
G2902030,1850,46.08950945993157,6
G2902050,1850,71.03520327860078,10
G2902070,1850,50.26611686094945,13
G2902110,1850,68.31626513225645,27
G2902130,1850,69.77593769916287,20
G2902150,1850,51.675181009017024,5
G2902190,1850,51.659761780189626,23
G2902210,1850,56.17045294862192,32
G2902230,1850,58.82726354006875,18
G2902290,1850,41.984874735684485,12
G3300010,1850,67.8925675638312,20
G3300030,1850,72.10018989425701,49
G3300050,1850,72.35277698979284,59
G3300070,1850,65.22744367154358,46
G3300090,1850,70.28526397372391,116
G3300110,1850,68.73027946913568,127
G3300130,1850,73.47326362728573,90
G3300150,1850,72.58539775243318,101
G3300170,1850,67.56484067063715,62
G3300190,1850,64.23533951766007,36
G3400010,1850,59.92806526141708,26
G3400030,1850,58.91179006802861,32
G3400050,1850,58.39755038147995,96
G3400070,1850,56.142040413680405,57
G3400090,1850,57.815264196008826,9
G3400110,1850,55.019397379790355,75
G3400130,1850,55.17845858442908,221
G3400150,1850,61.40765454949984,50
G3400170,1850,59.605900758471975,57
G3400190,1850,60.99481116501248,94
G3400210,1850,52.158798493451,67
G3400230,1850,53.3341026969547,67
G3400250,1850,55.58993884542707,92
G3400270,1850,54.59633451992356,93
G3400290,1850,51.88581099323465,36
G3400310,1850,55.45153621766427,85
G3400330,1850,63.54528357867623,42
G3400350,1850,65.35604130970407,45
G3400370,1850,56.49305403437377,56
G3400410,1850,57.376907536423694,78
G3500010,1850,99.65453050675237,20
G3500390,1850,98.61274422471128,44
G3500470,1850,99.5861625076217,13
G3500470,1850,99.5426390516913,14
G3500490,1850,97.98077576295373,16
G3500550,1850,99.2622879889235,20
G3500610,1850,97.35056545338064,38
G3600010,1850,46.79962993470668,188
G3600030,1850,54.475684777503226,110
G3600070,1850,54.43698524931781,92
G3600090,1850,56.19630341621376,89
G3600110,1850,49.41946800312272,152
G3600130,1850,48.09838082882258,132
G3600150,1850,48.45403065140253,115
G3600170,1850,59.31968600123462,79
G3600190,1850,45.920130211476575,127
G3600210,1850,51.92187255526888,93
G3600230,1850,47.967161269513085,71
G3600250,1850,49.96425362437011,104
G3600270,1850,52.98095352876408,127
G3600290,1850,48.70466343464795,280
G3600310,1850,44.180703586239794,91
G3600330,1850,49.57515382974443,87
G3600350,1850,50.15750820555593,59
G3600370,1850,56.14485822194855,60
G3600390,1850,47.8720526989472,84
G3600410,1850,45.53921346494893,9
G3600430,1850,47.4518417314017,95
G3600450,1850,58.68110579310104,195
G3600470,1850,42.12321848745035,281
G3600490,1850,43.05735540202678,62
G3600510,1850,45.90451892729869,84
G3600530,1850,56.29614474727101,106
G3600550,1850,50.0345879941366,226
G3600570,1850,47.41117187215357,118
G3600610,1850,43.22834237824999,1020
G3600630,1850,53.109535322265245,119
G3600650,1850,50.28844653321362,246
G3600670,1850,47.92863898318335,175
G3600690,1850,56.72943459942146,84
G3600710,1850,48.336212351739405,149
G3600730,1850,51.53181664145367,85
G3600750,1850,48.815489632112914,163
G3600770,1850,53.88301271577921,142
G3600790,1850,56.74501790857337,44
G3600810,1850,42.530338004303594,71
G3600830,1850,47.52813869979301,177
G3600850,1850,54.32394051112015,53
G3600870,1850,42.35435284467835,50
G3600890,1850,52.03269780198188,188
G3600910,1850,46.782151796100855,125
G3600930,1850,45.46186899479951,36
G3600950,1850,52.59777700363156,107
G3600990,1850,54.52656503945744,58
G3601010,1850,47.75173849249504,190
G3601030,1850,44.99585721908499,79
G3601050,1850,48.957551058517325,78
G3601070,1850,51.19515409129483,84
G3601090,1850,60.166674531618696,98
G3601110,1850,44.91787659318662,183
G3601130,1850,55.4266853602695,32
G3601150,1850,46.05556573706092,116
G3601170,1850,51.08362309102757,84
G3601190,1850,44.61901659019136,96
G3601210,1850,55.76461902659299,65
G3601230,1850,51.41485498410976,50
G3700010,1850,42.83490044005566,10
G3700030,1850,55.60206989027395,8
G3700070,1850,56.69031929628811,19
G3700090,1850,61.48817774394646,52
G3700130,1850,41.96929891735622,14
G3700150,1850,47.82508496576358,19
G3700170,1850,57.03024845547466,19
G3700190,1850,36.93541049733507,12
G3700210,1850,65.79097653381571,24
G3700230,1850,56.29490729166354,15
G3700250,1850,64.77975929250138,16
G3700270,1850,52.65482909660295,32
G3700290,1850,54.98562633626565,4
G3700310,1850,62.05825035745666,5
G3700330,1850,59.74835434075574,19
G3700350,1850,62.80201749936599,26
G3700370,1850,66.57569845560884,39
G3700390,1850,64.09063926395639,26
G3700410,1850,54.76511426418205,11
G3700450,1850,57.17721427025905,35
G3700470,1850,65.18908652252192,15
G3700490,1850,45.313077290496565,19
G3700510,1850,57.52907203429117,41
G3700530,1850,49.06271265837023,12
G3700570,1850,65.73654409667012,41
G3700590,1850,46.17076101482504,17
G3700610,1850,56.77412121597715,26
G3700650,1850,68.53836577473763,22
G3700670,1850,64.51303740547414,43
G3700690,1850,56.54452687703758,13
G3700710,1850,53.1719883701307,22
G3700730,1850,52.640186128573646,10
G3700770,1850,47.77523261631946,29
G3700790,1850,56.92815516987931,9
G3700810,1850,62.4667030076013,43
G3700830,1850,65.90690799944251,8
G3700870,1850,64.66631159772903,20
G3700890,1850,47.02421491990548,18
G3700910,1850,60.98388430413961,11
G3700950,1850,59.27172121041874,31
G3700970,1850,53.03568978023667,38
G3701010,1850,55.25365440699392,42
G3701030,1850,69.56217032513644,9
G3701070,1850,65.35946140340864,13
G3701090,1850,55.179938145142216,23
G3701110,1850,66.67760132213405,2
G3701130,1850,60.155699378361255,22
G3701170,1850,65.35436703636242,13
G3701190,1850,45.77835490271523,33
G3701230,1850,68.47907970152816,17
G3701250,1850,58.21645740200048,21
G3701270,1850,55.69858183424364,18
G3701290,1850,76.4624314807265,28
G3701310,1850,50.87941849258579,13
G3701330,1850,63.80288606144471,14
G3701350,1850,55.216362801837555,52
G3701390,1850,34.21093775709216,12
G3701430,1850,43.172126119913095,13
G3701450,1850,57.23565782319402,20
G3701470,1850,63.42203645937038,12
G3701510,1850,62.230812580333,60
G3701530,1850,50.434053432888554,23
G3701550,1850,62.69916605598791,12
G3701570,1850,56.079731039744445,37
G3701590,1850,64.68157768454769,31
G3701610,1850,54.64850371087235,22
G3701630,1850,63.79767748272855,29
G3701670,1850,56.42667178609303,26
G3701690,1850,59.196692157879006,21
G3701710,1850,57.36835205584673,41
G3701770,1850,55.01397978038957,13
G3701790,1850,72.98996090981555,25
G3701830,1850,69.3283241453243,32
G3701850,1850,76.34630011327214,7
G3701870,1850,70.6569120606139,5
G3701890,1850,46.83068767078605,13
G3701910,1850,63.914441197766656,30
G3701930,1850,55.27942317380284,58
G3701990,1850,44.251603951536794,22
G3900010,1850,53.56423106496779,84
G3900030,1850,49.99202098858475,48
G3900050,1850,48.29031841999938,88
G3900070,1850,61.8371527684111,74
G3900090,1850,47.58923100541029,75
G3900110,1850,49.95084627947672,29
G3900130,1850,44.733948370577046,121
G3900150,1850,47.02085586688913,87
G3900170,1850,48.95000347971541,82
G3900190,1850,51.06188650323956,67
G3900210,1850,48.94557080138703,54
G3900230,1850,49.378991488446985,69
G3900250,1850,49.3675511028582,107
G3900270,1850,45.78296419321651,63
G3900290,1850,46.199648175179554,106
G3900310,1850,41.91967994700409,95
G3900330,1850,43.94109117391579,45
G3900350,1850,44.99320201912366,134
G3900370,1850,45.07667355487613,46
G3900390,1850,43.52352536859139,28
G3900410,1850,54.511435559644184,50
G3900430,1850,49.704640483981514,51
G3900450,1850,44.18542383133643,102
G3900470,1850,48.052396658572064,53
G3900490,1850,44.71127239144847,106
G3900510,1850,35.897670302077124,21
G3900530,1850,47.93637566953087,59
G3900550,1850,61.43720839986776,49
G3900570,1850,48.28317726678653,63
G3900590,1850,46.812380740688624,77
G3900610,1850,45.01523576959213,352
G3900630,1850,50.706887000686734,58
G3900650,1850,43.31038206314976,28
G3900670,1850,43.59200403044122,57
G3900690,1850,57.87033380543557,12
G3900710,1850,50.83111002050038,80
G3900730,1850,46.88447710819205,60
G3900750,1850,50.27746506533421,49
G3900770,1850,46.27665183703142,79
G3900790,1850,43.46722840402601,39
G3900810,1850,44.45255021061935,103
G3900830,1850,48.246221778281274,96
G3900850,1850,49.70065078900473,38
G3900870,1850,50.05423985392891,49
G3900890,1850,47.92168148497203,119
G3900910,1850,53.43842880481826,33
G3900930,1850,48.892472139943465,72
G3900950,1850,43.55758667345188,38
G3900970,1850,44.890176363485864,24
G3900990,1850,49.69453257375242,83
G3901010,1850,42.21334029530124,36
G3901030,1850,55.73697753121113,86
G3901050,1850,50.98148456844077,67
G3901070,1850,54.35422871456953,22
G3901090,1850,43.08615510084067,94
G3901110,1850,47.25664266678663,108
G3901130,1850,42.67175624369631,111
G3901150,1850,44.96191359296163,109
G3901170,1850,52.30278603747876,69
G3901190,1850,46.924771415963434,165
G3901230,1850,47.93276801792971,21
G3901250,1850,51.76227972018956,4
G3901270,1850,47.61503682525707,75
G3901290,1850,46.61111847864132,71
G3901310,1850,44.64121948079519,35
G3901330,1850,63.4017653651926,46
G3901350,1850,46.88605111239724,74
G3901370,1850,51.21533340830138,22
G3901390,1850,40.205094064041255,106
G3901410,1850,46.94046528995718,96
G3901430,1850,44.28226107291979,35
G3901450,1850,46.420241322142296,56
G3901470,1850,49.08746127288883,83
G3901490,1850,47.81843588650129,59
G3901510,1850,44.96085063269337,104
G3901530,1850,48.71969896145796,78
G3901550,1850,56.823951760084334,101
G3901570,1850,46.65640070707175,114
G3901590,1850,52.526415488505606,33
G3901610,1850,43.740681901329445,17
G3901630,1850,49.03325321937185,42
G3901650,1850,48.53853439877115,78
G3901670,1850,47.38829082606945,106
G3901690,1850,47.12956461183929,89
G3901710,1850,47.61359885998422,21
G3901730,1850,47.93083602249051,39
G3901750,1850,45.05339102021953,42
G4100050,1850,93.4920421303811,2
G4100070,1850,81.18520315136233,3
G4100430,1850,86.98922239976824,4
G4100470,1850,78.46172338393404,11
G4100530,1850,98.38630806845966,2
G4100670,1850,79.92637274494733,6
G4100710,1850,91.363484588438,5
G4200010,1850,47.820113156481185,98
G4200030,1850,44.65138590001241,365
G4200050,1850,50.37206030915834,102
G4200070,1850,45.24569374316572,95
G4200090,1850,47.00663116321165,89
G4200110,1850,50.74124910603449,265
G4200130,1850,48.02648718812597,75
G4200150,1850,43.653659475219385,126
G4200170,1850,50.944155747624045,117
G4200190,1850,51.147329300245175,104
G4200210,1850,41.770330133388136,76
G4200250,1850,47.34313933951583,39
G4200270,1850,43.82437748758696,85
G4200290,1850,50.71533826896203,156
G4200310,1850,50.909791343930465,73
G4200330,1850,52.92059709753404,56
G4200350,1850,45.489654196559734,51
G4200370,1850,45.05731936701085,55
G4200390,1850,48.89089457829364,122
G4200410,1850,44.56199489653737,85
G4200430,1850,46.52929638482879,85
G4200450,1850,44.60392320791347,50
G4200470,1850,32.64425661354413,8
G4200490,1850,48.50364525008405,141
G4200510,1850,44.45093210272015,131
G4200550,1850,48.182503079349075,108
G4200570,1850,42.33041205911646,26
G4200590,1850,49.364761234228986,92
G4200610,1850,45.97337080278528,81
G4200630,1850,44.64621520483179,87
G4200650,1850,42.742674258794864,43
G4200670,1850,46.41414077958628,28
G4200710,1850,48.685115184340454,318
G4200730,1850,46.23383202265445,60
G4200750,1850,51.5795715599754,97
G4200770,1850,58.314293319209526,101
G4200790,1850,48.829816496801584,136
G4200810,1850,51.46500552432418,74
G4200830,1850,48.323548479404344,9
G4200850,1850,47.40979455182718,96
G4200870,1850,46.236421503138715,42
G4200890,1850,51.53894815255299,59
G4200910,1850,50.0072210066398,127
G4200930,1850,46.919309334676704,48
G4200950,1850,54.154263922262444,113
G4200970,1850,45.092689491541705,85
G4200990,1850,49.43386941367992,68
G4201010,1850,46.834336485993646,966
G4201030,1850,43.98987237920998,24
G4201050,1850,53.84476822444123,11
G4201070,1850,47.94570660789649,187
G4201110,1850,45.66837899454528,81
G4201130,1850,42.70373924954678,11
G4201150,1850,51.15385307061693,73
G4201170,1850,56.06252600281298,60
G4201190,1850,46.92559456482172,71
G4201210,1850,46.43077156055918,70
G4201230,1850,49.284341199015806,47
G4201250,1850,43.9579878848934,110
G4201270,1850,49.392393224678194,65
G4201290,1850,46.87609556904878,161
G4201310,1850,50.217974735544686,35
G4201330,1850,48.6668258771951,137
G4400010,1850,82.1061852670267,8
G4400030,1850,68.84044054301022,25
G4400050,1850,62.990049325784334,62
G4400070,1850,70.30016108628406,192
G4400090,1850,84.35834242120288,37
G4500010,1850,60.528407955735446,48
G4500070,1850,59.98511459728988,44
G4500110,1850,59.87887116440752,46
G4500130,1850,41.79009130928608,12
G4500190,1850,61.2927057352343,79
G4500230,1850,71.95694421551235,21
G4500250,1850,59.07758989995849,36
G4500290,1850,68.3631949295817,17
G4500310,1850,70.74502630496698,33
G4500370,1850,62.9437282016904,47
G4500390,1850,66.35575758872368,23
G4500430,1850,63.7948016340852,9
G4500450,1850,52.21637890832302,32
G4500510,1850,70.32957370006498,9
G4500550,1850,62.05197962701423,32
G4500570,1850,88.3537721211819,25
G4500590,1850,60.00416701327765,33
G4500630,1850,63.17669531896026,22
G4500670,1850,45.499918409203055,40
G4500690,1850,52.68085503254305,18
G4500710,1850,72.36841014584607,39
G4500750,1850,66.72310413195325,19
G4500770,1850,57.0913566237416,59
G4500790,1850,63.74922375695182,16
G4500830,1850,61.778044263547805,55
G4500850,1850,64.68454398794309,35
G4500870,1850,48.7299516650872,29
G4500890,1850,60.48139085136495,21
G4500910,1850,69.17357378716979,21
G4700010,1850,55.538226768905936,24
G4700030,1850,53.730752250611125,51
G4700050,1850,53.01494080022918,26
G4700070,1850,53.95068292511923,17
G4700090,1850,64.74710516537893,22
G4700110,1850,54.88712359176643,48
G4700130,1850,51.79734027723645,26
G4700150,1850,67.1774658920859,32
G4700170,1850,54.280505764401205,60
G4700190,1850,59.861840486178885,19
G4700250,1850,48.73817782864492,33
G4700290,1850,49.7998686063982,28
G4700310,1850,50.68461191874888,28
G4700370,1850,60.856276310129374,75
G4700390,1850,58.88772045493117,25
G4700410,1850,61.01490928952973,31
G4700430,1850,54.442221358936635,30
G4700450,1850,72.68010284136246,23
G4700470,1850,54.932130827084194,29
G4700490,1850,45.105822374953725,22
G4700510,1850,49.143411683768115,38
G4700530,1850,43.59388749883018,64
G4700550,1850,68.00657150253387,55
G4700570,1850,64.99317859713072,55
G4700590,1850,46.997234804887384,58
G4700610,1850,60.14894448773865,7
G4700650,1850,49.73050411312986,44
G4700670,1850,73.97660368570205,18
G4700690,1850,54.71706698348575,38
G4700710,1850,56.07977698800646,42
G4700730,1850,46.06534084308791,32
G4700750,1850,58.06447712029667,39
G4700770,1850,55.269624437831474,33
G4700790,1850,53.99499571416656,29
G4700810,1850,50.957002386833835,33
G4700850,1850,58.16290151467046,26
G4700870,1850,57.09874223466596,33
G4700890,1850,52.441384201159934,34
G4700910,1850,67.88969917210372,17
G4700930,1850,61.21051504419756,43
G4700970,1850,50.054955135650545,15
G4700990,1850,66.97413666944506,36
G4701010,1850,35.94125100693663,7
G4701030,1850,49.12488195604521,70
G4701070,1850,51.33029154619945,47
G4701090,1850,43.00362554193862,50
G4701110,1850,60.712531254252006,20
G4701130,1850,48.25877177053862,44
G4701150,1850,63.03659905881853,25
G4701170,1850,50.89935972866368,45
G4701190,1850,51.95394704684527,46
G4701210,1850,73.1879941711901,19
G4701230,1850,46.96527095739813,36
G4701250,1850,54.670572925197625,49
G4701290,1850,52.82368553340133,16
G4701310,1850,47.34702185223192,34
G4701330,1850,48.50145699300564,37
G4701350,1850,79.35872564696014,9
G4701390,1850,63.80103828796541,4
G4701430,1850,46.1913438191106,22
G4701450,1850,50.73945429368036,49
G4701470,1850,55.576354344502214,38
G4701490,1850,54.94947259490603,29
G4701510,1850,50.87179701394912,2
G4701550,1850,53.78662255325757,31
G4701570,1850,51.383970960518866,49
