gisjoin,year,n_married,n_divorced,n_elderly,n_elderly_nonrel,mean_nchild,divorce_ratio,elderly_alone_share
G55073.0,1880,5541.0,33.0,313.0,19.0,2.8404471544715446,0.0059203444564047,0.060702875399361
G55071.0,1880,12783.0,47.0,1483.0,58.0,3.1200870195794055,0.0036632891660171,0.0391099123398516
G55075.0,1880,2683.0,9.0,113.0,3.0,2.42735648476258,0.0033432392273402,0.0265486725663716
G55079.0,1880,47546.0,237.0,3772.0,281.0,2.628919273272148,0.004959922985162,0.0744962884411452
G5501370,1880,4907.0,50.0,520.0,12.0,2.5548022598870057,0.0100867460157353,0.023076923076923
G5501390,1880,15333.0,107.0,1725.0,93.0,2.5619374703931785,0.0069300518134715,0.0539130434782608
G5601.00,1880,1379.0,6.0,37.0,0.0,1.7528868360277137,0.0043321299638989,0.0
G56011.0,1880,27.0,0.0,0.0,0.0,1.380952380952381,0.0,
G5607.00,1880,967.0,7.0,11.0,0.0,1.4552058111380146,0.0071868583162217,0.0
G56021.0,1880,1719.0,14.0,44.0,2.0,1.4460251046025103,0.0080784766301211,0.0454545454545454
G56041.0,1880,906.0,7.0,12.0,1.0,1.7186544342507646,0.0076670317634173,0.0833333333333333
G0105.00,1900,10952.0,101.0,1210.0,84.0,2.6510475651189127,0.0091377906450737,0.0694214876033057
G0109.00,1900,7852.0,18.0,585.0,31.0,3.0367036011080333,0.0022871664548919,0.0529914529914529
G01011.0,1900,9982.0,32.0,1004.0,86.0,2.387899308111291,0.0031955262632314,0.0856573705179282
G01017.0,1900,10666.0,66.0,952.0,89.0,2.7375551354757404,0.0061498322773015,0.0934873949579832
G01019.0,1900,7011.0,24.0,592.0,30.0,2.8509392534764575,0.003411513859275,0.0506756756756756
G01021.0,1900,5640.0,24.0,479.0,20.0,2.7734518700183934,0.0042372881355932,0.0417536534446764
G01025.0,1900,8375.0,37.0,768.0,60.0,2.8996713705780013,0.0043984783642415,0.078125
G01029.0,1900,4635.0,14.0,454.0,38.0,2.8589546502690237,0.00301140030114,0.0837004405286343
G01035.0,1900,5618.0,31.0,569.0,20.0,2.770581462291307,0.005487696937511,0.0351493848857645
G01037.0,1900,5259.0,36.0,514.0,30.0,2.9819019414281014,0.006798866855524,0.0583657587548638
G01075.0,1900,5338.0,21.0,477.0,24.0,2.98859825620389,0.0039186415376002,0.050314465408805
G01077.0,1900,8802.0,31.0,894.0,72.0,2.6387623386484433,0.003509566398732,0.0805369127516778
G01081.0,1900,9890.0,85.0,1107.0,90.0,2.541673109633524,0.0085213032581453,0.08130081300813
G01083.0,1900,7547.0,67.0,740.0,65.0,2.5344364937388195,0.0087995797215655,0.0878378378378378
G01085.0,1900,11676.0,176.0,1283.0,101.0,2.2102966841186737,0.0148498143773202,0.078721745908028
G01089.0,1900,14959.0,122.0,1417.0,148.0,2.355333930972658,0.0080896492275048,0.1044460127028934
G01099.0,1900,7226.0,74.0,691.0,54.0,2.7466549681947794,0.0101369863013698,0.0781476121562952
G04027.0,1900,1390.0,14.0,146.0,27.0,1.164546225614928,0.0099715099715099,0.184931506849315
G0401.00,1900,3221.0,11.0,315.0,29.0,2.257270693512304,0.0034034653465346,0.092063492063492
G04017.0,1900,3243.0,12.0,231.0,32.0,2.188380281690141,0.0036866359447004,0.1385281385281385
G04015.0,1900,990.0,17.0,86.0,9.0,1.0689655172413792,0.0168818272095332,0.1046511627906976
G04013.0,1900,7364.0,53.0,606.0,80.0,1.8896411645226812,0.0071457462585951,0.132013201320132
G05077.0,1900,6617.0,21.0,392.0,54.0,1.984156570363467,0.0031636034950286,0.1377551020408163
G05081.0,1900,4506.0,39.0,266.0,25.0,2.3753194596568092,0.0085808580858085,0.093984962406015
G05083.0,1900,6812.0,32.0,464.0,35.0,2.891498595864182,0.0046756282875511,0.0754310344827586
G05085.0,1900,7592.0,17.0,524.0,55.0,2.4242223692918596,0.0022341963464318,0.1049618320610687
G05087.0,1900,6969.0,21.0,576.0,40.0,2.9498151082937136,0.0030042918454935,0.0694444444444444
G05089.0,1900,3907.0,8.0,241.0,23.0,3.030444964871194,0.0020434227330779,0.0954356846473029
G05095.0,1900,5591.0,42.0,358.0,43.0,2.2237228420434527,0.0074560624889046,0.1201117318435754
G05099.0,1900,5288.0,21.0,448.0,22.0,3.0236142997704167,0.0039555471840271,0.0491071428571428
G0501010,1900,4302.0,11.0,317.0,19.0,3.1032883642495785,0.0025504289357755,0.0599369085173501
G0501070,1900,9306.0,203.0,746.0,101.0,1.7614900822447992,0.0213481964454727,0.1353887399463807
G0501090,1900,3437.0,31.0,228.0,8.0,2.9688149688149688,0.0089388696655132,0.0350877192982456
G0501110,1900,2426.0,9.0,106.0,7.0,2.1586971586971586,0.0036960985626283,0.0660377358490566
G0501150,1900,7214.0,29.0,482.0,32.0,2.94215279472785,0.0040038658014634,0.0663900414937759
G0501210,1900,5733.0,14.0,355.0,25.0,2.759692307692308,0.002436053593179,0.0704225352112676
G0501230,1900,5706.0,74.0,344.0,39.0,2.2425519955030917,0.0128027681660899,0.1133720930232558
G05043.0,1900,6287.0,73.0,504.0,36.0,2.6463928383359665,0.0114779874213836,0.0714285714285714
G05045.0,1900,6794.0,35.0,525.0,50.0,2.849204344531447,0.0051252013471957,0.0952380952380952
G05047.0,1900,5826.0,21.0,431.0,24.0,2.936112777444511,0.0035915854284248,0.0556844547563805
G05051.0,1900,6627.0,60.0,531.0,58.0,1.944613227389577,0.0089726334679228,0.1092278719397363
G05055.0,1900,5643.0,45.0,289.0,15.0,2.5536197056173027,0.0079113924050632,0.0519031141868512
G05063.0,1900,7462.0,28.0,553.0,48.0,2.7845547309833023,0.0037383177570093,0.0867992766726944
G05067.0,1900,5985.0,47.0,324.0,36.0,2.2475935828877005,0.0077917771883289,0.1111111111111111
G05069.0,1900,14800.0,318.0,1090.0,115.0,1.8888888888888888,0.0210345283767694,0.1055045871559633
G05075.0,1900,5498.0,35.0,293.0,22.0,2.5054062403459993,0.0063256822700162,0.0750853242320819
G0501450,1900,8612.0,53.0,622.0,52.0,2.5273337280442076,0.0061165608770917,0.0836012861736334
G0501470,1900,5301.0,17.0,291.0,25.0,2.374961644676281,0.0031966904851447,0.0859106529209622
G0501490,1900,7543.0,54.0,498.0,42.0,2.755737332424449,0.0071080689745952,0.0843373493975903
G06075.0,1900,109345.0,1155.0,11552.0,1477.0,1.7324715097617716,0.0104524886877828,0.1278566481994459
G0605.00,1900,3520.0,45.0,634.0,58.0,1.8167970358172087,0.0126227208976157,0.0914826498422713
G06013.0,1900,5783.0,67.0,749.0,75.0,1.8529878371232151,0.0114529914529914,0.1001335113484646
G06015.0,1900,814.0,5.0,117.0,9.0,1.6366559485530547,0.0061050061050061,0.0769230769230769
G06011.0,1900,2425.0,46.0,372.0,25.0,1.9270898805782528,0.018615944961554,0.0672043010752688
G06017.0,1900,2994.0,65.0,1017.0,111.0,1.2785823170731707,0.021248774109186,0.1091445427728613
G06019.0,1900,12808.0,205.0,1240.0,152.0,1.7926417219371793,0.0157534772919388,0.1225806451612903
G06021.0,1900,1601.0,23.0,205.0,26.0,1.9412935323383085,0.0141625615763546,0.1268292682926829
G06023.0,1900,9453.0,146.0,1278.0,126.0,1.8558024691358024,0.0152099176997603,0.0985915492957746
G06031.0,1900,3278.0,38.0,303.0,22.0,1.98893166506256,0.01145958986731,0.0726072607260726
G06033.0,1900,2205.0,36.0,424.0,36.0,1.713706954760297,0.0160642570281124,0.0849056603773584
G06035.0,1900,1522.0,22.0,242.0,21.0,1.700282752120641,0.0142487046632124,0.0867768595041322
G06045.0,1900,6987.0,104.0,1192.0,266.0,1.759721048182587,0.0146664786348892,0.2231543624161074
G06051.0,1900,718.0,19.0,111.0,18.0,1.1666666666666667,0.0257801899592944,0.1621621621621621
G0809.00,1900,273.0,1.0,14.0,2.0,2.0625,0.0036496350364963,0.1428571428571428
G08017.0,1900,168.0,2.0,6.0,0.0,2.080808080808081,0.0117647058823529,0.0
G08039.0,1900,1195.0,4.0,90.0,5.0,1.8257477243172953,0.0033361134278565,0.0555555555555555
G08053.0,1900,502.0,16.0,28.0,0.0,1.1421800947867298,0.0308880308880308,0.0
G08055.0,1900,3030.0,23.0,187.0,8.0,2.2131742738589213,0.0075335735342286,0.0427807486631016
G08065.0,1900,5658.0,77.0,201.0,30.0,1.3431997958662925,0.0134263295553618,0.1492537313432835
G08071.0,1900,8234.0,54.0,545.0,40.0,1.9538210053126277,0.006515444015444,0.073394495412844
G08079.0,1900,742.0,25.0,34.0,0.0,1.0490998363338788,0.0325945241199478,0.0
G08083.0,1900,1091.0,19.0,72.0,6.0,1.9195710455764077,0.0171171171171171,0.0833333333333333
G08093.0,1900,985.0,22.0,77.0,7.0,1.2238033635187582,0.0218470705064548,0.0909090909090909
G08099.0,1900,1360.0,2.0,75.0,3.0,2.1214470284237725,0.0014684287812041,0.04
G0801010,1900,12501.0,120.0,617.0,55.0,1.800819903873339,0.0095079629189446,0.0891410048622366
G0801090,1900,1401.0,19.0,110.0,9.0,1.5700575815738964,0.0133802816901408,0.0818181818181818
G0801110,1900,633.0,16.0,29.0,2.0,0.8723809523809524,0.024653312788906,0.0689655172413793
G0801130,1900,1610.0,41.0,53.0,5.0,1.1496539792387543,0.0248334342822531,0.0943396226415094
G0801170,1900,888.0,6.0,66.0,11.0,0.9974358974358974,0.0067114093959731,0.1666666666666666
G0801250,1900,664.0,6.0,62.0,2.0,1.983451536643026,0.008955223880597,0.032258064516129
G0901.00,1900,70816.0,471.0,9330.0,874.0,1.8168025745880416,0.0066070952628108,0.0936763129689174
G09011.0,1900,31908.0,228.0,5710.0,508.0,1.7790843524615867,0.0070948469006721,0.0889667250437828
G09013.0,1900,9817.0,94.0,1994.0,196.0,1.6902430790006753,0.0094844112602159,0.0982948846539618
G09015.0,1900,17455.0,163.0,3297.0,287.0,1.914745877133764,0.0092519014644113,0.0870488322717622
G1001.00,1900,12490.0,44.0,1832.0,145.0,1.9322725418196651,0.0035104515717249,0.0791484716157205
G1101.00,1900,92895.0,601.0,9986.0,1409.0,1.8683357282340372,0.0064280824848121,0.1410975365511716
G12053.0,1900,1208.0,3.0,94.0,8.0,1.9626955475330927,0.0024772914946325,0.0851063829787234
G12067.0,1900,1721.0,10.0,78.0,7.0,2.347169811320754,0.0057770075101097,0.0897435897435897
G12077.0,1900,1060.0,2.0,69.0,5.0,2.124812030075188,0.0018832391713747,0.072463768115942
G12079.0,1900,5219.0,25.0,402.0,31.0,2.614267269205939,0.0047673531655225,0.0771144278606965
G12081.0,1900,1753.0,2.0,108.0,9.0,2.119025304592315,0.0011396011396011,0.0833333333333333
G12083.0,1900,8337.0,137.0,762.0,64.0,2.107343574372424,0.0161670993627566,0.0839895013123359
G1201010,1900,2142.0,5.0,133.0,8.0,2.0268551236749115,0.0023288309268747,0.0601503759398496
G1201050,1900,4276.0,48.0,275.0,15.0,2.228943338437978,0.0111008325624421,0.0545454545454545
G1201070,1900,4402.0,32.0,413.0,24.0,1.9097146984470927,0.0072169598556608,0.0581113801452784
G1201090,1900,3324.0,106.0,273.0,20.0,1.7436459246275198,0.0309037900874635,0.0732600732600732
G1201130,1900,3479.0,13.0,279.0,20.0,2.6493320610687023,0.0037227949599083,0.07168458781362
G1201190,1900,2064.0,18.0,114.0,7.0,2.1011315417256013,0.0086455331412103,0.0614035087719298
G1201270,1900,3974.0,49.0,402.0,27.0,1.7571202531645569,0.0121799652000994,0.0671641791044776
G1201290,1900,1890.0,5.0,99.0,10.0,2.1802120141342756,0.0026385224274406,0.101010101010101
G1201310,1900,3085.0,14.0,263.0,19.0,2.390374331550802,0.0045175863181671,0.0722433460076045
G12025.0,1900,1949.0,22.0,104.0,8.0,1.2375085557837098,0.0111618467782851,0.0769230769230769
G1209.00,1900,1978.0,25.0,188.0,13.0,1.5927505330490406,0.0124812780828756,0.0691489361702127
G13015.0,1900,6799.0,42.0,750.0,47.0,2.7840258770838515,0.0061394532963017,0.0626666666666666
G13019.0,1900,6774.0,17.0,366.0,23.0,2.425273390036452,0.0025033132086585,0.0628415300546448
G13021.0,1900,16989.0,152.0,1677.0,167.0,1.866436583261432,0.0088676273262936,0.0995825879546809
G13027.0,1900,5910.0,77.0,512.0,46.0,2.8244231851435004,0.0128611992650743,0.08984375
G13031.0,1900,6960.0,13.0,315.0,18.0,2.8452234016292275,0.001864333859171,0.0571428571428571
G13033.0,1900,10455.0,40.0,834.0,59.0,2.1246405980448535,0.0038113387327298,0.0707434052757793
G13037.0,1900,3023.0,31.0,263.0,18.0,2.4271255060728745,0.010150622134905,0.0684410646387832
G1301130,1900,3223.0,7.0,322.0,27.0,2.910761154855643,0.0021671826625387,0.0838509316770186
G1301210,1900,39136.0,252.0,3210.0,364.0,1.9107970160973695,0.0063978876815273,0.1133956386292835
G1301230,1900,3306.0,13.0,364.0,16.0,3.068087318087318,0.0039168424224163,0.0439560439560439
G1301270,1900,4993.0,77.0,380.0,56.0,1.646341463414634,0.0151873767258382,0.1473684210526315
G1301330,1900,5197.0,14.0,622.0,50.0,2.486605828672358,0.0026866244482824,0.0803858520900321
G1301350,1900,8828.0,18.0,857.0,57.0,2.8415421881308034,0.0020348179968347,0.0665110851808634
G1301390,1900,7136.0,32.0,660.0,36.0,2.7484322238301977,0.0044642857142857,0.0545454545454545
G1301450,1900,5750.0,34.0,630.0,59.0,2.6467605633802815,0.005878284923928,0.0936507936507936
G1301470,1900,4852.0,21.0,405.0,26.0,2.857039449873326,0.0043094602914016,0.0641975308641975
G1301510,1900,6070.0,64.0,551.0,48.0,2.9179909194097617,0.0104336485164656,0.087114337568058
G1301550,1900,5102.0,36.0,326.0,21.0,2.3282879246552306,0.0070066173608407,0.0644171779141104
G1301570,1900,8045.0,40.0,688.0,59.0,2.8186327366832,0.004947433518862,0.0857558139534883
G1302490,1900,1708.0,2.0,194.0,14.0,2.7558983666061705,0.0011695906432748,0.0721649484536082
G1302510,1900,6125.0,62.0,499.0,43.0,2.688935833113282,0.0100210117989332,0.0861723446893787
G1302590,1900,4884.0,26.0,482.0,29.0,2.769774919614148,0.005295315682281,0.0601659751037344
G1302610,1900,8737.0,80.0,979.0,79.0,2.2514425598880923,0.0090733809685834,0.0806945863125638
G1302630,1900,3666.0,6.0,465.0,40.0,2.736754966887417,0.0016339869281045,0.086021505376344
G1302810,1900,1575.0,4.0,135.0,9.0,3.2170900692840645,0.0025332488917036,0.0666666666666666
G1303070,1900,2165.0,3.0,198.0,11.0,2.522889842632332,0.0013837638376383,0.0555555555555555
G1303030,1900,9019.0,41.0,752.0,67.0,2.7182568149210904,0.0045253863134657,0.089095744680851
G1303170,1900,6723.0,74.0,712.0,81.0,2.415813953488372,0.0108871560982786,0.1137640449438202
G1303190,1900,3655.0,32.0,431.0,30.0,2.793643688451209,0.0086791429346352,0.0696055684454756
G17027.0,1900,6623.0,31.0,844.0,59.0,2.68141367912535,0.004658851818455,0.0699052132701421
G17031.0,1900,663962.0,3550.0,44663.0,3696.0,2.1412943841534084,0.0053182564508203,0.0827530618185074
G17039.0,1900,7543.0,46.0,965.0,51.0,2.0562574493444576,0.0060614046646461,0.0528497409326424
G17041.0,1900,7443.0,42.0,767.0,38.0,2.20543953375425,0.0056112224448897,0.0495436766623207
G17047.0,1900,3983.0,23.0,430.0,17.0,2.290752688172043,0.0057413879181228,0.0395348837209302
G17051.0,1900,10481.0,57.0,1075.0,48.0,2.444594366672289,0.0054089960144239,0.0446511627906976
G17053.0,1900,6786.0,24.0,926.0,46.0,2.3069669984284964,0.0035242290748898,0.0496760259179265
G17055.0,1900,7144.0,56.0,563.0,22.0,2.672052511991921,0.0077777777777777,0.039076376554174
G17061.0,1900,8750.0,79.0,1127.0,59.0,2.184458398744113,0.0089477857061954,0.0523513753327417
G17063.0,1900,8474.0,37.0,1093.0,58.0,2.420912078882498,0.0043473152391023,0.0530649588289112
G17067.0,1900,12798.0,123.0,2191.0,87.0,1.9482602509377829,0.0095193870443464,0.0397078959379278
G17071.0,1900,4102.0,27.0,611.0,33.0,2.1173553719008265,0.0065391135868248,0.0540098199672667
G17077.0,1900,12221.0,53.0,978.0,68.0,2.354806739345887,0.0043180707185921,0.0695296523517382
G17075.0,1900,14130.0,103.0,1857.0,87.0,2.266510017313876,0.0072367034356776,0.0468497576736672
G17079.0,1900,7606.0,44.0,746.0,22.0,2.579761904761905,0.0057516339869281,0.0294906166219839
G1701090,1900,11439.0,68.0,1735.0,101.0,2.0190345667732603,0.0059094464239158,0.0582132564841498
G1701170,1900,15782.0,106.0,2158.0,105.0,2.2797399783315275,0.0066717019133937,0.0486561631139944
G1701210,1900,11490.0,64.0,1302.0,64.0,2.2936081242532858,0.0055392072009693,0.0491551459293394
G1701230,1900,5929.0,30.0,893.0,51.0,2.1224779766979256,0.0050344017452592,0.057110862262038
G1701250,1900,6713.0,55.0,870.0,46.0,2.130366900858704,0.0081264775413711,0.0528735632183908
G1701270,1900,4733.0,44.0,474.0,39.0,2.1670744494931844,0.0092108017584257,0.0822784810126582
G1701290,1900,5421.0,38.0,707.0,55.0,2.1957377049180327,0.0069609818648104,0.0777934936350777
G1701310,1900,8040.0,67.0,1156.0,42.0,2.0675675675675675,0.0082644628099173,0.0363321799307958
G1701330,1900,4440.0,19.0,576.0,24.0,2.624011502516175,0.0042610450773716,0.0416666666666666
G1701350,1900,11781.0,97.0,1533.0,60.0,2.200749927891549,0.0081663579727226,0.0391389432485322
G1701370,1900,12280.0,109.0,1886.0,111.0,2.0462396300829595,0.0087981273710549,0.0588547189819724
G1701390,1900,5818.0,60.0,625.0,37.0,2.240506329113924,0.0102075535896563,0.0592
G1701430,1900,31791.0,385.0,3578.0,221.0,2.0535599053559905,0.0119654400795624,0.0617663499161542
G1701730,1900,12154.0,70.0,1434.0,64.0,2.2943115059464105,0.0057264397905759,0.0446304044630404
G1701750,1900,3925.0,40.0,630.0,32.0,2.001713062098501,0.0100882723833543,0.0507936507936507
G1701890,1900,6857.0,26.0,924.0,47.0,2.5919026328862396,0.0037774226354787,0.0508658008658008
G1701870,1900,8876.0,84.0,1291.0,78.0,1.9994349218308536,0.009375,0.0604182804027885
G1701950,1900,13391.0,145.0,2135.0,96.0,2.0384615384615383,0.0107121749408983,0.0449648711943793
G1701970,1900,26069.0,170.0,3150.0,188.0,2.3100340476667336,0.0064789054460916,0.0596825396825396
G1701990,1900,10340.0,39.0,805.0,49.0,2.476298758089907,0.0037575874361691,0.0608695652173913
G1702010,1900,18712.0,153.0,2757.0,129.0,1.9245164192532611,0.0081102570898489,0.0467899891186071
G18037.0,1900,6870.0,19.0,740.0,37.0,2.847667087011349,0.0027580200319349,0.05
G18041.0,1900,5658.0,60.0,740.0,38.0,1.791705354379449,0.0104931794333683,0.0513513513513513
G18045.0,1900,8921.0,100.0,1125.0,53.0,1.8750725198220848,0.0110852455381886,0.0471111111111111
G18043.0,1900,11109.0,121.0,1606.0,65.0,2.1057579318448885,0.0107747105966162,0.0404732254047322
G18047.0,1900,6071.0,40.0,1153.0,32.0,2.023611483767105,0.0065455735558828,0.0277536860364267
G18049.0,1900,7427.0,61.0,892.0,45.0,1.9251362236436864,0.0081463675213675,0.0504484304932735
G18053.0,1900,21725.0,197.0,1775.0,92.0,1.973141891891892,0.0089864063497856,0.0518309859154929
G18057.0,1900,12598.0,132.0,1467.0,77.0,2.027639264852543,0.010369206598586,0.0524880708929788
G18059.0,1900,8189.0,87.0,955.0,42.0,1.9597197898423817,0.0105123247945867,0.043979057591623
G18061.0,1900,8079.0,58.0,1097.0,47.0,2.461438192483163,0.007127934128057,0.0428441203281677
G18063.0,1900,8859.0,58.0,1321.0,58.0,1.8326740506329111,0.0065044297409442,0.0439061317183951
G18065.0,1900,11272.0,144.0,1603.0,71.0,1.6917596034696407,0.012613875262789,0.0442919525888958
G18081.0,1900,8315.0,88.0,1123.0,58.0,1.9261410788381743,0.0104724503153635,0.0516473731077471
G18083.0,1900,12064.0,136.0,1156.0,76.0,2.288733399971441,0.0111475409836065,0.0657439446366782
G18097.0,1900,78377.0,1268.0,7379.0,489.0,1.7560991867750966,0.015920647874945,0.0662691421601843
G1801010,1900,5178.0,55.0,559.0,27.0,2.655433287482806,0.0105102235811198,0.0483005366726296
G1801050,1900,8212.0,92.0,973.0,38.0,2.1671279540132,0.0110789980732177,0.0390544707091469
G1801070,1900,12566.0,106.0,1728.0,102.0,1.7961124318277164,0.0083648989898989,0.0590277777777777
G1801030,1900,11570.0,136.0,1364.0,56.0,2.016558341070876,0.0116179736887066,0.0410557184750733
G1801110,1900,4168.0,29.0,486.0,21.0,2.1030405405405403,0.0069096974029068,0.0432098765432098
G1801130,1900,10178.0,140.0,1426.0,51.0,1.8173652694610776,0.0135685210312075,0.0357643758765778
G1801150,1900,1834.0,6.0,342.0,16.0,1.9556135770234984,0.0032608695652173,0.0467836257309941
G1801170,1900,6388.0,39.0,696.0,27.0,2.3184065934065936,0.0060681499922203,0.0387931034482758
G1801310,1900,5222.0,39.0,599.0,23.0,2.4691652470187395,0.0074130393461319,0.0383973288814691
G1801390,1900,8282.0,81.0,1089.0,58.0,1.8019088016967129,0.0096855195504005,0.0532598714416896
G1801410,1900,23099.0,264.0,2236.0,121.0,2.0756760969526926,0.0112999186748277,0.0541144901610017
G1903.00,1900,5177.0,33.0,559.0,23.0,2.340534979423868,0.0063339731285988,0.0411449016100178
G1909.00,1900,4931.0,25.0,478.0,31.0,2.635145197319434,0.0050443906376109,0.0648535564853556
G19013.0,1900,12500.0,95.0,1703.0,79.0,2.006613392119041,0.0075426756649464,0.0463887257780387
G19047.0,1900,7543.0,39.0,780.0,43.0,2.687829420220412,0.0051437615404906,0.0551282051282051
G19053.0,1900,7147.0,59.0,950.0,43.0,2.2110205090190265,0.0081876214265889,0.0452631578947368
G19055.0,1900,7244.0,42.0,1183.0,43.0,2.2255566311713455,0.0057644798243206,0.0363482671174978
G19057.0,1900,13374.0,93.0,1966.0,86.0,2.1057042782086564,0.0069057696591668,0.0437436419125127
G19061.0,1900,17979.0,114.0,2659.0,129.0,2.42470525187567,0.0063007793069142,0.0485144791274915
G19067.0,1900,7076.0,80.0,986.0,39.0,2.0700748129675812,0.0111794298490776,0.0395537525354969
G19035.0,1900,6118.0,49.0,623.0,29.0,2.3912915563401,0.0079455164585698,0.0465489566613162
G19037.0,1900,6216.0,39.0,956.0,47.0,2.3421198668146506,0.0062350119904076,0.0491631799163179
G19039.0,1900,5014.0,30.0,631.0,25.0,2.124423963133641,0.0059476605868358,0.0396196513470681
G19041.0,1900,4979.0,28.0,460.0,23.0,2.402332361516035,0.005592170960655,0.05
G1901070,1900,9858.0,78.0,1407.0,50.0,2.1491800387938635,0.0078502415458937,0.0355366027007818
G1901170,1900,6247.0,51.0,745.0,27.0,2.194452149791956,0.0080978088281994,0.036241610738255
G1901190,1900,4544.0,11.0,358.0,22.0,2.6580310880829017,0.0024149286498353,0.0614525139664804
