GISJOIN,STATE,COUNTY,n_soil_types,hhi,shi
G5101630,510,1630,9,0.2517377453926919,0.7482622546073081
G5101650,510,1650,8,0.1925596564614998,0.8074403435385001
G5101670,510,1670,9,0.2824984637563827,0.7175015362436172
G5101690,510,1690,9,0.2289759982921702,0.7710240017078298
G5101710,510,1710,7,0.1780047433954856,0.8219952566045143
G5101730,510,1730,10,0.1732401045291261,0.8267598954708738
G5101750,510,1750,7,0.2640173903233996,0.7359826096766005
G5101770,510,1770,9,0.2669960315704286,0.7330039684295714
G5101790,510,1790,10,0.1886978272135799,0.81130217278642
G5101810,510,1810,7,0.3482027479204604,0.6517972520795396
G5101830,510,1830,6,0.3245350031517466,0.6754649968482533
G5101850,510,1850,10,0.1736223769983365,0.8263776230016635
G5101870,510,1870,9,0.1450822973798821,0.8549177026201178
G5101890,510,1890,4,0.5739502905881292,0.4260497094118708
G5101910,510,1910,13,0.3094654842173355,0.6905345157826644
G5101930,510,1930,5,0.3908512453909722,0.6091487546090277
G5101950,510,1950,6,0.6902271114656763,0.3097728885343237
G5101970,510,1970,7,0.222177425929965,0.777822574070035
G5101990,510,1990,6,0.2592773122627055,0.7407226877372945
G5105100,510,5100,2,0.9464685312590028,0.0535314687409973
G5105200,510,5200,1,1.0,0.0
G5105300,510,5300,3,0.6286229364309462,0.3713770635690537
G5105400,510,5400,2,0.9983722853713322,0.0016277146286678
G5105600,510,5600,3,0.4315767885395558,0.5684232114604442
G5105900,510,5900,3,0.3572978326284421,0.6427021673715578
G5106300,510,6300,3,0.4851446751320515,0.5148553248679484
G5106500,510,6500,2,0.85472644939335,0.14527355060665
G5106600,510,6600,2,0.909247902589847,0.090752097410153
G5106700,510,6700,3,0.8812024916355421,0.1187975083644579
G5106800,510,6800,3,0.5580516665655412,0.4419483334344588
G5106900,510,6900,1,1.0,0.0
G5107000,510,7000,2,0.8321516987680233,0.1678483012319767
G5107100,510,7100,4,0.8009181750326794,0.1990818249673206
G5107300,510,7300,8,0.4407506337579092,0.5592493662420908
G5107400,510,7400,3,0.8201307742619517,0.1798692257380483
G5107500,510,7500,3,0.9772752572077888,0.0227247427922111
G5107600,510,7600,5,0.327096245987504,0.672903754012496
G5107700,510,7700,3,0.3994892876310061,0.6005107123689939
G5107805,510,7805,2,0.5104467483834002,0.4895532516165998
G5107900,510,7900,2,0.805424679801171,0.1945753201988289
G5108000,510,8000,2,0.9979332767320244,0.0020667232679756
G5108300,510,8300,2,0.687113965272053,0.3128860347279469
G5108400,510,8400,1,1.0,0.0
G5300010,530,10,14,0.2151022728770316,0.7848977271229683
G5300030,530,30,18,0.1356819648298613,0.8643180351701386
G5300050,530,50,12,0.1967691165366785,0.8032308834633214
G5300070,530,70,27,0.1210891974870095,0.8789108025129905
G5300090,530,90,17,0.1320607142370405,0.8679392857629594
G5300110,530,110,18,0.0974780476425358,0.902521952357464
G5300130,530,130,16,0.1300318212752357,0.8699681787247643
G5300150,530,150,26,0.0911656855914658,0.9088343144085342
G5300170,530,170,27,0.1318927285257194,0.8681072714742806
G5300190,530,190,29,0.0788799234517424,0.9211200765482576
G5300210,530,210,18,0.1644298933984737,0.8355701066015263
G5300230,530,230,18,0.1650603503610161,0.8349396496389839
G5300250,530,250,30,0.0807308999631946,0.9192691000368054
G5300270,530,270,19,0.1282500052669289,0.8717499947330711
G5300290,530,290,14,0.1835693233458957,0.8164306766541043
G5300310,530,310,21,0.1495803473981592,0.8504196526018407
G5300330,530,330,15,0.1297715636196645,0.8702284363803355
G5300350,530,350,5,0.3906598359983707,0.6093401640016293
G5300370,530,370,29,0.0907766953588436,0.9092233046411564
G5300390,530,390,28,0.0952891745097546,0.9047108254902452
G5300410,530,410,32,0.0830259453752427,0.9169740546247572
G5300430,530,430,15,0.1396734026610925,0.8603265973389075
G5300450,530,450,17,0.1830245561768743,0.8169754438231256
G5300470,530,470,43,0.1307429450094628,0.8692570549905372
G5300490,530,490,9,0.1700736779249332,0.8299263220750668
G5300510,530,510,24,0.1606862148898152,0.8393137851101848
G5300530,530,530,21,0.0820278564555647,0.9179721435444352
G5300550,530,550,4,0.3288786770943087,0.6711213229056913
G5300570,530,570,17,0.2034368985614264,0.7965631014385736
G5300590,530,590,33,0.0838877665534605,0.9161122334465396
G5300610,530,610,14,0.1752276706760679,0.824772329323932
G5300630,530,630,23,0.1559347813932983,0.8440652186067017
G5300650,530,650,19,0.1705978175184367,0.8294021824815633
G5300670,530,670,18,0.2194497081371692,0.7805502918628308
G5300690,530,690,8,0.185167967633651,0.8148320323663489
G5300710,530,710,22,0.1144004964631523,0.8855995035368476
G5300730,530,730,17,0.203933304193348,0.796066695806652
G5300750,530,750,22,0.0931071784936842,0.9068928215063158
G5300770,530,770,48,0.0424665075585272,0.9575334924414728
G5400010,540,10,7,0.3559152878521573,0.6440847121478427
G5400030,540,30,10,0.2725519347487423,0.7274480652512577
G5400050,540,50,4,0.6224154174859756,0.3775845825140244
G5400070,540,70,6,0.5709920676187598,0.4290079323812402
G5400090,540,90,9,0.5090655082636223,0.4909344917363777
G5400110,540,110,10,0.3867508721723587,0.6132491278276413
G5400130,540,130,3,0.7552443391260304,0.2447556608739696
G5400150,540,150,5,0.3615568224022855,0.6384431775977145
G5400170,540,170,2,0.9669525472612308,0.0330474527387691
G5400190,540,190,11,0.278027752335224,0.721972247664776
G5400210,540,210,2,0.9025988091730308,0.0974011908269691
G5400230,540,230,12,0.2307589411463094,0.7692410588536907
G5400250,540,250,15,0.1397087338370657,0.8602912661629343
G5400270,540,270,12,0.2270001726664862,0.7729998273335137
G5400290,540,290,6,0.4466778526263435,0.5533221473736565
G5400310,540,310,9,0.1979993308323244,0.8020006691676755
G5400330,540,330,5,0.4247868469556968,0.5752131530443032
G5400350,540,350,9,0.6260661303980022,0.3739338696019978
G5400370,540,370,10,0.5021249009869496,0.4978750990130504
G5400390,540,390,12,0.2809107525117571,0.7190892474882429
G5400410,540,410,5,0.8115069495072723,0.1884930504927277
G5400430,540,430,9,0.4112227036397246,0.5887772963602753
G5400450,540,450,4,0.5769744084365561,0.4230255915634439
G5400470,540,470,4,0.8246306218745953,0.1753693781254046
G5400490,540,490,6,0.2704855678128817,0.7295144321871183
G5400510,540,510,10,0.3151356603510028,0.6848643396489972
G5400530,540,530,11,0.3823743972939604,0.6176256027060396
G5400550,540,550,10,0.4220057482063612,0.5779942517936387
G5400570,540,570,10,0.2882952335061033,0.7117047664938967
G5400590,540,590,6,0.3794472939410043,0.6205527060589957
G5400610,540,610,11,0.2051793667501791,0.7948206332498209
G5400630,540,630,12,0.1532124555415881,0.8467875444584119
G5400650,540,650,10,0.2423459251722176,0.7576540748277824
G5400670,540,670,8,0.2792949505768591,0.7207050494231408
G5400690,540,690,8,0.6454458587217139,0.3545541412782861
G5400710,540,710,13,0.1410220261689159,0.8589779738310841
G5400730,540,730,8,0.5144008392592387,0.4855991607407612
G5400750,540,750,12,0.2274530582673273,0.7725469417326727
G5400770,540,770,13,0.1812690845898723,0.8187309154101277
G5400790,540,790,8,0.3931873081394504,0.6068126918605496
G5400810,540,810,10,0.1859339318664946,0.8140660681335053
G5400830,540,830,13,0.1309438232714282,0.8690561767285718
G5400850,540,850,3,0.803927825706292,0.196072174293708
G5400870,540,870,5,0.5285007035633822,0.4714992964366178
G5400890,540,890,8,0.6952617883033501,0.3047382116966499
G5400910,540,910,4,0.3215124951307485,0.6784875048692515
G5400930,540,930,9,0.1804849526493125,0.8195150473506874
G5400950,540,950,7,0.603635254699229,0.396364745300771
G5400970,540,970,5,0.3324504708091053,0.6675495291908946
G5400990,540,990,13,0.2892023224636352,0.7107976775363647
G5401010,540,1010,7,0.3901769852869587,0.6098230147130412
G5401030,540,1030,7,0.363162616292456,0.636837383707544
G5401050,540,1050,6,0.361172390027959,0.6388276099720409
G5401070,540,1070,13,0.2461910224160523,0.7538089775839476
G5401090,540,1090,6,0.4834651076397676,0.5165348923602324
G5500010,550,10,11,0.28580180053286,0.71419819946714
G5500030,550,30,10,0.2183729991750473,0.7816270008249526
G5500050,550,50,11,0.1717218228677424,0.8282781771322576
G5500070,550,70,8,0.1873903502256807,0.8126096497743193
G5500090,550,90,9,0.3382440038770812,0.6617559961229188
G5500110,550,110,10,0.2801212783025313,0.7198787216974687
G5500130,550,130,12,0.1307806912473759,0.869219308752624
G5500150,550,150,5,0.3383415880292251,0.6616584119707749
G5500170,550,170,14,0.157660294095775,0.8423397059042249
G5500190,550,190,10,0.2247782443339132,0.7752217556660868
G5500210,550,210,17,0.1535471440404308,0.8464528559595692
G5500230,550,230,12,0.165751265248406,0.834248734751594
G5500250,550,250,18,0.1915463381666211,0.8084536618333789
G5500270,550,270,9,0.228040945220781,0.771959054779219
G5500290,550,290,7,0.4263288566457225,0.5736711433542775
G5500310,550,310,9,0.2702779565640629,0.729722043435937
G5500330,550,330,14,0.1719076544864662,0.8280923455135338
G5500350,550,350,9,0.1730263436149866,0.8269736563850134
G5500370,550,370,7,0.2487666924864972,0.7512333075135027
G5500390,550,390,9,0.1613936640400312,0.8386063359599687
G5500410,550,410,8,0.333393476283904,0.666606523716096
G5500430,550,430,12,0.1619702664548484,0.8380297335451515
G5500450,550,450,15,0.1526338527989969,0.847366147201003
G5500470,550,470,10,0.1776995405840937,0.8223004594159062
G5500490,550,490,11,0.188553666900135,0.8114463330998649
G5500510,550,510,11,0.3050875778841175,0.6949124221158824
G5500530,550,530,13,0.1463383740757076,0.8536616259242924
G5500550,550,550,8,0.2863340480243872,0.7136659519756128
G5500570,550,570,9,0.1887316868060845,0.8112683131939155
G5500590,550,590,8,0.2475322577853645,0.7524677422146355
G5500610,550,610,8,0.2116003845128572,0.7883996154871428
G5500630,550,630,9,0.2928986980162937,0.7071013019837062
G5500650,550,650,8,0.2029004412663299,0.7970995587336701
G5500670,550,670,10,0.1651110738337716,0.8348889261662283
G5500690,550,690,10,0.1442906856146239,0.855709314385376
G5500710,550,710,9,0.2576122333405118,0.7423877666594881
G5500730,550,730,14,0.1933191962389301,0.8066808037610698
G5500750,550,750,13,0.1184634360202081,0.8815365639797919
G5500770,550,770,9,0.2337323134719355,0.7662676865280644
G5500790,550,790,4,0.7486117386118244,0.2513882613881756
G5500810,550,810,8,0.2402475408626066,0.7597524591373934
G5500830,550,830,9,0.2354523150350601,0.7645476849649399
G5500850,550,850,9,0.2035831539778087,0.7964168460221912
G5500870,550,870,8,0.2014767091192379,0.7985232908807621
G5500890,550,890,5,0.3838662455625321,0.6161337544374679
G5500910,550,910,11,0.1909227858192254,0.8090772141807746
G5500930,550,930,10,0.1990448901665953,0.8009551098334047
G5500950,550,950,12,0.2307622543414819,0.7692377456585181
G5500970,550,970,15,0.1228019340679355,0.8771980659320644
G5500990,550,990,12,0.146827849156652,0.853172150843348
G5501010,550,1010,7,0.2612210189723711,0.7387789810276288
G5501030,550,1030,5,0.4316665159174966,0.5683334840825034
G5501050,550,1050,15,0.1335294836599242,0.8664705163400758
G5501070,550,1070,9,0.257382150300859,0.7426178496991409
G5501090,550,1090,12,0.2386140511616546,0.7613859488383453
G5501110,550,1110,15,0.2271159668366243,0.7728840331633757
G5501130,550,1130,10,0.1948691478633666,0.8051308521366334
G5501150,550,1150,11,0.2128561861963437,0.7871438138036563
G5501170,550,1170,7,0.3021621237124,0.6978378762876001
G5501190,550,1190,12,0.1649598746288264,0.8350401253711736
G5501210,550,1210,13,0.2116866705856749,0.788313329414325
G5501230,550,1230,10,0.2780901290476401,0.7219098709523599
G5501250,550,1250,8,0.2723322059663967,0.7276677940336034
G5501270,550,1270,10,0.2366337776433038,0.7633662223566962
G5501290,550,1290,7,0.2351687875987383,0.7648312124012617
G5501310,550,1310,5,0.3332832478906226,0.6667167521093774
G5501330,550,1330,8,0.2971097421837697,0.7028902578162303
G5501350,550,1350,12,0.172591882939303,0.827408117060697
G5501370,550,1370,8,0.2819272705620675,0.7180727294379324
G5501390,550,1390,8,0.2543378841172309,0.7456621158827691
G5501410,550,1410,12,0.164671289744258,0.8353287102557421
G5600010,560,10,25,0.1028694574530828,0.8971305425469172
G5600030,560,30,26,0.088733629905577,0.9112663700944228
G5600050,560,50,32,0.0685163109140434,0.9314836890859566
G5600070,560,70,27,0.1383813056465127,0.8616186943534873
G5600090,560,90,34,0.0967656824191391,0.9032343175808608
G5600110,560,110,24,0.1406965824713415,0.8593034175286585
G5600130,560,130,53,0.0498892628036617,0.9501107371963382
G5600150,560,150,31,0.0762684357637457,0.9237315642362542
G5600170,560,170,19,0.1136377314296351,0.8863622685703649
G5600190,560,190,34,0.0732322928290764,0.9267677071709236
G5600210,560,210,30,0.1303609854985406,0.8696390145014594
G5600230,560,230,37,0.128785974293186,0.8712140257068139
G5600250,560,250,29,0.0768269312651582,0.9231730687348418
G5600270,560,270,20,0.1286055743792104,0.8713944256207895
G5600290,560,290,30,0.1171710341301071,0.8828289658698928
G5600310,560,310,20,0.1366514901799446,0.8633485098200553
G5600330,560,330,25,0.0864098970664363,0.9135901029335636
G5600350,560,350,27,0.0679107010777318,0.932089298922268
G5600370,560,370,33,0.1920052957631603,0.8079947042368396
G5600390,560,390,20,0.1644497852064106,0.8355502147935894
G5600410,560,410,24,0.1641990377970398,0.8358009622029601
G5600430,560,430,17,0.1612035983549369,0.8387964016450631
G5600450,560,450,20,0.1599446620214255,0.8400553379785745
G5600470,560,470,15,0.1457903155397408,0.8542096844602591
