gisjoin,state,county,year,religious_diversity_index,source,rdi_zscore
G1701590,Illinois,Richland,1850,0.375,churches_proxy,-1.0777051405195446
G1701610,Illinois,Rock Island,1850,0.625,churches_proxy,0.1391766705273108
G1701630,Illinois,St Clair,1850,0.72,churches_proxy,0.6015917587251158
G1701650,Illinois,Saline,1850,0.2777777777777777,churches_proxy,-1.5509369559266557
G1701670,Illinois,Sangamon,1850,0.7654320987654322,churches_proxy,0.8227337372264708
G1701690,Illinois,Schuyler,1850,0.6666666666666667,churches_proxy,0.3419903057017871
G1701710,Illinois,Scott,1850,0.6796875,churches_proxy,0.4053695666938105
G1701730,Illinois,Shelby,1850,0.62,churches_proxy,0.1148390343063737
G1701750,Illinois,Stark,1850,0.0,churches_proxy,-2.903027857089828
G1701770,Illinois,Stephenson,1850,0.625,churches_proxy,0.1391766705273108
G1701790,Illinois,Tazewell,1850,0.754325259515571,churches_proxy,0.768670894580961
G1701810,Illinois,Union,1850,0.7626886145404664,churches_proxy,0.8093797530174517
G1701830,Illinois,Vermilion,1850,0.72,churches_proxy,0.6015917587251158
G1701850,Illinois,Wabash,1850,0.8099173553719008,churches_proxy,1.0392669357231252
G1701870,Illinois,Warren,1850,0.6390532544378698,churches_proxy,0.2075812693731397
G1701890,Illinois,Washington,1850,0.6115702479338844,churches_proxy,0.0738069864628107
G1701910,Illinois,Wayne,1850,0.6439909297052154,churches_proxy,0.2316155382598952
G1701930,Illinois,White,1850,0.653061224489796,churches_proxy,0.2757654452366521
G1701950,Illinois,Whiteside,1850,0.625,churches_proxy,0.1391766705273108
G1701970,Illinois,Will,1850,0.8163265306122449,churches_proxy,1.0704637708182718
G1701990,Illinois,Williamson,1850,0.5714285714285714,churches_proxy,-0.1215837175541583
G1702010,Illinois,Winnebago,1850,0.6172839506172839,churches_proxy,0.1016185899394448
G1702030,Illinois,Woodford,1850,0.7999999999999999,churches_proxy,0.9909939382601094
G1800010,Indiana,Adams,1850,0.6399999999999999,churches_proxy,0.2121895791901217
G1800030,Indiana,Allen,1850,0.8055555555555556,churches_proxy,1.0180357562833733
G1800050,Indiana,Bartholomew,1850,0.775,churches_proxy,0.8693057571554242
G1800070,Indiana,Benton,1850,,churches_proxy,
G1800090,Indiana,Blackford,1850,0.5599999999999999,churches_proxy,-0.1772126003448718
G1800110,Indiana,Boone,1850,0.5873959571938169,churches_proxy,-0.0438620323233755
G1800130,Indiana,Brown,1850,0.5,churches_proxy,-0.4692642349961168
G1800150,Indiana,Carroll,1850,0.7916666666666666,churches_proxy,0.9504312112252143
G1800170,Indiana,Cass,1850,0.7933884297520661,churches_proxy,0.9588119399514328
G1800190,Indiana,Clark,1850,0.7417283950617284,churches_proxy,0.7073553136605463
G1800210,Indiana,Clay,1850,0.2448979591836735,churches_proxy,-1.7109803687173977
G1800230,Indiana,Clinton,1850,0.8359375,churches_proxy,1.1659206985980952
G1800250,Indiana,Crawford,1850,0.7933884297520661,churches_proxy,0.9588119399514328
G1800270,Indiana,Daviess,1850,0.7612456747404843,churches_proxy,0.8023562042293164
G1800290,Indiana,Dearborn,1850,0.6808510638297873,churches_proxy,0.4110332453356514
G1800310,Indiana,Decatur,1850,0.6606805293005671,churches_proxy,0.3128526189848487
G1800330,Indiana,DeKalb,1850,0.0,churches_proxy,-2.903027857089828
G1800350,Indiana,Delaware,1850,0.5866666666666667,churches_proxy,-0.0474118738332069
G1800370,Indiana,Dubois,1850,0.6875,churches_proxy,0.4433971232890247
G1800390,Indiana,Elkhart,1850,0.66,churches_proxy,0.3095401240738707
G1800410,Indiana,Fayette,1850,0.6227709190672155,churches_proxy,0.1283265583574835
G1800430,Indiana,Floyd,1850,0.7933333333333333,churches_proxy,0.9585437566321936
G1800450,Indiana,Fountain,1850,0.8047337278106509,churches_proxy,1.0140354873450206
G1800470,Indiana,Franklin,1850,0.7693827160493827,churches_proxy,0.8419634744874577
G1800490,Indiana,Fulton,1850,0.7272727272727273,churches_proxy,0.6369919568646609
G1800510,Indiana,Gibson,1850,0.7423822714681441,churches_proxy,0.7105380748831059
G1800530,Indiana,Grant,1850,0.7750865051903114,churches_proxy,0.8697268235260286
G1800550,Indiana,Greene,1850,0.6604938271604939,churches_proxy,0.3119438412314942
G1800570,Indiana,Hamilton,1850,0.625,churches_proxy,0.1391766705273108
G1800590,Indiana,Hancock,1850,0.72,churches_proxy,0.6015917587251158
G1800610,Indiana,Harrison,1850,0.7150505651397978,churches_proxy,0.5775002496997509
G1800630,Indiana,Hendricks,1850,0.7621671258034894,churches_proxy,0.8068413923826793
G1800650,Indiana,Henry,1850,0.746900826446281,churches_proxy,0.7325322643435461
G1800670,Indiana,Howard,1850,0.42,churches_proxy,-0.8586664145311105
G1800690,Indiana,Huntington,1850,0.7222222222222222,churches_proxy,0.6124084859344213
G1800710,Indiana,Jackson,1850,0.6989795918367347,churches_proxy,0.4992743493064827
G1800730,Indiana,Jasper,1850,0.0,churches_proxy,-2.903027857089828
G1800750,Indiana,Jay,1850,0.6666666666666667,churches_proxy,0.3419903057017871
G1800770,Indiana,Jefferson,1850,0.759493670886076,churches_proxy,0.7938282777360625
G1800790,Indiana,Jennings,1850,0.7088888888888889,churches_proxy,0.5475081226785891
G1800810,Indiana,Johnson,1850,0.7662283737024221,churches_proxy,0.8266096271761331
G1800830,Indiana,Knox,1850,0.8264462809917356,churches_proxy,1.1197219314948186
G1800850,Indiana,Kosciusko,1850,0.6419753086419753,churches_proxy,0.2218044478206157
G1800870,Indiana,Lagrange,1850,0.48,churches_proxy,-0.5666147798798654
G1800890,Indiana,Lake,1850,0.5599999999999999,churches_proxy,-0.1772126003448718
G1800910,Indiana,LaPorte,1850,0.7845804988662132,churches_proxy,0.9159390963996236
G1800930,Indiana,Lawrence,1850,0.6111111111111112,churches_proxy,0.0715721254691524
G1800950,Indiana,Madison,1850,0.3199999999999998,churches_proxy,-1.3454191389498535
G1800970,Indiana,Marion,1850,0.8166513621059075,churches_proxy,1.0720448969634444
G1800990,Indiana,Marshall,1850,0.625,churches_proxy,0.1391766705273108
G1801010,Indiana,Martin,1850,0.6666666666666666,churches_proxy,0.3419903057017866
G1801030,Indiana,Miami,1850,0.7100591715976331,churches_proxy,0.5532045056468029
G1801050,Indiana,Monroe,1850,0.7638888888888888,churches_proxy,0.815222121108897
G1801070,Indiana,Montgomery,1850,0.8324652777777777,churches_proxy,1.149019562333555
G1801090,Indiana,Morgan,1850,0.7020970985349038,churches_proxy,0.5144488980937572
G1801130,Indiana,Noble,1850,0.48,churches_proxy,-0.5666147798798654
G1801150,Indiana,Ohio,1850,0.6666666666666667,churches_proxy,0.3419903057017871
G1801170,Indiana,Orange,1850,0.7008,churches_proxy,0.5081352356367174
G1801190,Indiana,Owen,1850,0.715,churches_proxy,0.5772541225041787
G1801210,Indiana,Parke,1850,0.6632653061224489,churches_proxy,0.3254340905855028
G1801230,Indiana,Perry,1850,0.5625,churches_proxy,-0.165043782234403
G1801250,Indiana,Pike,1850,0.6122448979591837,churches_proxy,0.0770908638412468
G1801270,Indiana,Porter,1850,0.4444444444444444,churches_proxy,-0.7396824152287516
G1801290,Indiana,Posey,1850,0.7469135802469136,churches_proxy,0.7325943438155922
G1801310,Indiana,Pulaski,1850,0.0,churches_proxy,-2.903027857089828
G1801330,Indiana,Putnam,1850,0.5993756503642039,churches_proxy,0.0144494505604894
G1801350,Indiana,Randolph,1850,0.7265625,churches_proxy,0.6335349062650959
G1801370,Indiana,Ripley,1850,0.6603360116873631,churches_proxy,0.3111756701164759
G1801390,Indiana,Rush,1850,0.7362055933484505,churches_proxy,0.6804729258569211
G1801410,Indiana,St Joseph,1850,0.8304498269896194,churches_proxy,1.1392093007128758
G1801430,Indiana,Scott,1850,0.59375,churches_proxy,-0.012933555853546
G1801450,Indiana,Shelby,1850,0.6403061224489797,churches_proxy,0.213679638550588
G1801470,Indiana,Spencer,1850,0.7448979591836735,churches_proxy,0.7227832533763132
G1801490,Indiana,Starke,1850,,churches_proxy,
G1801510,Indiana,Steuben,1850,0.75,churches_proxy,0.7476175760507386
G1801530,Indiana,Sullivan,1850,0.6122448979591837,churches_proxy,0.0770908638412468
G1801550,Indiana,Switzerland,1850,0.6755555555555555,churches_proxy,0.3852572145390078
G1801570,Indiana,Tippecanoe,1850,0.705078125,churches_proxy,0.5289591256282568
G1801590,Indiana,Tipton,1850,0.5289256198347108,churches_proxy,-0.3284679923956541
G1801610,Indiana,Union,1850,0.7434842249657065,churches_proxy,0.715901863554319
G1801630,Indiana,Vanderburgh,1850,0.815,churches_proxy,1.0640068469229207
G1801650,Indiana,Vermillion,1850,0.588235294117647,churches_proxy,-0.03977653697958
G1801670,Indiana,Vigo,1850,0.8319559228650137,churches_proxy,1.1465402634187158
G1801690,Indiana,Wabash,1850,0.8159722222222222,churches_proxy,1.0687391650769922
G1801710,Indiana,Warren,1850,0.5185185185185186,churches_proxy,-0.3791248415852383
G1801730,Indiana,Warrick,1850,0.595,churches_proxy,-0.0068491467983119
G1801750,Indiana,Washington,1850,0.7531231409875074,churches_proxy,0.7628195498948694
G1801770,Indiana,Wayne,1850,0.759515570934256,churches_proxy,0.7939348768172279
G1801790,Indiana,Wells,1850,0.8194444444444444,churches_proxy,1.0856403013415317
G1801810,Indiana,White,1850,0.46875,churches_proxy,-0.6213744613769738
G1801830,Indiana,Whitley,1850,0.2777777777777777,churches_proxy,-1.5509369559266557
G1900050,Iowa,Allamakee,1850,,churches_proxy,
G1900070,Iowa,Appanoose,1850,,churches_proxy,
G1900110,Iowa,Benton,1850,,churches_proxy,
G1900130,Iowa,Black Hawk,1850,,churches_proxy,
G1900150,Iowa,Boone,1850,,churches_proxy,
G1900190,Iowa,Buchanan,1850,,churches_proxy,
G1900310,Iowa,Cedar,1850,0.6666666666666667,churches_proxy,0.3419903057017871
G1900390,Iowa,Clarke,1850,,churches_proxy,
G1900430,Iowa,Clayton,1850,,churches_proxy,
G1900450,Iowa,Clinton,1850,0.6666666666666667,churches_proxy,0.3419903057017871
G1900490,Iowa,Dallas,1850,,churches_proxy,
G1900510,Iowa,Davis,1850,0.0,churches_proxy,-2.903027857089828
G1900530,Iowa,Decatur,1850,,churches_proxy,
G1900550,Iowa,Delaware,1850,0.5,churches_proxy,-0.4692642349961168
G1900570,Iowa,Des Moines,1850,0.8395061728395061,churches_proxy,1.183291310869983
G1900610,Iowa,Dubuque,1850,0.7551020408163265,churches_proxy,0.772451898725164
G1900650,Iowa,Fayette,1850,,churches_proxy,
G1900710,Iowa,Fremont,1850,,churches_proxy,
G1900870,Iowa,Henry,1850,0.7346938775510204,churches_proxy,0.6731146080274619
G1900950,Iowa,Iowa,1850,0.0,churches_proxy,-2.903027857089828
G1900970,Iowa,Jackson,1850,0.6942148760330579,churches_proxy,0.4760819653212751
G1900990,Iowa,Jasper,1850,,churches_proxy,
G1901010,Iowa,Jefferson,1850,0.7222222222222222,churches_proxy,0.6124084859344213
G1901030,Iowa,Johnson,1850,0.8125,churches_proxy,1.0518380288124525
G1901050,Iowa,Jones,1850,0.0,churches_proxy,-2.903027857089828
G1901070,Iowa,Keokuk,1850,0.7469135802469136,churches_proxy,0.7325943438155922
G1901110,Iowa,Lee,1850,0.8254847645429363,churches_proxy,1.1150417239845538
G1901130,Iowa,Linn,1850,0.7105263157894737,churches_proxy,0.5554783427275508
G1901150,Iowa,Louisa,1850,0.6122448979591837,churches_proxy,0.0770908638412468
G1901170,Iowa,Lucas,1850,,churches_proxy,
G1901210,Iowa,Madison,1850,,churches_proxy,
G1901230,Iowa,Mahaska,1850,0.0,churches_proxy,-2.903027857089828
G1901250,Iowa,Marion,1850,0.0,churches_proxy,-2.903027857089828
G1901270,Iowa,Marshall,1850,,churches_proxy,
G1901350,Iowa,Monroe,1850,0.5,churches_proxy,-0.4692642349961168
G1901390,Iowa,Muscatine,1850,0.8641975308641976,churches_proxy,1.3034771687511544
G1901450,Iowa,Page,1850,,churches_proxy,
G1901530,Iowa,Polk,1850,0.0,churches_proxy,-2.903027857089828
G1901550,Iowa,Pottawattamie,1850,,churches_proxy,
G1901570,Iowa,Poweshiek,1850,,churches_proxy,
G1901630,Iowa,Scott,1850,0.7933884297520661,churches_proxy,0.9588119399514328
G1901710,Iowa,Tama,1850,,churches_proxy,
G1901730,Iowa,Taylor,1850,,churches_proxy,
G1901770,Iowa,Van Buren,1850,0.4081632653061224,churches_proxy,-0.916282043135778
G1901790,Iowa,Wapello,1850,0.5,churches_proxy,-0.4692642349961168
G1901810,Iowa,Warren,1850,,churches_proxy,
G1901830,Iowa,Washington,1850,0.7889273356401384,churches_proxy,0.9370974428227402
G1901850,Iowa,Wayne,1850,,churches_proxy,
G1901910,Iowa,Winneshiek,1850,,churches_proxy,
G2100010,Kentucky,Adair,1850,0.6913580246913581,churches_proxy,0.462176163582958
G2100030,Kentucky,Allen,1850,0.5590277777777779,churches_proxy,-0.181944918498942
G2100050,Kentucky,Anderson,1850,0.537037037037037,churches_proxy,-0.2889854481743608
G2100070,Kentucky,Ballard,1850,0.48,churches_proxy,-0.5666147798798654
G2100090,Kentucky,Barren,1850,0.5913110342176086,churches_proxy,-0.0248052882469773
G2100110,Kentucky,Bath,1850,0.6859504132231405,churches_proxy,0.4358544674354287
G2100150,Kentucky,Boone,1850,0.5331632653061225,churches_proxy,-0.3078411376123502
G2100170,Kentucky,Bourbon,1850,0.7551020408163265,churches_proxy,0.772451898725164
G2100210,Kentucky,Boyle,1850,0.8125,churches_proxy,1.0518380288124525
G2100230,Kentucky,Bracken,1850,0.711111111111111,churches_proxy,0.558324849887894
G2100250,Kentucky,Breathitt,1850,0.5599999999999999,churches_proxy,-0.1772126003448718
G2100270,Kentucky,Breckinridge,1850,0.6031746031746033,churches_proxy,0.0329409568644905
G2100290,Kentucky,Bullitt,1850,0.58,churches_proxy,-0.0798620554611233
G2100310,Kentucky,Butler,1850,0.7218934911242603,churches_proxy,0.6108083783590799
G2100330,Kentucky,Caldwell,1850,0.6888888888888889,churches_proxy,0.4501575777948405
G2100350,Kentucky,Calloway,1850,0.5381944444444444,churches_proxy,-0.2833517360861807
G2100370,Kentucky,Campbell,1850,0.734375,churches_proxy,0.6715624628603102
G2100410,Kentucky,Carroll,1850,0.625,churches_proxy,0.1391766705273108
G2100430,Kentucky,Carter,1850,0.4444444444444444,churches_proxy,-0.7396824152287516
G2100450,Kentucky,Casey,1850,0.6428571428571428,churches_proxy,0.2260967998878002
G2100470,Kentucky,Christian,1850,0.7097505668934241,churches_proxy,0.5517023638413812
G2100490,Kentucky,Clark,1850,0.6493055555555556,churches_proxy,0.2574846243790886
G2100510,Kentucky,Clay,1850,0.0,churches_proxy,-2.903027857089828
G2100530,Kentucky,Clinton,1850,0.48,churches_proxy,-0.5666147798798654
G2100550,Kentucky,Crittenden,1850,0.653061224489796,churches_proxy,0.2757654452366521
G2100570,Kentucky,Cumberland,1850,0.5703125,churches_proxy,-0.1270162256391887
G2100590,Kentucky,Daviess,1850,0.7133058984910837,churches_proxy,0.5690080372551098
G2100610,Kentucky,Edmonson,1850,0.5599999999999999,churches_proxy,-0.1772126003448718
G2100650,Kentucky,Estill,1850,0.42,churches_proxy,-0.8586664145311105
G2100670,Kentucky,Fayette,1850,0.7462277091906722,churches_proxy,0.7292558477633375
G2100690,Kentucky,Fleming,1850,0.7041522491349481,churches_proxy,0.5244523996303811
G2100710,Kentucky,Floyd,1850,0.5,churches_proxy,-0.4692642349961168
G2100730,Kentucky,Franklin,1850,0.6712802768166091,churches_proxy,0.364447178800691
G2100750,Kentucky,Fulton,1850,0.6666666666666667,churches_proxy,0.3419903057017871
G2100770,Kentucky,Gallatin,1850,0.5,churches_proxy,-0.4692642349961168
G2100790,Kentucky,Garrard,1850,0.5816326530612246,churches_proxy,-0.0719150722053064
G2100810,Kentucky,Grant,1850,0.740484429065744,churches_proxy,0.7013002752842494
G2100830,Kentucky,Graves,1850,0.6629935720844812,churches_proxy,0.3241114177525216
G2100850,Kentucky,Grayson,1850,0.7160493827160495,churches_proxy,0.582362021464129
G2100870,Kentucky,Green,1850,0.6224489795918368,churches_proxy,0.1267595091900981
G2100890,Kentucky,Greenup,1850,0.4355555555555557,churches_proxy,-0.7829493240659723
G2100910,Kentucky,Hancock,1850,0.48,churches_proxy,-0.5666147798798654
G2100930,Kentucky,Hardin,1850,0.7681755829903978,churches_proxy,0.8360877214354894
G2100950,Kentucky,Harlan,1850,0.0,churches_proxy,-2.903027857089828
G2100970,Kentucky,Harrison,1850,0.6213151927437642,churches_proxy,0.1212407708180037
G2100990,Kentucky,Hart,1850,0.6776859504132231,churches_proxy,0.3956269695495819
G2101010,Kentucky,Henderson,1850,0.7377777777777778,churches_proxy,0.6881255763995588
G2101030,Kentucky,Henry,1850,0.6982248520710058,churches_proxy,0.4956006329345254
G2101050,Kentucky,Hickman,1850,0.5813148788927336,churches_proxy,-0.0734618466279353
G2101070,Kentucky,Hopkins,1850,0.6111111111111112,churches_proxy,0.0715721254691524
G2101110,Kentucky,Jefferson,1850,0.8173777315296566,churches_proxy,1.0755805199228885
G2101130,Kentucky,Jessamine,1850,0.6171875,churches_proxy,0.1011491139320966
G2101150,Kentucky,Johnson,1850,0.75,churches_proxy,0.7476175760507386
G2101170,Kentucky,Kenton,1850,0.6886145404663924,churches_proxy,0.4488221793739389
G2101210,Kentucky,Knox,1850,0.3786982248520709,churches_proxy,-1.0597039302969582
G2101230,Kentucky,Larue,1850,0.5289256198347108,churches_proxy,-0.3284679923956541
G2101250,Kentucky,Laurel,1850,0.2448979591836735,churches_proxy,-1.7109803687173977
G2101270,Kentucky,Lawrence,1850,0.4958677685950414,churches_proxy,-0.4893779839390395
G2101330,Kentucky,Letcher,1850,0.46875,churches_proxy,-0.6213744613769738
G2101350,Kentucky,Lewis,1850,0.650887573964497,churches_proxy,0.2651851420854171
G2101370,Kentucky,Lincoln,1850,0.5972222222222221,churches_proxy,0.0039675804109929
G2101390,Kentucky,Livingston,1850,0.6224489795918368,churches_proxy,0.1267595091900981
G2101410,Kentucky,Logan,1850,0.7205785667324129,churches_proxy,0.6044079480577165
G2101450,Kentucky,McCracken,1850,0.7822222222222222,churches_proxy,0.9044601205856664
G2101510,Kentucky,Madison,1850,0.6249999999999999,churches_proxy,0.1391766705273103
G2101550,Kentucky,Marion,1850,0.7377777777777778,churches_proxy,0.6881255763995588
G2101570,Kentucky,Marshall,1850,0.6328125,churches_proxy,0.1772042271225251
G2101610,Kentucky,Mason,1850,0.6661224489795918,churches_proxy,0.3393413112831813
G2101630,Kentucky,Meade,1850,0.7160493827160495,churches_proxy,0.582362021464129
G2101670,Kentucky,Mercer,1850,0.725897920604915,churches_proxy,0.630300047953594
G2101710,Kentucky,Monroe,1850,0.48,churches_proxy,-0.5666147798798654
G2101730,Kentucky,Montgomery,1850,0.6980609418282548,churches_proxy,0.4948027953623337
G2101750,Kentucky,Morgan,1850,0.4591836734693877,churches_proxy,-0.6679388163915221
G2101770,Kentucky,Muhlenberg,1850,0.631117604090577,churches_proxy,0.168954275107347
G2101790,Kentucky,Nelson,1850,0.7455621301775148,churches_proxy,0.7260161237836348
G2101810,Kentucky,Nicholas,1850,0.8165680473372781,churches_proxy,1.0716393600572975
G2101830,Kentucky,Ohio,1850,0.6389413988657845,churches_proxy,0.2070368093286005
G2101850,Kentucky,Oldham,1850,0.537037037037037,churches_proxy,-0.2889854481743608
G2101870,Kentucky,Owen,1850,0.405,churches_proxy,-0.9316793231939218
G2101890,Kentucky,Owsley,1850,0.0,churches_proxy,-2.903027857089828
G2101910,Kentucky,Pendleton,1850,0.336734693877551,churches_proxy,-1.2639625605777365
G2101930,Kentucky,Perry,1850,0.0,churches_proxy,-2.903027857089828
G2101950,Kentucky,Pike,1850,0.3199999999999998,churches_proxy,-1.3454191389498535
G2101990,Kentucky,Pulaski,1850,0.6579591836734694,churches_proxy,0.2996063950041004
G2102030,Kentucky,Rockcastle,1850,0.0,churches_proxy,-2.903027857089828
