gisjoin,state,county,year,total_farms,farm_size_gini
G1800290,Indiana,Dearborn,1860,1858.0,0.4629484833799626
G1800310,Indiana,Decatur,1860,1513.0,0.4713684776493925
G1800330,Indiana,DeKalb,1860,1382.0,0.4234063250751472
G1800350,Indiana,Delaware,1860,1559.0,0.4700611710920681
G1800370,Indiana,Dubois,1860,1506.0,0.4135286523003686
G1800390,Indiana,Elkhart,1860,1921.0,0.4577787449504644
G1800410,Indiana,Fayette,1860,979.0,0.4015055591461423
G1800430,Indiana,Floyd,1860,617.0,0.5016334475841931
G1800450,Indiana,Fountain,1860,1447.0,0.4722434147299031
G1800470,Indiana,Franklin,1860,2017.0,0.4618593656890276
G1800490,Indiana,Fulton,1860,1099.0,0.4879083450875796
G1800510,Indiana,Gibson,1860,1148.0,0.4630455293111651
G1800530,Indiana,Grant,1860,1555.0,0.4327670992563001
G1800550,Indiana,Greene,1860,1815.0,0.5103595097765194
G1800570,Indiana,Hamilton,1860,2050.0,0.460396096302395
G1800590,Indiana,Hancock,1860,1398.0,0.4514744479341204
G1800610,Indiana,Harrison,1860,1737.0,0.4594504189818237
G1800630,Indiana,Hendricks,1860,1497.0,0.4403909799862103
G1800650,Indiana,Henry,1860,1781.0,0.4380694294548032
G1800670,Indiana,Howard,1860,1463.0,0.3798734389796699
G1800690,Indiana,Huntington,1860,1325.0,0.3806955160243881
G1800710,Indiana,Jackson,1860,1773.0,0.5006566224777638
G1800730,Indiana,Jasper,1860,545.0,0.4786347283328511
G1800750,Indiana,Jay,1860,1354.0,0.4052063265755458
G1800770,Indiana,Jefferson,1860,1897.0,0.4819043331725693
G1800790,Indiana,Jennings,1860,1140.0,0.4467231145640614
G1800810,Indiana,Johnson,1860,1837.0,0.442347074195148
G1800830,Indiana,Knox,1860,1126.0,0.4925387284449869
G1800850,Indiana,Kosciusko,1860,1646.0,0.4732126434467818
G1800870,Indiana,Lagrange,1860,1258.0,0.493726663753828
G1800890,Indiana,Lake,1860,871.0,0.4843267956969378
G1800910,Indiana,LaPorte,1860,1260.0,0.4815530517169314
G1800930,Indiana,Lawrence,1860,1151.0,0.420799097283709
G1800950,Indiana,Madison,1860,1535.0,0.4531434054780703
G1800970,Indiana,Marion,1860,2046.0,0.4783034740720148
G1800990,Indiana,Marshall,1860,951.0,0.4352107935259652
G1801010,Indiana,Martin,1860,796.0,0.4619938188972252
G1801030,Indiana,Miami,1860,1629.0,0.4292262653354571
G1801050,Indiana,Monroe,1860,1355.0,0.424952245209093
G1801070,Indiana,Montgomery,1860,2257.0,0.4765446156118174
G1801090,Indiana,Morgan,1860,1838.0,0.5039179467946853
G1801110,Indiana,Newton,1860,297.0,0.4631437900314511
G1801130,Indiana,Noble,1860,1333.0,0.4273471148353239
G1801150,Indiana,Ohio,1860,403.0,0.4965844731238719
G1801170,Indiana,Orange,1860,1058.0,0.4284578473799638
G1801190,Indiana,Owen,1860,2000.0,0.4722987487604201
G1801210,Indiana,Parke,1860,1479.0,0.4568884926417705
G1801230,Indiana,Perry,1860,1007.0,0.4631695041221108
G1801250,Indiana,Pike,1860,1312.0,0.4858409079655584
G1801270,Indiana,Porter,1860,989.0,0.5187188236764588
G1801290,Indiana,Posey,1860,1408.0,0.486723723676178
G1801310,Indiana,Pulaski,1860,760.0,0.5399559137471154
G1801330,Indiana,Putnam,1860,1854.0,0.3856029907619507
G1801350,Indiana,Randolph,1860,2221.0,0.4389726296493399
G1801370,Indiana,Ripley,1860,2126.0,0.4741488322071978
G1801390,Indiana,Rush,1860,1937.0,0.4269186127242358
G1801410,Indiana,St Joseph,1860,1422.0,0.4857872420199919
G1801430,Indiana,Scott,1860,807.0,0.4631351974450959
G1801450,Indiana,Shelby,1860,2028.0,0.4606862050743883
G1801470,Indiana,Spencer,1860,1492.0,0.4599557488293926
G1801490,Indiana,Starke,1860,286.0,0.474511556929583
G1801510,Indiana,Steuben,1860,1477.0,0.4919408180632181
G1801530,Indiana,Sullivan,1860,1357.0,0.4441132400305753
G1801550,Indiana,Switzerland,1860,1204.0,0.4908510164954841
G1801570,Indiana,Tippecanoe,1860,1717.0,0.4695329116449447
G1801590,Indiana,Tipton,1860,1042.0,0.5112082003845192
G1801610,Indiana,Union,1860,711.0,0.4274929280039219
G1801630,Indiana,Vanderburgh,1860,995.0,0.4498261707455119
G1801650,Indiana,Vermillion,1860,641.0,0.47607683630972
G1801670,Indiana,Vigo,1860,1393.0,0.4933100472575433
G1801690,Indiana,Wabash,1860,2127.0,0.4580951748890638
G1801710,Indiana,Warren,1860,915.0,0.4470805276665027
G1801730,Indiana,Warrick,1860,1530.0,0.4790855114241483
G1801750,Indiana,Washington,1860,1749.0,0.4356409459139295
G1801770,Indiana,Wayne,1860,1987.0,0.4547508897768172
G1801790,Indiana,Wells,1860,1289.0,0.3904271773694502
G1801810,Indiana,White,1860,840.0,0.503418452119528
G1801830,Indiana,Whitley,1860,1254.0,0.4080482270550212
G1900010,Iowa,Adair,1860,116.0,0.3690191512741353
G1900030,Iowa,Adams,1860,124.0,0.3704247667877234
G1900050,Iowa,Allamakee,1860,1180.0,0.4491968057056059
G1900070,Iowa,Appanoose,1860,1371.0,0.4774649336024855
G1900090,Iowa,Audubon,1860,51.0,0.5020732660909376
G1900110,Iowa,Benton,1860,823.0,0.462302873172624
G1900130,Iowa,Black Hawk,1860,637.0,0.4479885937915491
G1900150,Iowa,Boone,1860,404.0,0.4948813339793255
G1900170,Iowa,Bremer,1860,570.0,0.4674889417443497
G1900190,Iowa,Buchanan,1860,831.0,0.4435589796668517
G1900210,Iowa,Buena Vista,1860,3.0,0.2099737532808399
G1900215,Iowa,Buncombe,1860,0.0,
G1900230,Iowa,Butler,1860,379.0,0.4265726321150368
G1900250,Iowa,Calhoun,1860,20.0,0.4181773073106186
G1900270,Iowa,Carroll,1860,31.0,0.4263844196828266
G1900290,Iowa,Cass,1860,172.0,0.4198384621536094
G1900310,Iowa,Cedar,1860,1482.0,0.4299683479878073
G1900330,Iowa,Cerro Gordo,1860,114.0,0.3861173085597942
G1900350,Iowa,Cherokee,1860,6.0,0.3111111111111111
G1900370,Iowa,Chickasaw,1860,607.0,0.3902027736677783
G1900390,Iowa,Clarke,1860,561.0,0.4221903073141311
G1900410,Iowa,Clay,1860,5.0,0.1900990099009901
G1900430,Iowa,Clayton,1860,1616.0,0.4717565440297941
G1900450,Iowa,Clinton,1860,1617.0,0.452450231030424
G1900470,Iowa,Crawford,1860,52.0,0.3924005820222676
G1900490,Iowa,Dallas,1860,652.0,0.4854348729176101
G1900510,Iowa,Davis,1860,1394.0,0.4896592958642733
G1900530,Iowa,Decatur,1860,1081.0,0.5075240993473111
G1900550,Iowa,Delaware,1860,1262.0,0.4708860213130126
G1900570,Iowa,Des Moines,1860,1682.0,0.4762835458904968
G1900590,Iowa,Dickinson,1860,10.0,0.2292134831460672
G1900610,Iowa,Dubuque,1860,1854.0,0.4937458981677948
G1900630,Iowa,Emmet,1860,7.0,0.1417936901807869
G1900650,Iowa,Fayette,1860,1126.0,0.4733769039316341
G1900670,Iowa,Floyd,1860,378.0,0.4843060829425322
G1900690,Iowa,Franklin,1860,131.0,0.4450178986158819
G1900710,Iowa,Fremont,1860,452.0,0.473157822945728
G1900730,Iowa,Greene,1860,153.0,0.4427553652367716
G1900750,Iowa,Grundy,1860,94.0,0.4698020241858972
G1900770,Iowa,Guthrie,1860,366.0,0.4431806187537659
G1900790,Iowa,Hamilton,1860,139.0,0.4605853235675101
G1900810,Iowa,Hancock,1860,22.0,0.3887927304197318
G1900830,Iowa,Hardin,1860,404.0,0.4294559038671426
G1900850,Iowa,Harrison,1860,281.0,0.3997030231621784
G1900870,Iowa,Henry,1860,1497.0,0.4588200431148801
G1900890,Iowa,Howard,1860,441.0,0.4628030551437593
G1900910,Iowa,Humboldt,1860,48.0,0.5186262798634812
G1900930,Iowa,Ida,1860,6.0,0.1349527665317139
G1900950,Iowa,Iowa,1860,817.0,0.4730743846693072
G1900970,Iowa,Jackson,1860,1850.0,0.4844633638453863
G1900990,Iowa,Jasper,1860,940.0,0.4586761083713392
G1901010,Iowa,Jefferson,1860,1626.0,0.4794372161714696
G1901030,Iowa,Johnson,1860,881.0,0.4542130656333699
G1901050,Iowa,Jones,1860,1438.0,0.4648955053553854
G1901070,Iowa,Keokuk,1860,1479.0,0.4737486166224456
G1901090,Iowa,Kossuth,1860,44.0,0.4709020964479479
G1901110,Iowa,Lee,1860,1771.0,0.4917097464171852
G1901130,Iowa,Linn,1860,1800.0,0.482716973172225
G1901150,Iowa,Louisa,1860,852.0,0.4467934208285118
G1901170,Iowa,Lucas,1860,677.0,0.4518056749992637
G1901210,Iowa,Madison,1860,763.0,0.5124639299485958
G1901230,Iowa,Mahaska,1860,979.0,0.4300871387665381
G1901250,Iowa,Marion,1860,1451.0,0.4362994273550851
G1901270,Iowa,Marshall,1860,551.0,0.4449113478573869
G1901290,Iowa,Mills,1860,473.0,0.4857909405031417
G1901310,Iowa,Mitchell,1860,411.0,0.5064377390353711
G1901330,Iowa,Monona,1860,59.0,0.4331293362807784
G1901350,Iowa,Monroe,1860,779.0,0.4680945615458495
G1901370,Iowa,Montgomery,1860,121.0,0.3888632939447896
G1901390,Iowa,Muscatine,1860,1281.0,0.4395834847635321
G1901410,Iowa,O Brien,1860,1.0,0.0
G1901430,Iowa,Osceola,1860,0.0,
G1901450,Iowa,Page,1860,502.0,0.4922433182789576
G1901470,Iowa,Palo Alto,1860,12.0,0.2898550724637683
G1901490,Iowa,Plymouth,1860,34.0,0.3428120343432909
G1901510,Iowa,Pocahontas,1860,7.0,0.1889020070838252
G1901530,Iowa,Polk,1860,725.0,0.4607131282590986
G1901550,Iowa,Pottawattamie,1860,359.0,0.4008960029651718
G1901570,Iowa,Poweshiek,1860,517.0,0.4417128026823688
G1901590,Iowa,Ringgold,1860,343.0,0.4490612330836113
G1901610,Iowa,Sac,1860,20.0,0.3262331838565022
G1901630,Iowa,Scott,1860,1445.0,0.4078944887206506
G1901650,Iowa,Shelby,1860,90.0,0.3790726459106923
G1901670,Iowa,Sioux,1860,0.0,
G1901690,Iowa,Story,1860,471.0,0.4471367180212623
G1901710,Iowa,Tama,1860,155.0,0.4400104638020343
G1901730,Iowa,Taylor,1860,359.0,0.443980336697414
G1901750,Iowa,Union,1860,301.0,0.4106156013253618
G1901770,Iowa,Van Buren,1860,1359.0,0.4758038471543155
G1901790,Iowa,Wapello,1860,914.0,0.45568313358114
G1901810,Iowa,Warren,1860,822.0,0.450589585454718
G1901830,Iowa,Washington,1860,1451.0,0.4527959383134514
G1901850,Iowa,Wayne,1860,650.0,0.4853758870631096
G1901870,Iowa,Webster,1860,190.0,0.5199472947746259
G1901890,Iowa,Winnebago,1860,18.0,0.5915928015041634
G1901910,Iowa,Winneshiek,1860,1384.0,0.4563100780453779
G1901930,Iowa,Woodbury,1860,63.0,0.4087660853092951
G1901950,Iowa,Worth,1860,108.0,0.4437370769398193
G1901970,Iowa,Wright,1860,34.0,0.3991512199735199
G2050015,Kansas Territory,Allen,1860,532.0,0.4957257280363573
G2050035,Kansas Territory,Anderson,1860,271.0,0.4356085035821699
G2050075,Kansas Territory,Atchison,1860,539.0,0.4914069150747561
G2050095,Kansas Territory,Bourbon,1860,976.0,0.4152417441049082
G2050115,Kansas Territory,Breckinridge,1860,461.0,0.5272355415683623
G2050135,Kansas Territory,Brown,1860,326.0,0.459846452051817
G2050155,Kansas Territory,Butler,1860,61.0,0.4804591459267988
G2050175,Kansas Territory,Chase,1860,81.0,0.5095641554817681
G2050195,Kansas Territory,Clay,1860,17.0,0.2904001749398643
G2050215,Kansas Territory,Coffey,1860,353.0,0.4106500860554564
G2050255,Kansas Territory,Davis,1860,79.0,0.4777180309032526
G2050275,Kansas Territory,Dickinson,1860,12.0,0.1685393258426966
G2050295,Kansas Territory,Doniphan,1860,485.0,0.4159148688977786
G2050315,Kansas Territory,Dorn,1860,4.0,0.2073170731707316
G2050335,Kansas Territory,Douglas,1860,887.0,0.4453322988656892
G2050355,Kansas Territory,Franklin,1860,335.0,0.5051685590832282
G2050375,Kansas Territory,Godfrey,1860,0.0,
G2050395,Kansas Territory,Greenwood,1860,55.0,0.3070112018565627
G2050415,Kansas Territory,Hunter,1860,10.0,0.4742203742203742
G2050435,Kansas Territory,Jackson,1860,150.0,0.3121046138662718
G2050455,Kansas Territory,Jefferson,1860,394.0,0.4900484612433383
G2050475,Kansas Territory,Johnson,1860,385.0,0.502064575848232
G2050495,Kansas Territory,Leavenworth,1860,546.0,0.51259226882333
G2050515,Kansas Territory,Linn,1860,598.0,0.4585460633104281
G2050535,Kansas Territory,McGhee,1860,205.0,0.5205121241702939
G2050555,Kansas Territory,Madison,1860,110.0,0.5441628815045023
G2050575,Kansas Territory,Marion,1860,0.0,
G2050595,Kansas Territory,Marshall,1860,58.0,0.2559057520072234
G2050615,Kansas Territory,Miami/Lykins,1860,477.0,0.5213053035748206
G2050635,Kansas Territory,Morris,1860,97.0,0.4252294333837216
G2050655,Kansas Territory,Nemaha,1860,284.0,0.3878113348950417
G2050695,Kansas Territory,Osage,1860,158.0,0.4608086599278338
G2050715,Kansas Territory,Otoe,1860,0.0,
G2050735,Kansas Territory,Pottawatomie,1860,276.0,0.4069150506213287
G2050755,Kansas Territory,Riley,1860,76.0,0.4646083532984388
G2050795,Kansas Territory,Shawnee,1860,326.0,0.4144011097528087
G2050815,Kansas Territory,Wabaunsee,1860,262.0,0.3031227938848837
G2050835,Kansas Territory,Washington,1860,0.0,
G2050855,Kansas Territory,Wilson,1860,0.0,
G2050875,Kansas Territory,Woodson,1860,90.0,0.3952768921950642
G2052090,Kansas Territory,Wyandotte,1860,132.0,0.3477338691672247
G2100010,Kentucky,Adair,1860,695.0,0.4676357903992534
G2100030,Kentucky,Allen,1860,850.0,0.4978385772913817
G2100050,Kentucky,Anderson,1860,565.0,0.4855083506067096
G2100070,Kentucky,Ballard,1860,701.0,0.502039160121384
G2100090,Kentucky,Barren,1860,1244.0,0.4683877849556522
G2100110,Kentucky,Bath,1860,818.0,0.3867709770863138
G2100150,Kentucky,Boone,1860,876.0,0.4141719254378705
G2100170,Kentucky,Bourbon,1860,628.0,0.3017222048364543
G2100190,Kentucky,Boyd,1860,201.0,0.5088501494013338
G2100210,Kentucky,Boyle,1860,408.0,0.3689455147931221
G2100230,Kentucky,Bracken,1860,1158.0,0.5114233933074156
G2100250,Kentucky,Breathitt,1860,471.0,0.507457663587237
G2100270,Kentucky,Breckinridge,1860,882.0,0.4749320122288081
G2100290,Kentucky,Bullitt,1860,595.0,0.465650183328376
G2100310,Kentucky,Butler,1860,746.0,0.4934052670435057
G2100330,Kentucky,Caldwell,1860,764.0,0.4525668318684543
G2100350,Kentucky,Calloway,1860,1202.0,0.4879499794612119
G2100370,Kentucky,Campbell,1860,1148.0,0.4785845164593224
G2100410,Kentucky,Carroll,1860,439.0,0.4447590496622265
G2100430,Kentucky,Carter,1860,823.0,0.5235770057284055
G2100450,Kentucky,Casey,1860,644.0,0.5318576969726062
G2100470,Kentucky,Christian,1860,1355.0,0.5075544803575247
G2100490,Kentucky,Clark,1860,725.0,0.3518917258656417
G2100510,Kentucky,Clay,1860,596.0,0.5220060354195843
G2100530,Kentucky,Clinton,1860,590.0,0.4793627938294984
G2100550,Kentucky,Crittenden,1860,772.0,0.4928401362821173
G2100570,Kentucky,Cumberland,1860,658.0,0.4935031187174441
G2100590,Kentucky,Daviess,1860,1342.0,0.4825614753245829
G2100610,Kentucky,Edmonson,1860,456.0,0.5202863033415023
G2100650,Kentucky,Estill,1860,558.0,0.4941090385940428
G2100670,Kentucky,Fayette,1860,691.0,0.3254917157599035
G2100690,Kentucky,Fleming,1860,915.0,0.3915379416916564
G2100710,Kentucky,Floyd,1860,689.0,0.5258933497928069
G2100730,Kentucky,Franklin,1860,648.0,0.4491013448939678
G2100750,Kentucky,Fulton,1860,367.0,0.4891673452338932
G2100770,Kentucky,Gallatin,1860,361.0,0.4120436512612511
G2100790,Kentucky,Garrard,1860,576.0,0.3830595458845434
G2100810,Kentucky,Grant,1860,780.0,0.4692306786493009
G2100830,Kentucky,Graves,1860,1730.0,0.4612545836106495
G2100850,Kentucky,Grayson,1860,937.0,0.4804248764144803
G2100870,Kentucky,Green,1860,639.0,0.4765634083564048
G2100890,Kentucky,Greenup,1860,385.0,0.5006591575282338
G2100910,Kentucky,Hancock,1860,515.0,0.4877333174795032
G2100930,Kentucky,Hardin,1860,1544.0,0.4472224684873652
G2100950,Kentucky,Harlan,1860,549.0,0.4997949479621979
G2100970,Kentucky,Harrison,1860,1247.0,0.4137578187014726
G2100990,Kentucky,Hart,1860,848.0,0.4694802936303562
G2101010,Kentucky,Henderson,1860,895.0,0.4774849675865288
G2101030,Kentucky,Henry,1860,1010.0,0.4590696620416101
G2101050,Kentucky,Hickman,1860,545.0,0.5065353362234097
G2101070,Kentucky,Hopkins,1860,1280.0,0.4697724887199096
G2101090,Kentucky,Jackson,1860,306.0,0.4606758311254287
G2101110,Kentucky,Jefferson,1860,1096.0,0.4352733209293176
G2101130,Kentucky,Jessamine,1860,737.0,0.5099024494660616
G2101150,Kentucky,Johnson,1860,449.0,0.5123553448136071
G2101170,Kentucky,Kenton,1860,705.0,0.4994657704601281
G2101210,Kentucky,Knox,1860,810.0,0.491593138792708
G2101230,Kentucky,Larue,1860,667.0,0.4682737799578116
G2101250,Kentucky,Laurel,1860,556.0,0.4927073788660495
G2101270,Kentucky,Lawrence,1860,836.0,0.5127387177043732
G2101330,Kentucky,Letcher,1860,377.0,0.5126584294073107
G2101350,Kentucky,Lewis,1860,761.0,0.4945102335753734
G2101370,Kentucky,Lincoln,1860,548.0,0.3449583003949925
G2101390,Kentucky,Livingston,1860,505.0,0.4786278287171248
G2101410,Kentucky,Logan,1860,1229.0,0.4413523588147032
G2101430,Kentucky,Lyon,1860,340.0,0.5055050606078813
G2101450,Kentucky,McCracken,1860,528.0,0.489653594195832
G2101490,Kentucky,McLean,1860,553.0,0.4851656104870203
G2101510,Kentucky,Madison,1860,1039.0,0.406032616030937
G2101530,Kentucky,Magoffin,1860,379.0,0.5138319196844773
G2101550,Kentucky,Marion,1860,985.0,0.4358775766808082
G2101570,Kentucky,Marshall,1860,775.0,0.4526767715316068
G2101610,Kentucky,Mason,1860,873.0,0.433652712628252
G2101630,Kentucky,Meade,1860,691.0,0.4693128084138117
G2101670,Kentucky,Mercer,1860,777.0,0.4515527825444351
G2101690,Kentucky,Metcalfe,1860,748.0,0.490607373484744
G2101710,Kentucky,Monroe,1860,675.0,0.470118955975723
G2101730,Kentucky,Montgomery,1860,534.0,0.3646019100149226
G2101750,Kentucky,Morgan,1860,1065.0,0.4968893375128183
G2101770,Kentucky,Muhlenberg,1860,1091.0,0.4966383989875828
G2101790,Kentucky,Nelson,1860,873.0,0.3778959703574596
G2101810,Kentucky,Nicholas,1860,1092.0,0.4647080775161389
G2101830,Kentucky,Ohio,1860,1323.0,0.4883863872159526
G2101850,Kentucky,Oldham,1860,433.0,0.3773932181752938
G2101870,Kentucky,Owen,1860,1281.0,0.4943049190526958
G2101890,Kentucky,Owsley,1860,578.0,0.5355394674327845
G2101910,Kentucky,Pendleton,1860,1033.0,0.5266882631768273
G2101930,Kentucky,Perry,1860,595.0,0.5253370812614039
G2101950,Kentucky,Pike,1860,721.0,0.4274293749975093
G2101970,Kentucky,Powell,1860,216.0,0.5061877465810378
G2101990,Kentucky,Pulaski,1860,1779.0,0.4683158569066725
G2102030,Kentucky,Rockcastle,1860,469.0,0.5043736084133064
G2102050,Kentucky,Rowan,1860,272.0,0.522420721628775
G2102070,Kentucky,Russell,1860,512.0,0.4789119586100463
G2102090,Kentucky,Scott,1860,943.0,0.3936141966646969
G2102110,Kentucky,Shelby,1860,949.0,0.2802882800472192
G2102130,Kentucky,Simpson,1860,770.0,0.4423740130566035
G2102150,Kentucky,Spencer,1860,443.0,0.3248485125978686
G2102170,Kentucky,Taylor,1860,650.0,0.4799776643926754
G2102190,Kentucky,Todd,1860,914.0,0.5100076232264069
G2102210,Kentucky,Trigg,1860,858.0,0.5227061897576166
G2102230,Kentucky,Trimble,1860,507.0,0.4922119813835046
G2102250,Kentucky,Union,1860,738.0,0.4514704903509059
G2102270,Kentucky,Warren,1860,1204.0,0.4792366776287259
G2102290,Kentucky,Washington,1860,995.0,0.4679436525423586
G2102310,Kentucky,Wayne,1860,795.0,0.4496798063242808
G2102330,Kentucky,Webster,1860,766.0,0.489572130146705
G2102350,Kentucky,Whitley,1860,766.0,0.5011861245803805
G2102390,Kentucky,Woodford,1860,518.0,0.3016710385115929
G2200050,Louisiana,Ascension,1860,232.0,0.7539071383361012
G2200070,Louisiana,Assumption,1860,475.0,0.6774957076696297
G2200090,Louisiana,Avoyelles,1860,541.0,0.5926416320991534
G2200130,Louisiana,Bienville,1860,0.0,
G2200150,Louisiana,Bossier,1860,405.0,0.4752494851254367
G2200170,Louisiana,Caddo,1860,436.0,0.5154451276834842
G2200190,Louisiana,Calcasieu,1860,271.0,0.4277476903617806
G2200210,Louisiana,Caldwell,1860,270.0,0.5883412753128836
G2200235,Louisiana,Carroll,1860,513.0,0.5892935948149285
G2200250,Louisiana,Catahoula,1860,577.0,0.6549359911382036
G2200270,Louisiana,Claiborne,1860,1119.0,0.4955438711217926
G2200290,Louisiana,Concordia,1860,200.0,0.4486760139218873
G2200310,Louisiana,De Soto,1860,609.0,0.4967947590398323
G2200330,Louisiana,East Baton Rouge,1860,370.0,0.5409026000855339
G2200370,Louisiana,East Feliciana,1860,301.0,0.3575028126079297
G2200410,Louisiana,Franklin,1860,339.0,0.5322205692063283
G2200470,Louisiana,Iberville,1860,276.0,0.5801848159054386
G2200490,Louisiana,Jackson,1860,744.0,0.5402088877249692
G2200510,Louisiana,Jefferson,1860,80.0,0.5205194259980155
G2200550,Louisiana,Lafayette,1860,458.0,0.3238325452911982
G2200570,Louisiana,Lafourche,1860,281.0,0.7242902713080974
G2200630,Louisiana,Livingston,1860,297.0,0.5237683599035102
G2200650,Louisiana,Madison,1860,215.0,0.3407564033458559
G2200670,Louisiana,Morehouse,1860,395.0,0.4722033500525043
G2200690,Louisiana,Natchitoches,1860,686.0,0.5815134093179036
G2200710,Louisiana,Orleans,1860,175.0,0.7961896264193833
G2200730,Louisiana,Ouachita,1860,187.0,0.4927687023207188
G2200750,Louisiana,Plaquemines,1860,145.0,0.6539923389695607
G2200770,Louisiana,Pointe Coupee,1860,513.0,0.5759723249792251
G2200790,Louisiana,Rapides,1860,841.0,0.7173642793652948
G2200850,Louisiana,Sabine,1860,518.0,0.550803786250519
G2200870,Louisiana,St Bernard,1860,142.0,0.7660936663468226
G2200890,Louisiana,St Charles,1860,78.0,0.5335525419888817
G2200910,Louisiana,St Helena,1860,396.0,0.4925685114170067
G2200930,Louisiana,St James,1860,184.0,0.6260179938996102
G2200950,Louisiana,St John The Baptist,1860,189.0,0.6370967223359223
