gisjoin,year,n_heads,n_farmers,share_farmers_fc
G40025.0,1940,1044,450.0,0.4310344827586206
G40031.0,1940,9685,1796.0,0.1854414042333505
G40033.0,1940,3386,1353.0,0.3995865327820437
G40035.0,1940,4909,1755.0,0.3575066204929721
G40039.0,1940,6128,2069.0,0.337630548302872
G40041.0,1940,4519,2095.0,0.4635981411816773
G40049.0,1940,7747,2835.0,0.3659481089453982
G40057.0,1940,2571,1146.0,0.4457409568261377
G40059.0,1940,1745,787.0,0.4510028653295129
G40063.0,1940,7002,2439.0,0.3483290488431876
G4001070,1940,6291,2302.0,0.3659195676363058
G4001150,1940,10164,1377.0,0.1354781582054309
G4001170,1940,4628,1539.0,0.3325410544511668
G4001210,1940,11599,2472.0,0.2131218208466247
G4001230,1940,10194,2097.0,0.2057092407298411
G4001270,1940,4665,1644.0,0.352411575562701
G4001290,1940,2843,1582.0,0.5564544495251494
G4001310,1940,5453,1880.0,0.344764349899138
G4001330,1940,15199,2434.0,0.1601421146128034
G4001430,1940,54563,2052.0,0.0376079027912688
G4107.00,1940,7807,354.0,0.0453439221211733
G4109.00,1940,6236,920.0,0.1475304682488774
G41013.0,1940,1560,414.0,0.2653846153846154
G41015.0,1940,1422,269.0,0.1891701828410689
G41029.0,1940,11462,1669.0,0.1456115861106264
G41031.0,1940,627,181.0,0.2886762360446571
G41033.0,1940,5347,1230.0,0.2300355339442678
G4201.00,1940,10221,2014.0,0.197045298894433
G4203.00,1940,360466,1671.0,0.0046356660544961
G4205.00,1940,20142,1559.0,0.0774004567570251
G4207.00,1940,38946,949.0,0.0243670723565963
G4209.00,1940,10193,1903.0,0.1866967526734033
G42013.0,1940,36422,821.0,0.0225413211795068
G42025.0,1940,14803,329.0,0.0222252246166317
G42027.0,1940,13323,1248.0,0.0936725962621031
G42029.0,1940,33023,3108.0,0.094116222027072
G42031.0,1940,9758,1559.0,0.1597663455626153
G42033.0,1940,22736,1093.0,0.0480735397607318
G42037.0,1940,13581,1521.0,0.1119946984758118
G42047.0,1940,8113,299.0,0.0368544311598668
G42051.0,1940,47957,1584.0,0.0330295890068186
G42053.0,1940,1560,130.0,0.0833333333333333
G42055.0,1940,17813,2556.0,0.1434907090327289
G42057.0,1940,2616,925.0,0.3535932721712538
G42091.0,1940,71165,2064.0,0.0290030211480362
G4201070,1940,53826,1489.0,0.0276632110875784
G4201110,1940,20518,2155.0,0.1050297299931767
G4201130,1940,1936,475.0,0.2453512396694215
G4201230,1940,11171,1176.0,0.1052725807895443
G4201010,1940,506568,908.0,0.0017924543200517
G4409.00,1940,8926,393.0,0.0440286802599148
G4503.00,1940,12441,2725.0,0.2190338397234948
G4507.00,1940,20658,5333.0,0.25815664633556
G4509.00,1940,4174,1387.0,0.3322951605174892
G45011.0,1940,4771,1746.0,0.3659610144623769
G45013.0,1940,4963,1594.0,0.3211767076365102
G45015.0,1940,5752,1811.0,0.3148470097357441
G45017.0,1940,3619,1288.0,0.3558994197292069
G45019.0,1940,32294,1367.0,0.0423298445531677
G45021.0,1940,7253,2145.0,0.2957396939197573
G45025.0,1940,7599,2786.0,0.3666271877878668
G45027.0,1940,6387,2932.0,0.4590574604665727
G45029.0,1940,6122,2194.0,0.3583796145050637
G45031.0,1940,10297,3150.0,0.3059143439836845
G45035.0,1940,4453,1265.0,0.284078149562093
G45037.0,1940,4030,1882.0,0.4669975186104218
G4605.00,1940,5279,1508.0,0.2856601629096419
G4607.00,1940,1019,514.0,0.5044160942100098
G46021.0,1940,1130,660.0,0.584070796460177
G46023.0,1940,3244,1749.0,0.5391491985203453
G46029.0,1940,4380,1041.0,0.2376712328767123
G46031.0,1940,1599,706.0,0.4415259537210756
G46033.0,1940,1725,413.0,0.2394202898550724
G46035.0,1940,4196,768.0,0.1830314585319351
G46037.0,1940,3361,1505.0,0.4477833977982743
G46039.0,1940,2050,1146.0,0.5590243902439025
G46043.0,1940,1641,887.0,0.5405240706886045
G46045.0,1940,1838,912.0,0.4961915125136017
G46049.0,1940,1335,659.0,0.4936329588014981
G46051.0,1940,2677,1173.0,0.4381770638774748
G47017.0,1940,6741,3196.0,0.4741136329921376
G47019.0,1940,7773,1111.0,0.1429306574038338
G47027.0,1940,2312,1212.0,0.5242214532871973
G47029.0,1940,5283,2292.0,0.4338444065871664
G47033.0,1940,4499,2361.0,0.5247832851744832
G47035.0,1940,3455,1190.0,0.3444283646888567
G47045.0,1940,9062,2817.0,0.3108585301258
G47047.0,1940,6988,5108.0,0.7309673726388094
G47057.0,1940,3238,1815.0,0.5605311920938851
G47059.0,1940,9077,4696.0,0.5173515478682384
G47061.0,1940,2583,346.0,0.1339527680991095
G47063.0,1940,4570,1346.0,0.2945295404814004
G47067.0,1940,2349,1405.0,0.5981268624946786
G47081.0,1940,3387,1520.0,0.4487747268969589
G47087.0,1940,3346,2053.0,0.6135684399282726
G4701410,1940,6059,1965.0,0.3243109423997359
G4701470,1940,7183,3066.0,0.426841152721704
G4701490,1940,8396,3224.0,0.3839923773225345
G4701530,1940,1109,340.0,0.3065825067628494
G4701570,1940,97687,6219.0,0.0636625139476081
G4701590,1940,4175,2601.0,0.6229940119760479
G4701650,1940,8160,3724.0,0.4563725490196078
G4701710,1940,3057,553.0,0.1808963035655871
G4701750,1940,898,203.0,0.2260579064587973
G4701770,1940,4939,1860.0,0.376594452318283
G4701790,1940,11683,1984.0,0.1698193957031584
G4701810,1940,3076,1351.0,0.4392067620286086
G4801.00,1940,9767,2869.0,0.2937442408108938
G4803.00,1940,353,60.0,0.1699716713881019
G4805.00,1940,8526,1765.0,0.2070138400187661
G4807.00,1940,960,65.0,0.0677083333333333
G48011.0,1940,700,343.0,0.49
G48013.0,1940,4112,1725.0,0.4195038910505836
G48021.0,1940,5524,2056.0,0.3721940622737147
G48023.0,1940,2037,591.0,0.2901325478645066
G48025.0,1940,3993,910.0,0.2278988229401452
G48073.0,1940,10714,4189.0,0.3909837595669218
G48079.0,1940,885,402.0,0.4542372881355932
G48083.0,1940,5460,1772.0,0.3245421245421245
G48091.0,1940,3330,559.0,0.1678678678678678
G48093.0,1940,5308,2507.0,0.4723059532780708
G48095.0,1940,1579,592.0,0.3749208359721342
G48099.0,1940,5130,2342.0,0.4565302144249513
G4801010,1940,1900,627.0,0.33
G4801070,1940,2649,995.0,0.3756134390335975
G4801130,1940,112877,3246.0,0.0287569655465683
G4801170,1940,1608,507.0,0.3152985074626865
G4801230,1940,6506,2626.0,0.4036274208422994
G4801250,1940,2027,805.0,0.3971386285150469
G4801270,1940,1925,325.0,0.1688311688311688
G4801770,1940,6265,2860.0,0.4565043894652833
G4801810,1940,19527,3666.0,0.1877400522353664
G4801830,1940,16306,1092.0,0.0669692137863363
G4801850,1940,5658,2235.0,0.3950159066808059
G4801870,1940,6251,2301.0,0.3681011038233882
G4801950,1940,741,281.0,0.3792172739541161
G4801970,1940,3016,913.0,0.3027188328912467
G4801990,1940,4225,502.0,0.1188165680473372
G4802010,1940,146482,3676.0,0.0250952335440531
G4803050,1940,3094,1243.0,0.4017453135100194
G4803070,1940,3490,963.0,0.2759312320916905
G4803090,1940,27368,4216.0,0.1540485238234434
G4803110,1940,364,123.0,0.3379120879120879
G4803150,1940,2844,1051.0,0.3695499296765119
G4803230,1940,2173,226.0,0.1040036815462494
G4803270,1940,1226,355.0,0.2895595432300163
G4803310,1940,8278,3194.0,0.3858419908190384
G4803350,1940,3351,934.0,0.2787227693225902
G4803370,1940,5462,1492.0,0.2731600146466496
G4803390,1940,6041,1392.0,0.2304254262539314
G4803430,1940,2435,948.0,0.3893223819301848
G4803490,1940,13510,3368.0,0.2492968171724648
G4803510,1940,3249,994.0,0.3059402893197907
G4803550,1940,24207,1504.0,0.0621307886148634
G4804090,1940,7156,969.0,0.1354108440469536
G4804110,1940,2882,1028.0,0.3566967383761277
G4804130,1940,841,249.0,0.2960760998810939
G4804150,1940,3109,1284.0,0.4129945320038597
G4804190,1940,7411,3487.0,0.4705167993523141
G4804210,1940,547,203.0,0.3711151736745887
G4804230,1940,18076,4451.0,0.246238105775614
G4804250,1940,838,336.0,0.4009546539379475
G4804270,1940,2620,829.0,0.316412213740458
G4804310,1940,411,91.0,0.2214111922141119
G4804350,1940,1025,160.0,0.1560975609756097
G4804410,1940,11872,1680.0,0.1415094339622641
G4804470,1940,1167,445.0,0.3813196229648671
G4804530,1940,28174,2165.0,0.0768438986299425
G4804550,1940,3371,1323.0,0.3924651438742213
G4804570,1940,2951,888.0,0.3009149440867502
G4805070,1940,2486,189.0,0.076025744167337
G4801410,1940,31915,850.0,0.0266332445558514
G48029.0,1940,85901,3092.0,0.0359949243897044
G4901.00,1940,1248,279.0,0.2235576923076923
G4905.00,1940,7510,1827.0,0.2432756324900133
G4909.00,1940,129,53.0,0.4108527131782946
G49011.0,1940,3824,1053.0,0.2753661087866109
G49013.0,1940,1970,773.0,0.3923857868020304
G49015.0,1940,1624,455.0,0.2801724137931034
G49025.0,1940,566,165.0,0.2915194346289753
G49027.0,1940,2189,776.0,0.3544997715851987
G49029.0,1940,636,236.0,0.3710691823899371
G49033.0,1940,498,224.0,0.4497991967871486
G49039.0,1940,4018,1060.0,0.2638128422100547
G49041.0,1940,2986,808.0,0.2705961152042866
G49043.0,1940,2230,400.0,0.179372197309417
G49045.0,1940,2394,226.0,0.0944026733500417
G50025.0,1940,7489,932.0,0.1244491921484844
G50027.0,1940,10097,1513.0,0.1498464890561553
G5101.00,1940,8981,1891.0,0.2105556174145418
G5103.00,1940,6000,1477.0,0.2461666666666666
G5105.00,1940,5073,332.0,0.0654445101517839
G5109.00,1940,4140,1359.0,0.3282608695652174
G51011.0,1940,2018,945.0,0.4682854311199207
G51013.0,1940,17423,29.0,0.0016644665097859
G51015.0,1940,9908,1823.0,0.1839927331449334
G51019.0,1940,6838,2881.0,0.4213220239836209
G51021.0,1940,1422,567.0,0.3987341772151899
G51029.0,1940,2848,1213.0,0.4259129213483146
G51031.0,1940,5647,1734.0,0.3070656986010271
G51093.0,1940,3116,1075.0,0.3449935815147625
G51097.0,1940,1569,808.0,0.5149776927979605
G5101030,1940,2197,402.0,0.1829767865270823
G5101070,1940,4825,1165.0,0.2414507772020725
G5101110,1940,3155,1588.0,0.5033280507131537
G5101250,1940,3409,1142.0,0.3349955998826635
G5101270,1940,967,241.0,0.249224405377456
G5101290,1940,8899,661.0,0.0742780087650297
G5101310,1940,4386,652.0,0.1486548107615139
G5101370,1940,2961,802.0,0.270854441067207
G5101410,1940,3527,2234.0,0.6333994896512617
G5101450,1940,1177,436.0,0.3704333050127442
G5101470,1940,3435,1243.0,0.361863173216885
G5105100,1940,8844,12.0,0.0013568521031207
G5105200,1940,2338,5.0,0.0021385799828913
G5105600,1940,1624,2.0,0.001231527093596
G5106300,1940,2600,6.0,0.0023076923076923
G5106500,1940,1655,4.0,0.002416918429003
G53015.0,1940,11680,754.0,0.0645547945205479
G53017.0,1940,2666,887.0,0.3327081770442611
G53019.0,1940,1398,472.0,0.3376251788268956
G53021.0,1940,1884,285.0,0.1512738853503184
G53025.0,1940,4728,448.0,0.0947546531302876
G53037.0,1940,5946,1009.0,0.1696939118735284
G53047.0,1940,7317,1621.0,0.2215388820554872
G53049.0,1940,4928,299.0,0.0606737012987012
G53051.0,1940,2119,362.0,0.1708352996696555
G54043.0,1940,4679,796.0,0.1701218209019021
G54075.0,1940,3063,669.0,0.2184133202742409
G54077.0,1940,7161,1401.0,0.1956430666108085
G54081.0,1940,18586,765.0,0.0411600129129452
G54083.0,1940,6891,837.0,0.1214627775359164
G54085.0,1940,3894,1160.0,0.2978941961992809
G5401010,1940,3789,286.0,0.0754816574294009
G5401030,1940,5402,958.0,0.1773417252869307
G5401070,1940,16661,1173.0,0.0704039373386951
G5401090,1940,6167,656.0,0.1063726285065672
G5503.00,1940,5549,855.0,0.1540818165435213
G55029.0,1940,5012,1878.0,0.3747007182761372
G55031.0,1940,12950,1242.0,0.0959073359073359
G55039.0,1940,16387,3400.0,0.2074815402453164
G55047.0,1940,4000,1290.0,0.3225
G55051.0,1940,2580,243.0,0.0941860465116279
G55055.0,1940,10822,2773.0,0.2562372944002957
G55059.0,1940,16771,1140.0,0.0679744797567229
G55061.0,1940,4270,1170.0,0.2740046838407494
G55063.0,1940,15852,1500.0,0.0946252838758516
G55087.0,1940,17556,3139.0,0.178799270904534
G55091.0,1940,1992,803.0,0.4031124497991968
G55099.0,1940,4795,1880.0,0.3920750782064651
G5501050,1940,22541,2946.0,0.1306951776762344
G5501090,1940,6339,2640.0,0.4164694746805489
G5501410,1940,11176,2334.0,0.208840372226199
G05075.0,1850,779,639.0,0.8202824133504493
G05087.0,1850,839,637.0,0.7592371871275327
G05089.0,1850,349,292.0,0.836676217765043
G05095.0,1850,316,225.0,0.7120253164556962
G0501010,1850,287,252.0,0.8780487804878049
G0501070,1850,772,490.0,0.6347150259067358
G0501090,1850,303,248.0,0.8184818481848185
G0501110,1850,337,271.0,0.8041543026706232
G0501150,1850,677,464.0,0.6853766617429837
G0501210,1850,533,429.0,0.8048780487804879
G0501230,1850,619,499.0,0.8061389337641357
G0501290,1850,322,279.0,0.8664596273291926
G0501330,1850,477,351.0,0.7358490566037735
G0501390,1850,950,735.0,0.7736842105263158
G0501410,1850,429,378.0,0.8811188811188811
G0501450,1850,466,353.0,0.7575107296137339
G0501490,1850,465,374.0,0.8043010752688172
G06011.0,1850,19,9.0,0.4736842105263157
G06017.0,1850,6529,5.0,0.0007658140603461
G06045.0,1850,9,9.0,1.0
G06055.0,1850,128,74.0,0.578125
G06067.0,1850,2048,22.0,0.0107421875
G06073.0,1850,89,18.0,0.2022471910112359
G06079.0,1850,55,0.0,0.0
G06089.0,1850,208,20.0,0.0961538461538461
G06097.0,1850,113,50.0,0.4424778761061947
G0601050,1850,514,17.0,0.0330739299610894
G0601090,1850,696,7.0,0.0100574712643678
G0901.00,1850,11624,3408.0,0.2931865106675843
G0903.00,1850,12331,4043.0,0.3278728408077204
G0907.00,1850,5090,1511.0,0.2968565815324165
G1301550,1850,445,382.0,0.8584269662921349
G1301570,1850,1185,763.0,0.6438818565400843
G1301630,1850,756,547.0,0.7235449735449735
G1301690,1850,723,450.0,0.6224066390041494
G1301850,1850,846,647.0,0.764775413711584
G1301870,1850,1363,756.0,0.5546588407923698
G1301950,1850,687,478.0,0.6957787481804949
G1301910,1850,276,126.0,0.4565217391304347
G1302110,1850,594,313.0,0.5269360269360269
G1302350,1850,683,466.0,0.6822840409956076
G1302510,1850,559,422.0,0.7549194991055456
G1302590,1850,1414,1058.0,0.7482319660537482
G1302610,1850,1084,758.0,0.6992619926199262
G1302630,1850,1274,803.0,0.630298273155416
G1303030,1850,1055,716.0,0.6786729857819905
G1303170,1850,707,459.0,0.6492220650636492
G1303190,1850,963,746.0,0.77466251298027
G1701.00,1850,4721,2474.0,0.524041516627833
G1707.00,1850,1370,977.0,0.7131386861313869
G1709.00,1850,1348,844.0,0.6261127596439169
G17015.0,1850,807,543.0,0.6728624535315985
G17021.0,1850,550,431.0,0.7836363636363637
G17023.0,1850,1591,1116.0,0.7014456316781899
G17027.0,1850,933,627.0,0.6720257234726688
G17031.0,1850,7085,1959.0,0.276499647141849
G17033.0,1850,1176,854.0,0.7261904761904762
G17039.0,1850,875,646.0,0.7382857142857143
G17047.0,1850,584,431.0,0.738013698630137
G17051.0,1850,1419,1039.0,0.7322057787174067
G17055.0,1850,995,838.0,0.842211055276382
G1701870,1850,1366,1000.0,0.7320644216691069
G1701890,1850,1269,951.0,0.7494089834515366
G1701950,1850,885,555.0,0.6271186440677966
G1701970,1850,2716,1631.0,0.6005154639175257
G1701990,1850,1203,977.0,0.8121363258520365
G1702010,1850,2084,1369.0,0.6569097888675623
G1807.00,1850,174,141.0,0.8103448275862069
G18011.0,1850,1914,1426.0,0.7450365726227796
G18013.0,1850,804,681.0,0.8470149253731343
G18019.0,1850,2716,1224.0,0.4506627393225331
G18023.0,1850,1980,1591.0,0.8035353535353535
G18027.0,1850,1763,1183.0,0.6710153148043109
G18029.0,1850,3509,1817.0,0.5178113422627529
G18031.0,1850,2658,1735.0,0.6527464258841233
G18033.0,1850,1409,1050.0,0.7452093683463449
G18037.0,1850,1141,804.0,0.7046450482033304
G18041.0,1850,1807,1013.0,0.5605976757055894
G18043.0,1850,2590,623.0,0.2405405405405405
G18045.0,1850,2258,1364.0,0.604074402125775
G18047.0,1850,3159,1873.0,0.592909148464704
G18049.0,1850,1069,824.0,0.7708138447146866
G18053.0,1850,1888,1476.0,0.7817796610169492
G18057.0,1850,2083,1405.0,0.6745079212674028
G18059.0,1850,1681,1319.0,0.784651992861392
G18061.0,1850,2612,1788.0,0.6845329249617151
G18063.0,1850,2383,1696.0,0.7117079311791858
G18065.0,1850,3032,1854.0,0.6114775725593667
G1801670,1850,2648,1354.0,0.5113293051359517
G1801690,1850,2102,1341.0,0.6379638439581351
G19013.0,1850,26,23.0,0.8846153846153846
G19039.0,1850,14,12.0,0.8571428571428571
G19053.0,1850,141,117.0,0.8297872340425532
G19055.0,1850,328,147.0,0.4481707317073171
G19057.0,1850,1923,954.0,0.4960998439937597
G19061.0,1850,1928,835.0,0.4330912863070539
G19065.0,1850,150,138.0,0.92
G19071.0,1850,218,177.0,0.8119266055045872
G19095.0,1850,143,127.0,0.8881118881118881
G19097.0,1850,1237,801.0,0.6475343573160873
G1901070,1850,848,645.0,0.7606132075471698
G1901170,1850,90,72.0,0.8
G1901210,1850,198,162.0,0.8181818181818182
G1901230,1850,987,743.0,0.7527862208713273
G1901250,1850,979,640.0,0.6537282941777324
G1901270,1850,62,60.0,0.967741935483871
G1901390,1850,969,459.0,0.4736842105263157
G1901450,1850,92,80.0,0.8695652173913043
G1901530,1850,775,515.0,0.6645161290322581
G1901550,1850,1431,161.0,0.1125087351502445
G1901630,1850,1018,532.0,0.5225933202357563
G1901730,1850,38,35.0,0.9210526315789472
G1901790,1850,1375,991.0,0.7207272727272728
G1901850,1850,56,48.0,0.8571428571428571
G2101.00,1850,1494,1124.0,0.7523427041499331
G2105.00,1850,870,609.0,0.7
G21015.0,1850,1577,932.0,0.5909955611921369
G21017.0,1850,1303,682.0,0.523407521105142
G21021.0,1850,952,511.0,0.5367647058823529
G21031.0,1850,856,649.0,0.758177570093458
G21033.0,1850,1718,1187.0,0.6909196740395809
G21037.0,1850,2315,815.0,0.3520518358531317
G21043.0,1850,927,711.0,0.7669902912621359
G21047.0,1850,2072,1321.0,0.6375482625482626
G21049.0,1850,1333,789.0,0.5918979744936234
G21051.0,1850,760,545.0,0.7171052631578947
G21059.0,1850,1716,1234.0,0.7191142191142191
G2102210,1850,1242,862.0,0.6940418679549114
G2102230,1850,848,606.0,0.714622641509434
G2102290,1850,1466,828.0,0.5648021828103683
G2207.00,1850,900,554.0,0.6155555555555555
G22033.0,1850,992,346.0,0.3487903225806452
G2201210,1850,431,148.0,0.3433874709976798
G22013.0,1850,554,434.0,0.7833935018050542
G22015.0,1850,467,324.0,0.6937901498929336
G22017.0,1850,713,299.0,0.4193548387096774
G22019.0,1850,620,260.0,0.4193548387096774
G22027.0,1850,829,606.0,0.7310012062726177
G22029.0,1850,211,75.0,0.3554502369668246
G22031.0,1850,670,453.0,0.6761194029850747
G22041.0,1850,338,241.0,0.7130177514792899
G22047.0,1850,630,243.0,0.3857142857142857
G22049.0,1850,632,515.0,0.814873417721519
G22051.0,1850,3832,102.0,0.0266179540709812
G22063.0,1850,461,204.0,0.4425162689804772
G22067.0,1850,390,245.0,0.6282051282051282
G22069.0,1850,1397,782.0,0.5597709377236937
G22071.0,1850,18161,64.0,0.003524035020098
G22073.0,1850,476,283.0,0.5945378151260504
G22075.0,1850,596,179.0,0.3003355704697986
G22079.0,1850,1005,459.0,0.4567164179104477
G22091.0,1850,375,264.0,0.704
G22093.0,1850,566,173.0,0.3056537102473498
G22097.0,1850,2888,1286.0,0.4452908587257618
G22099.0,1850,921,353.0,0.3832790445168295
G2201030,1850,742,163.0,0.2196765498652291
G2201070,1850,237,105.0,0.4430379746835443
G2201090,1850,524,255.0,0.4866412213740458
G2201110,1850,930,741.0,0.7967741935483871
G2201130,1850,378,237.0,0.626984126984127
G2307.00,1850,3666,2771.0,0.7558647026732133
G2409.00,1850,1451,607.0,0.4183321847002068
G24011.0,1850,3459,1485.0,0.4293148308759757
G24013.0,1850,2945,1002.0,0.3402376910016978
G24015.0,1850,1284,725.0,0.5646417445482866
G24017.0,1850,2598,869.0,0.3344880677444188
G24031.0,1850,1795,698.0,0.388857938718663
G24037.0,1850,1591,747.0,0.4695160276555625
G24045.0,1850,2796,1455.0,0.5203862660944206
G25023.0,1850,11165,2446.0,0.219077474249888
G25025.0,1850,24034,87.0,0.003619871848215
G2605.00,1850,1032,598.0,0.5794573643410853
G26025.0,1850,3405,2086.0,0.6126284875183554
G26033.0,1850,178,16.0,0.0898876404494382
G26037.0,1850,932,753.0,0.8079399141630901
G26045.0,1850,1344,1155.0,0.859375
G2801010,1850,570,464.0,0.8140350877192982
G2801030,1850,941,640.0,0.6801275239107333
G2801050,1850,727,546.0,0.7510316368638239
G2801110,1850,256,224.0,0.875
G2801130,1850,693,563.0,0.8124098124098124
G2801230,1850,415,326.0,0.7855421686746988
G2801270,1850,508,419.0,0.8248031496062992
G2801290,1850,502,402.0,0.8007968127490039
G2801350,1850,354,256.0,0.7231638418079096
G2801410,1850,2183,1751.0,0.8021071919377004
G2801510,1850,122,62.0,0.5081967213114754
G2801590,1850,871,676.0,0.7761194029850746
G2801630,1850,959,431.0,0.4494264859228363
G2901.00,1850,371,275.0,0.7412398921832885
G29015.0,1850,761,550.0,0.7227332457293035
G29019.0,1850,1878,1282.0,0.6826411075612353
G29021.0,1850,1969,1252.0,0.6358557643473844
G29023.0,1850,265,233.0,0.879245283018868
G29025.0,1850,348,251.0,0.7212643678160919
G29027.0,1850,1558,1057.0,0.6784338896020539
G2901310,1850,603,495.0,0.8208955223880597
G29033.0,1850,732,542.0,0.7404371584699454
G29037.0,1850,919,675.0,0.73449401523395
G29039.0,1850,556,407.0,0.7320143884892086
G29045.0,1850,807,504.0,0.6245353159851301
G29053.0,1850,1655,1011.0,0.6108761329305136
G29057.0,1850,666,520.0,0.7807807807807807
G29059.0,1850,592,484.0,0.8175675675675675
G29061.0,1850,783,610.0,0.7790549169859514
G29063.0,1850,331,290.0,0.8761329305135952
G29069.0,1850,211,134.0,0.6350710900473934
G29073.0,1850,923,663.0,0.7183098591549296
G29075.0,1850,685,525.0,0.7664233576642335
